 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生现金流量净额(万元),--,-4163,--,-3328,--,-590,--,2467,--,-2527,--,2746,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5945,7606,14840,15486,2534,1998,2288,5431,1208,2314,4421,2059,991,351, 
 现金的期初余额(万元),15486,15486,15486,5431,5431,5431,5431,2314,2314,2059,2059,991,351,90, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9541,-7879,-646,10054,-2897,-3433,-3143,3117,-1106,255,2362,1068,640,260, 

