 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-158,698,--,83,707,820,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,337,596,--,278,518,428,--,--, 
 无形资产摊销(万元),--,30,58,--,28,44,26,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-3,0,--,0,0,-6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,88,166,--,78,233,316,--,--, 
 投资损失(万元),--,--,-10,--,-10,--,--,--,--, 
 递延所得税资产减少(万元),--,-2,-120,--,-88,-120,-144,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1403,-1193,--,-1240,1422,1588,--,--, 
 经营性应收项目的减少(万元),--,2841,-6011,--,489,-4481,-4441,--,--, 
 经营性应付项目的增加(万元),--,-3938,4822,--,-1310,1847,-1081,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,32,38,--,4,86,65,--,--, 
 经营活动产生现金流量净额(万元),--,-587,3850,--,-401,4519,1149,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5956,26116,6108,2942,1938,3926,2815,2628,3501, 
 现金的期初余额(万元),6108,6108,3926,3926,3926,2815,2628,3501,947, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-152,20008,2182,-984,-1988,1110,187,-873,2553, 

