 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 收到的其他与经营活动有关的现金(万元),168491,92487,54071,20652,72969,61430,10480,13070,19873,17571,10888,7935,24520,14066,8278,2565,7883,9449,4900,1500,16265,8128,22720,10752, 
 经营活动现金流入小计(万元),1126415,699177,440977,198720,759586,453090,254251,123412,457712,314076,192406,98688,379581,282315,163510,68423,285588,189388,104928,63767,246848,150224,194654,155966, 
 购买商品、接受劳务支付的现金(万元),894420,596852,390529,193516,619713,418489,264002,101041,389488,317048,211647,105009,294098,271169,162153,81536,215936,171687,91540,71420,167715,134530,130598,83293, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),56203,43211,28108,13975,42196,33241,21780,13587,34256,26490,18280,11563,35156,27534,19318,12183,25865,20685,14343,8603,21885,16235,18830,14240, 
 支付的各项税费(万元),23902,16025,13042,7765,20604,14554,10172,6540,17267,12040,7592,4680,17156,11424,5064,4206,11402,9442,6328,5555,11079,6808,7213,14585, 
 支付的其他与经营活动有关的现金(万元),88783,53505,33692,6564,72879,51112,20453,8817,40811,23585,15805,5478,30185,25678,13437,3524,29310,13987,8685,1296,26937,18869,26934,26045, 
 经营活动现金流出小计(万元),1063309,709593,465371,221821,755393,517396,316408,129984,481822,379163,253324,126729,376594,335806,199971,101449,282513,215801,120896,86874,227616,176441,183574,138164, 
 经营活动产生的现金流量净额(万元),63106,-10415,-24394,-23100,4194,-64306,-62157,-6573,-24111,-65087,-60918,-28042,2987,-53491,-36461,-33027,3075,-26413,-15968,-23107,19233,-26217,11080,17802, 
 收回投资所收到的现金(万元),--,2800,2800,--,100,100,0,--,4078,4260,2251,1989,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1757,1757,1500,--,72,72,62,--,672,410,0,--,--,--,--,--,48,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,6,5,5,673,1,1,0,302,12,1,1,888,385,217,0,180,178,17,2,730,129,19,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3309,500,500,--,--,0,0,--,815,--,0,--,15375,--,--,--,--,561,--,--,--,100,7228,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5090,5062,4805,5,845,173,63,0,5867,4682,2252,1990,16263,385,217,0,228,739,17,2,730,229,7248,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),63355,35248,24405,8026,59302,27173,13874,7916,32233,17595,9709,7225,22241,7356,6872,3083,13595,5112,3164,2384,26769,16628,24363,20351, 
 投资所支付的现金(万元),118586,13424,11424,7264,17873,4073,2688,1600,28885,28405,26667,26355,5537,2909,2009,--,8936,--,--,--,--,--,400,100, 
 质押贷款净增加额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,8497,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12221,9421,9421,9421,500,0,0,--,61494,62277,61271,61271,109,--,--,--,352,18,--,--,263,184,475,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),194162,58093,45250,24711,77675,31246,16562,9516,122612,108277,97647,94851,36384,10265,8881,3083,22883,5130,3164,2384,27032,16811,25238,20451, 
 投资活动产生的现金流量净额(万元),-189072,-53031,-40445,-24706,-76830,-31073,-16499,-9516,-116744,-103594,-95394,-92861,-20121,-9880,-8664,-3083,-22655,-4391,-3147,-2382,-26302,-16582,-17990,-20440, 
 吸收投资收到的现金(万元),2353,2353,1353,773,5192,4872,4374,716,183201,182579,179025,40625,3873,3642,43,--,34850,--,--,--,32,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2353,2353,1353,773,5192,4872,4374,716,4776,41225,41225,40625,3873,3642,43,--,--,--,--,--,32,--,--,--, 
 取得借款收到的现金(万元),329117,209000,169000,59000,315735,262993,181000,35000,157500,98500,63500,42000,217770,150770,100770,52000,80267,80267,42267,27000,58500,48500,57808,14400, 
 发行债券收到的现金(万元),111300,111300,--,--,--,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),91593,42400,22400,22400,35000,45000,40000,5000,28320,35000,20000,--,19300,19300,5000,5000,3000,5000,--,--,4853,4853,15497,11502, 
 筹资活动现金流入小计(万元),534363,365053,192753,82173,355928,312865,225374,40716,369021,316079,262525,82625,240943,173712,105813,57000,118117,85267,42267,27000,63385,53353,73305,25902, 
 偿还债务支付的现金(万元),333400,244200,222000,95000,108700,69700,39700,15000,179770,128970,65820,13000,139267,108517,76517,46767,95500,79267,42267,26000,35957,33457,34251,2400, 
 分配股利、利润或偿付利息所支付的现金(万元),20088,17864,13351,3345,14869,11613,8667,1490,9994,8930,7654,1660,6390,5005,3965,751,4004,2953,1999,977,5151,4186,2029,771, 
 其中：子公司支付给少数股东的股利、利润(万元),618,685,--,--,399,399,399,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),93433,22400,--,95,57126,50526,35447,15000,30676,20221,14146,9400,12111,10291,5135,5135,252,4127,--,--,4975,4971,19215,10430, 
 筹资活动现金流出小计(万元),446921,284464,235351,98441,180695,131839,83814,31490,220440,158121,87620,24060,157768,123813,85617,52653,99756,86347,44266,26977,46083,42614,55495,13602, 
 筹资活动产生的现金流量净额(万元),87442,80588,-42598,-16268,175233,181026,141560,9226,148581,157958,174905,58565,83175,49898,20195,4347,18361,-1080,-1999,23,17302,10739,17810,12300, 
 汇率变动对现金及现金等价物的影响(万元),-977,786,123,-425,-1560,-662,-290,-74,1150,26,21,-22,601,92,-1,3,-34,-6,1,-29,-113,-65,-2,-8, 
 现金及现金等价物净增加额(万元),-39500,17928,-107314,-64500,101037,84985,62614,-6936,8876,-10698,18613,-62360,66641,-13381,-24930,-31760,-1252,-31891,-21113,-25496,10119,-32125,10898,9654, 
 加:期初现金及现金等价物余额(万元),229848,229848,229848,229848,128811,128811,128811,128811,119935,119935,119935,119943,53294,53294,53294,53294,54547,54547,54547,54547,44427,44427,33530,23875, 
 期末现金及现金等价物余额(万元),190347,247776,122534,165348,229848,213796,191425,121875,128811,109237,138548,57583,119935,39914,28364,21534,53294,22656,33434,29051,54547,12302,44427,33530, 
 净利润(万元),46754,--,14908,--,32666,--,5971,--,24012,--,6531,--,17953,--,3585,--,11804,--,2354,--,9380,--,15692,11481, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),8045,--,5259,--,3787,--,1702,--,5086,--,2738,--,2047,--,1002,--,783,--,516,--,317,--,-750,858, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),12675,--,6073,--,7487,--,3506,--,5618,--,3045,--,5101,--,2523,--,4645,--,2364,--,3723,--,2633,1711, 
 无形资产摊销(万元),3164,--,3784,--,2765,--,1442,--,1833,--,767,--,652,--,317,--,604,--,298,--,541,--,376,333, 
 长期待摊费用摊销(万元),596,--,216,--,213,--,62,--,150,--,82,--,184,--,78,--,232,--,99,--,247,--,139,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6621,--,-6604,--,-8163,--,16,--,-168,--,20,--,-741,--,-156,--,2,--,1,--,627,--,15,2, 
 固定资产报废损失(万元),29,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),16996,--,6887,--,10618,--,2289,--,6313,--,3790,--,4284,--,1668,--,4291,--,2038,--,3012,--,2449,1257, 
 投资损失(万元),49,--,5148,--,2202,--,114,--,-3868,--,-3148,--,87,--,-6,--,-85,--,-19,--,-59,--,--,--, 
 递延所得税资产减少(万元),-3279,--,-2442,--,-2364,--,-71,--,-1070,--,-447,--,-708,--,-88,--,82,--,47,--,-18,--,691,-133, 
 递延所得税负债增加(万元),1600,--,1596,--,1081,--,17,--,-17,--,--,--,67,--,--,--,-1,--,-0,--,-1,--,3,-0, 
 存货的减少(万元),-106455,--,-57404,--,-66683,--,-31756,--,-8246,--,-12542,--,-24957,--,-22431,--,8640,--,11323,--,-4743,--,-2580,14581, 
 经营性应收项目的减少(万元),-66825,--,27395,--,-145168,--,-30972,--,-55779,--,-12561,--,-108516,--,-15000,--,-75345,--,-29167,--,-56291,--,-10772,-9062, 
 经营性应付项目的增加(万元),144517,--,-27985,--,179438,--,-13355,--,6874,--,-50038,--,107186,--,-7616,--,48522,--,-4764,--,64131,--,3807,-4204, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),11861,--,-1238,--,-13686,--,-1121,--,-4848,--,845,--,347,--,-339,--,-1098,--,-1059,--,-1633,--,-622,939, 
 经营活动产生现金流量净额(万元),63106,--,-24394,--,4194,--,-62157,--,-24111,--,-60918,--,2987,--,-36461,--,3075,--,-15968,--,19233,--,11080,17802, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),190347,247776,122534,165348,229848,213796,191425,121875,128811,109237,138548,57583,119935,39914,28364,21534,53294,22656,33434,29051,54547,12302,44427,33530, 
 现金的期初余额(万元),229848,229848,229848,229848,128811,128811,128811,128811,119935,119935,119935,119943,53294,53294,53294,53294,54547,54547,54547,54547,44427,44427,33530,23875, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-39500,17928,-107314,-64500,101037,84985,62614,-6936,8876,-10698,18613,-62360,66641,-13381,-24930,-31760,-1252,-31891,-21113,-25496,10119,-32125,10898,9654, 

