 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与经营活动有关的现金(万元),1626,2995,2080,1683,1132,1079,2234,3358,1064,827,2629,4007,1226,1306,1693,2611,867,984,1804,1007,550, 
 经营活动现金流出小计(万元),50742,31025,95950,66903,44412,23111,79012,56522,34813,19229,65531,52623,35752,18956,66381,49506,28823,15011,50529,42858,32755, 
 经营活动产生的现金流量净额(万元),-1067,-7014,2131,5528,1133,-1276,3040,51,821,-2870,1615,-4923,-3150,-2352,2493,1243,1667,-2384,2860,1723,2875, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,7000,7000,7000,--,--,--,--,--,--,--,--,--,--,--,400, 
 取得投资收益所收到的现金(万元),11,11,5,--,--,--,129,68,120,68,162,69,69,--,--,--,--,--,--,--,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,2,--,--,20,20,20,20,2,2,2,--,--,4,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,2,2,1,--,67,60,67,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11,11,7,2,1,0,7196,7131,7187,68,182,89,89,20,2,2,2,0,0,4,401, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),786,348,2452,2392,1354,932,3462,2238,1555,877,2517,1955,1218,825,5676,4388,3155,778,3383,4581,682, 
 投资所支付的现金(万元),--,100,8000,9000,8000,8000,--,--,--,--,7000,--,--,--,--,--,--,--,--,--,400, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,1063,63,--,--,2460,2973,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,178,123,--,--,67,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),786,448,11515,11455,9354,8932,6100,5335,1555,877,9584,1955,1218,825,5676,4388,3155,778,3383,4581,1082, 
 投资活动产生的现金流量净额(万元),-775,-437,-11508,-11454,-9353,-8932,1096,1797,5631,-809,-9401,-1867,-1129,-805,-5674,-4386,-3153,-778,-3383,-4578,-681, 
 吸收投资收到的现金(万元),100,200,--,--,--,--,--,--,--,--,27699,27699,27699,27699,--,5,--,--,--,--,330, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),16307,10536,16747,12679,12679,9000,--,--,--,--,5650,5650,5650,5650,12688,9763,4039,2546,8000,8000,5500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,71,--,--,--,173,--,30,--,--,--,--,--,582,387,417,--,1000,--,--, 
 筹资活动现金流入小计(万元),16407,10736,16818,12679,12679,9000,173,0,30,0,33349,33349,33349,33349,13270,10155,4456,2546,9000,8000,5830, 
 偿还债务支付的现金(万元),6745,3294,6000,1829,54,--,--,--,--,--,18338,18338,18338,5000,7000,5000,--,--,9000,3500,3500, 
 分配股利、利润或偿付利息所支付的现金(万元),8332,83,2494,2400,2191,53,8195,8188,8100,--,230,230,230,191,633,447,275,98,482,306,275, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,204,--,607,14,14,--,49,--,21,--,93,107,84, 
 筹资活动现金流出小计(万元),15077,3377,8494,4230,2245,53,8195,8188,8304,0,19174,18581,18581,5191,7682,5447,296,98,9575,3912,3859, 
 筹资活动产生的现金流量净额(万元),1331,7359,8323,8449,10433,8947,-8022,-8188,-8274,0,14175,14768,14768,28158,5588,4708,4160,2448,-575,4088,1971, 
 汇率变动对现金及现金等价物的影响(万元),-9,-124,-251,-192,-65,-25,60,-72,-9,-116,362,225,24,17,-24,6,9,15,-88,-28,-8, 
 现金及现金等价物净增加额(万元),-520,-215,-1305,2331,2148,-1286,-3826,-6412,-1830,-3795,6750,8204,10513,25019,2383,1571,2682,-699,-1186,1205,4158, 
 加:期初现金及现金等价物余额(万元),9239,9239,10544,10544,10544,10544,14370,14370,14370,14437,7620,7620,7620,7620,5237,5237,5237,5237,6423,5218,1060, 
 期末现金及现金等价物余额(万元),8719,9024,9239,12875,12692,9258,10544,7958,12539,10642,14370,15823,18133,32638,7620,6808,7919,4538,5237,6423,5218, 
 净利润(万元),3744,--,10482,--,3658,--,7050,--,3429,--,6213,--,3341,--,5830,--,3030,--,4431,4112,3586, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-37,--,170,--,-139,--,411,--,167,--,-25,--,-60,--,156,--,-3,--,119,50,66, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),846,--,1428,--,681,--,1363,--,671,--,1112,--,546,--,573,--,209,--,418,384,250, 
 无形资产摊销(万元),42,--,100,--,51,--,101,--,50,--,105,--,53,--,105,--,53,--,105,14,5, 
 长期待摊费用摊销(万元),11,--,20,--,9,--,15,--,7,--,13,--,6,--,14,--,7,--,11,11,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,-14,--,7,--,7,--,-3,-15,0, 
 固定资产报废损失(万元),--,--,27,--,--,--,393,--,--,--,--,--,--,--,--,--,--,--,--,42,--, 
 公允价值变动损失(万元),22,--,--,--,--,--,-67,--,-7,--,67,--,-13,--,--,--,13,--,4,-2,-3, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),361,--,905,--,485,--,-346,--,-121,--,469,--,226,--,542,--,228,--,559,345,290, 
 投资损失(万元),187,--,-156,--,-86,--,298,--,32,--,-207,--,-69,--,21,--,10,--,-20,-3,-13, 
 递延所得税资产减少(万元),84,--,-165,--,34,--,-63,--,-21,--,-6,--,30,--,-9,--,32,--,19,-64,-10, 
 递延所得税负债增加(万元),-0,--,-0,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-1438,--,-1085,--,-80,--,-2114,--,-512,--,-467,--,-1691,--,-1745,--,-349,--,-177,-895,1002, 
 经营性应收项目的减少(万元),-3423,--,-10005,--,-3014,--,-6208,--,-2562,--,-1376,--,-6701,--,-1741,--,-1659,--,-4414,-2458,-1193, 
 经营性应付项目的增加(万元),-1564,--,301,--,-680,--,1815,--,-514,--,-4284,--,1197,--,-1260,--,88,--,1807,203,-1111, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),98,--,110,--,213,--,390,--,201,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-1067,--,2131,--,1133,--,3040,--,821,--,1615,--,-3150,--,2493,--,1667,--,2860,1723,2875, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8719,9024,9239,12875,12692,9258,10544,7958,12539,10642,14370,15823,18133,32638,7620,6808,7919,4538,5237,6423,5218, 
 现金的期初余额(万元),9239,9239,10544,10544,10544,10544,14370,14370,14370,14437,7620,7620,7620,7620,5237,5237,5237,5237,6423,5218,1060, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-520,-215,-1305,2331,2148,-1286,-3826,-6412,-1830,-3795,6750,8204,10513,25019,2383,1571,2682,-699,-1186,1205,4158, 

