 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9478,26976,26746,20072,48,27098,30618,22821,0,17469,16760,7290,70503,380,65615,520,32814,7686,96527,13408,10219,28408,1459,120,821, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8681,42185,22953,17787,9356,48214,20085,11206,8579,36146,25140,10767,7625,25538,20319,7126,2678,15392,16813,18914,20489,24793,24724,122011,34998, 
 投资所支付的现金(万元),--,30329,28801,4549,2049,22654,13765,7985,7200,29288,16380,13500,16679,21000,147192,1000,80270,20300,54262,52598,3800,33668,30552,15600,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4092, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2536,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8681,72514,51754,22336,11405,70867,33850,19190,15779,65433,41520,24267,26839,46538,167512,8126,82948,35692,71075,71512,24289,58460,55276,137611,39090, 
 投资活动产生的现金流量净额(万元),797,-45538,-25008,-2264,-11357,-43769,-3232,3630,-15779,-47965,-24761,-16976,43664,-46158,-101897,-7606,-50134,-28005,25452,-58104,-14070,-30052,-53818,-137491,-38269, 
 吸收投资收到的现金(万元),--,490,490,490,--,3920,3495,980,245,501470,500490,500000,--,684022,641003,--,--,--,134945,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,490,490,490,--,3920,3495,980,245,1470,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11580,103852,103852,88505,--,891,977,977,--,240,16285,20441,--,20602,17367,--,17296,12391,6474,61296,--,--,--,--,--, 
 发行债券收到的现金(万元),775916,5364415,3577548,1670588,726298,828170,671399,47522,23045,9116545,9243646,8013357,2620000,2260732,470000,118245,--,1000000,1000000,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,445561,--,84544,--,--,--,10,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),787496,5468757,3681890,1759583,726298,832981,675871,49480,23290,9618255,9760421,8533798,3065561,2965356,1212914,118245,17296,1012391,1141429,61296,0,--,--,--,--, 
 偿还债务支付的现金(万元),915095,4171991,3196944,2197902,801398,2133602,1446433,1121862,36557,5786921,4278497,2896257,1583811,170000,21727,2244,5758,700000,706368,15481,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),40611,511545,477505,411084,63716,810388,680181,664801,63994,302113,244747,194446,7931,93867,89620,53861,7,106758,85428,71123,126000,56000,97861,76555,34624, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,6261,--,--,--,5931,--,917,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,101,88,55,--,--,--,--,--,70,--,--,--,--,--,275,--,--,157,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),955707,4683637,3674536,2609041,865114,2943989,2126613,1786663,100551,6089104,4523244,3090703,1591742,263867,111347,56380,5765,806758,791953,86604,126000,56000,97861,76555,34624, 
 筹资活动产生的现金流量净额(万元),-168211,785120,7354,-849458,-138816,-2111008,-1450742,-1737184,-77261,3529150,5237177,5443095,1473819,2701489,1101567,61865,11531,205633,349476,-25307,-126000,-56000,-97861,-76555,-34624, 
 汇率变动对现金及现金等价物的影响(万元),-6448,-13688,-9683,-1351,-1701,7139,6025,1379,104,7076,4152,18,3565,128,1098,971,850,-1784,-1228,59,-1791,-774,-49,-1113,-1085, 
 现金及现金等价物净增加额(万元),120326,-1568385,-441665,-805688,-391750,-2874676,-2992822,-1224161,-582597,3258464,4785055,9626981,1926453,3253108,1199961,391133,29439,-542401,-595402,-89179,-1292360,-1855435,2633126,-1599422,4189007, 
 加:期初现金及现金等价物余额(万元),4687745,6256131,6256131,6256131,6256131,9130807,9130807,9130807,9130807,5872343,5872343,5872343,5872343,2619235,2619235,2602230,2619235,3144631,3144631,3233810,4526170,6381605,3788071,5387493,1198487, 
 期末现金及现金等价物余额(万元),4808072,4687745,5814466,5450443,5864380,6256131,6137985,7906646,8548210,9130807,10657398,15499323,7798796,5872343,3819196,2993363,2648674,2602230,2549229,3144631,3233810,4526170,6421197,3788071,5387493, 
 净利润(万元),--,457875,--,201311,--,455621,--,219643,--,1394878,--,902182,--,494323,--,149590,--,210802,--,184824,182160,311032,430965,214494,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,53229,--,16239,--,44548,--,14902,--,84689,--,41975,--,38882,--,20261,--,40929,--,1176,764,348,-493,825,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13690,--,6517,--,10624,--,5115,--,8624,--,4173,--,8207,--,4181,--,8935,--,10286,9653,8907,7239,5972,--, 
 无形资产摊销(万元),--,4368,--,2150,--,3685,--,1772,--,3105,--,1527,--,3081,--,1508,--,2830,--,2686,2477,2228,1919,1341,--, 
 长期待摊费用摊销(万元),--,3437,--,1632,--,3012,--,1530,--,2795,--,1364,--,3113,--,1609,--,4061,--,4694,4116,3276,2947,1969,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,164,--,97,--,212,--,60,--,184,--,44,--,-469,--,376,--,244,--,402,90,115,114,203,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-41126,--,-62618,--,72957,--,46060,--,41540,--,-83515,--,-54733,--,-18035,--,26125,--,-4282,-3764,1687,1753,147118,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,226189,--,113730,--,283891,--,151822,--,320582,--,123519,--,38572,--,11439,--,15074,--,--,--,--,--,--,--, 
 投资损失(万元),--,-50173,--,-26906,--,-60987,--,-15499,--,-37134,--,-14037,--,-10716,--,-6734,--,-12438,--,-11945,-11687,-14751,-1111,-4325,--, 
 递延所得税资产减少(万元),--,-5462,--,11902,--,-15661,--,5815,--,-61337,--,-55061,--,-18752,--,-4115,--,-15832,--,-5332,-3330,-3431,-9590,-7062,--, 
 递延所得税负债增加(万元),--,-404,--,1763,--,-14680,--,-13391,--,5686,--,42627,--,8484,--,1205,--,-496,--,35,1453,201,162,-28307,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-7561,--,-33231,--,732061,--,1050089,--,113672,--,-6248378,--,-3672755,--,-225858,--,-1191528,--,-195112,-166833,-71634,-145174,314046,--, 
 经营性应付项目的增加(万元),--,-336160,--,-246620,--,-2763070,--,-1679719,--,4108493,--,9526440,--,3674140,--,301119,--,348700,--,-121775,-1242224,-1630660,2934933,-2136793,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2294280,--,47385,--,-727038,--,508014,--,-229798,--,4200843,--,597649,--,335903,--,-718245,--,-5826,-1150499,-1768609,2784854,-1384263,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4808072,4687745,5814466,5450443,5864380,6256131,6137985,7906646,8548210,9130807,10657398,15499323,7798796,5872343,3819196,2993363,2648674,2602230,2549229,3144631,3233810,4526170,6421197,3788071,5387493, 
 现金的期初余额(万元),4687745,6256131,6256131,6256131,6256131,9130807,9130807,9130807,9130807,5872343,5872343,5872343,5872343,2619235,2619235,2602230,2619235,3144631,3144631,3233810,4526170,6381605,3788071,5387493,1198487, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),120326,-1568385,-441665,-805688,-391750,-2874676,-2992822,-1224161,-582597,3258464,4785055,9626981,1926453,3253108,1199961,391133,29439,-542401,-595402,-89179,-1292360,-1855435,2633126,-1599422,4189007, 

