 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 筹资活动现金流入小计(万元),0,0,2000,2000,2000,2000,4990,2048, 
 偿还债务支付的现金(万元),2000,2000,2000,--,--,4000,2000,1900, 
 分配股利、利润或偿付利息所支付的现金(万元),36,36,134,66,50,139,159,180, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,500,500,500,--,990,42, 
 筹资活动现金流出小计(万元),2036,2036,2634,566,550,4139,3149,2122, 
 筹资活动产生的现金流量净额(万元),-2036,-2036,-634,1434,1450,-2139,1841,-74, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2090,-1494,4519,4703,3222,-2465,3734,-911, 
 加:期初现金及现金等价物余额(万元),12567,12567,8048,8048,8048,10513,6779,7689, 
 期末现金及现金等价物余额(万元),10477,11073,12567,12752,11270,8048,10513,6779, 
 净利润(万元),--,1754,3958,--,--,4270,3890,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,145,19,--,--,3,142,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,486,665,--,--,603,507,--, 
 无形资产摊销(万元),--,80,162,--,--,157,82,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-15,--,--,1,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,36,134,--,--,139,300,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-458,-142,--,--,71,60,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,155,121,--,--,-3,190,--, 
 经营性应收项目的减少(万元),--,-1923,-1180,--,--,-1951,-883,--, 
 经营性应付项目的增加(万元),--,2029,2477,--,--,773,569,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2304,6199,--,--,4062,4856,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10477,11073,12567,12752,11270,8048,10513,6779, 
 现金的期初余额(万元),12567,12567,8048,8048,8048,10513,6779,7689, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2090,-1494,4519,4703,3222,-2465,3734,-911, 

