 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-82949,-67522,-6127,-21250,-15305,-10121,-2331,-26787,-17426,-26637,-17319,-34581,-39124,-7694, 
 吸收投资收到的现金(万元),118707,110421,110421,--,--,--,--,--,--,--,--,100,4015,38579, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,100,--,--, 
 取得借款收到的现金(万元),5092,3000,3000,50000,33000,29000,11000,24500,19500,26400,21200,43000,11200,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,75,--,--,--,49,--,--,--,--,--,19,16, 
 筹资活动现金流入小计(万元),123799,113421,113496,50000,33000,29000,11049,24500,19500,26400,21200,43100,15235,40595, 
 偿还债务支付的现金(万元),31428,31428,30000,28276,7000,3000,--,10000,--,26600,7200,29000,--,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),24796,24481,651,23857,22950,22243,582,21037,20406,10757,9415,6399,269,5030, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,0,--,--,31,31,--,5,31, 
 筹资活动现金流出小计(万元),56224,55909,30651,52133,29950,25243,582,31037,20406,37388,16646,35399,274,7061, 
 筹资活动产生的现金流量净额(万元),67576,57512,82845,-2133,3050,3757,10467,-6537,-906,-10988,4554,7702,14961,33534, 
 汇率变动对现金及现金等价物的影响(万元),-10,-4,-3,--,--,--,0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-41512,-25562,75019,39634,-13905,-13929,-1098,-9626,-31595,15344,-13603,26300,-7321,30826, 
 加:期初现金及现金等价物余额(万元),110058,109858,111044,70224,70224,70224,70368,79850,79850,64506,64506,38206,45528,14702, 
 期末现金及现金等价物余额(万元),68547,84296,186063,109858,56320,56295,69270,70224,48255,79850,50904,64506,38206,45528, 
 净利润(万元),--,9075,--,42132,--,14087,--,53301,--,43072,--,21084,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,17198,--,22389,--,8195,--,16780,--,14975,--,11801,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3134,--,6151,--,3097,--,5945,--,3499,--,2077,--,--, 
 无形资产摊销(万元),--,658,--,1185,--,611,--,1075,--,814,--,634,--,--, 
 长期待摊费用摊销(万元),--,6155,--,10090,--,5121,--,8416,--,9268,--,8879,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,29,--,31,--,15,--,30,--,27,--,41,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,950,--,2880,--,1278,--,2136,--,1491,--,1121,--,--, 
 投资损失(万元),--,-29,--,192,--,94,--,97,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1934,--,-8204,--,-665,--,-4536,--,-2629,--,-3487,--,--, 
 递延所得税负债增加(万元),--,-2,--,157,--,315,--,-287,--,-308,--,-54,--,--, 
 存货的减少(万元),--,-8937,--,-32177,--,-7836,--,-60086,--,-32179,--,-23051,--,--, 
 经营性应收项目的减少(万元),--,-5368,--,729,--,16683,--,-21636,--,-12017,--,-5324,--,--, 
 经营性应付项目的增加(万元),--,-36477,--,17460,--,-48560,--,21394,--,23536,--,39159,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,1069,--,3420,--,299,--,--, 
 经营活动产生现金流量净额(万元),--,-15548,--,63017,--,-7565,--,23698,--,52969,--,53179,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),68547,84296,186063,109858,56320,56295,69270,70224,48255,79850,50904,64506,38206,45528, 
 现金的期初余额(万元),110058,109858,111044,70224,70224,70224,70368,79850,79850,64506,64506,38206,45528,14702, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-41512,-25562,75019,39634,-13905,-13929,-1098,-9626,-31595,15344,-13603,26300,-7321,30826, 

