 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 经营性应收项目的减少(万元),--,--,28,-65,--,--,1203,517,-1836,330, 
 经营性应付项目的增加(万元),--,--,-2018,-463,--,--,-1362,2517,3365,1176, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,113,--,--,--,1498,142,--, 
 经营活动产生现金流量净额(万元),--,--,-1861,4270,--,--,-477,5550,2754,1483, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36665,20825,15938,22702,20360,19898,18481,19235,7289,4732, 
 现金的期初余额(万元),22702,22702,22702,19235,19235,19235,19235,7289,4732,3185, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13964,-1877,-6764,3466,1125,662,-755,11947,2556,1547, 

