 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 无形资产摊销(万元),--,96,--,192,144,96,--,191,116,190,--,188,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,9,5,32,--,--,--,4,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,149,--,644,497,343,--,1181,968,1283,--,911,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1,--,-356,-156,-103,--,-346,-84,-370,--,-256,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,584,--,644,1463,747,--,32,-102,580,--,-1008,--,--, 
 经营性应收项目的减少(万元),--,-1010,--,-1428,-3758,-2470,--,-124,-1113,-1848,--,-416,--,--, 
 经营性应付项目的增加(万元),--,-497,--,-224,421,-219,--,-1520,-542,-2418,--,-1000,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5649,--,11977,8147,4423,--,7404,5647,5951,--,5384,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13205,30163,31995,11398,8000,4614,4340,2666,3620,3660,4145,5091,2079,3070, 
 现金的期初余额(万元),11398,11398,11398,2666,2666,2666,2666,3660,3660,5091,5091,2079,3070,4330, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1807,18765,20597,8733,5334,1949,1674,-994,-40,-1431,-946,3012,-991,-1260, 

