 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动产生的现金流量净额(万元),-42967,-42967,593,30478,30835,74003,600,-21951,-21951,-21952,-21512,-23190,1230,3000,-8083, 
 汇率变动对现金及现金等价物的影响(万元),-171,-86,-28,120,35,24,-7,40,11,11,8,-6,-15,-3,-5, 
 现金及现金等价物净增加额(万元),-16369,-22823,-502,78243,68529,81999,5924,-22710,-16794,2131,-15809,-2361,8778,18568,-4307, 
 加:期初现金及现金等价物余额(万元),87174,87174,87174,8931,8931,8931,8931,31641,31641,31641,31641,34002,25224,6656,10964, 
 期末现金及现金等价物余额(万元),70805,64351,86672,87174,77460,90930,14856,8931,14847,33772,15833,31641,34002,25224,6656, 
 净利润(万元),--,37899,--,61323,--,24622,--,50171,--,24066,--,37072,29058,19488,14405, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,230,--,623,--,106,--,34,--,51,--,40,18,173,-7, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1834,--,2864,--,918,--,637,--,312,--,651,657,634,456, 
 无形资产摊销(万元),--,230,--,346,--,170,--,284,--,131,--,261,223,124,80, 
 长期待摊费用摊销(万元),--,154,--,78,--,29,--,61,--,33,--,88,67,19,75, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,17,--,3,--,25,--,10,--,-1,0,17,53, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,86,--,-120,--,-24,--,-40,--,-11,--,6,15,3,5, 
 投资损失(万元),--,-920,--,-1321,--,-520,--,-600,--,-402,--,-560,-393,--,--, 
 递延所得税资产减少(万元),--,-345,--,-212,--,-328,--,-424,--,235,--,280,-431,-491,-519, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7, 
 存货的减少(万元),--,209,--,-154,--,-1328,--,-10122,--,-1559,--,2092,-13023,9418,-13137, 
 经营性应收项目的减少(万元),--,-3858,--,-3435,--,2890,--,-766,--,-2168,--,-1237,37,-2234,-1905, 
 经营性应付项目的增加(万元),--,-7232,--,19975,--,1656,--,3241,--,2316,--,15390,1868,-4405,14862, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,28286,--,79985,--,28193,--,42501,--,23013,--,54082,18096,22746,14360, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),70805,64351,86672,87174,77460,90930,14856,8931,14847,33772,15833,31641,34002,25224,6656, 
 现金的期初余额(万元),87174,87174,87174,8931,8931,8931,8931,31641,31641,31641,31641,34002,25224,6656,10964, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-16369,-22823,-502,78243,68529,81999,5924,-22710,-16794,2131,-15809,-2361,8778,18568,-4307, 

