 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,252,252,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59636,59636,59636,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,4680,2952,2952,1440,3192,3192,3192,1680,1120,1120,1120,--,3536,2240,2227,0,7280,4787,--,--,10224,5800,0,--,1680,2434,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,3168,1440,1440,1440,1680,1680,1680,1680,--,--,--,--,1296,--,--,0,1680,--,--,--,1824,--,0,--,1680,1584,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,808,796,218,38,79,--,--, 
 筹资活动现金流出小计(万元),0,4680,2952,2952,1440,3192,3192,3192,1680,1120,1120,1120,0,3536,2240,2227,0,7280,4787,0,0,11032,6596,218,38,1759,2434,0, 
 筹资活动产生的现金流量净额(万元),0,-4680,-2952,-2952,-1440,-2940,-2940,-3192,-1680,-1120,-1120,-1120,0,-3536,-2240,-2227,0,-7280,-4787,0,0,48604,53040,59418,-38,-1759,-2434,0, 
 汇率变动对现金及现金等价物的影响(万元),--,-1,-0,-0,-0,1,0,0,-0,1,0,-0,0,-14,-9,0,0,-1,-0,-0,-0,-0,0,0,-0,-1,-1,-0, 
 现金及现金等价物净增加额(万元),-9850,-7018,-11776,-7611,-1075,-16391,-22189,-15683,-13504,2409,2741,-26421,-10763,27824,28001,3034,4483,3926,-8168,-5636,-7477,4546,58870,64029,2127,7234,6698,402, 
 加:期初现金及现金等价物余额(万元),33077,40094,40094,40094,40094,56486,56486,56486,56486,54077,54077,54077,54077,26253,26253,26253,26253,22327,76359,76359,76359,17781,17781,17781,17781,10548,3849,3447, 
 期末现金及现金等价物余额(万元),23227,33077,28319,32484,39019,40094,34297,40803,42982,56486,56818,27656,43314,54077,54253,29287,30736,26253,68191,70723,68882,22327,76651,81810,19909,17781,10548,3849, 
 净利润(万元),--,3633,--,2442,--,3351,--,2106,--,5862,--,3238,--,4860,--,2582,--,6784,--,3550,--,10075,--,6207,--,9681,5214,2408, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,117,--,163,--,124,--,75,--,13,--,46,--,-2,--,42,--,-245,--,45,--,102,--,71,--,40,16,85, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,655,--,312,--,281,--,262,--,328,--,61,--,115,--,56,--,97,--,122,--,66,--,32,--,58,86,62, 
 无形资产摊销(万元),--,552,--,289,--,216,--,44,--,16,--,5,--,14,--,5,--,8,--,4,--,10,--,5,--,10,10,8, 
 长期待摊费用摊销(万元),--,3,--,1,--,3,--,1,--,2,--,1,--,--,--,--,--,--,--,--,--,0,--,--,--,--,24,32, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,2,--,0,--,0,--,0,--,0,--,1,--,--,--,0,--,--,--,-0,--,--,--,1,4,1, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1,--,0,--,-1,--,-0,--,-323,--,-77,--,-1731,--,-835,--,-1632,--,-3,--,-1134,--,-0,--,1,1,0, 
 投资损失(万元),--,-552,--,-216,--,-229,--,-93,--,-226,--,-103,--,--,--,--,--,--,--,--,--,0,--,--,--,--,-1,--, 
 递延所得税资产减少(万元),--,-476,--,-118,--,-170,--,-165,--,-10,--,-129,--,131,--,-142,--,77,--,65,--,-84,--,71,--,-323,-60,-14, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 存货的减少(万元),--,-743,--,-894,--,-270,--,-712,--,-83,--,-816,--,-288,--,-1079,--,607,--,370,--,-376,--,-251,--,-225,-1859,312, 
 经营性应收项目的减少(万元),--,-2362,--,-2953,--,36,--,-1643,--,57,--,-871,--,-930,--,-795,--,-1,--,-1837,--,526,--,-1516,--,-517,408,-116, 
 经营性应付项目的增加(万元),--,665,--,-951,--,50,--,-775,--,-1178,--,-1851,--,803,--,-1084,--,-267,--,-985,--,640,--,6,--,390,520,465, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1294,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-458,--,0,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2788,--,-1923,--,3391,--,-898,--,4459,--,-496,--,2975,--,-1250,--,5427,--,873,--,9824,--,4624,--,9115,4362,3244, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),23227,33077,28319,32484,39019,40094,34297,40803,42982,56486,56818,27656,43314,54077,54253,29287,30736,26253,68191,16691,68882,22327,76651,81810,19909,17781,10548,3849, 
 现金的期初余额(万元),33077,40094,40094,40094,40094,56486,56486,56486,56486,54077,54077,54077,54077,26253,26253,26253,26253,22327,76359,22327,76359,17781,17781,17781,17781,10548,3849,3447, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54032,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54032,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9850,-7018,-11776,-7611,-1075,-16391,-22189,-15683,-13504,2409,2741,-26421,-10763,27824,28001,3034,4483,3926,-8168,-5636,-7477,4546,58870,64029,2127,7234,6698,402, 

