 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5074,17617,13289,9082,5109,11579,8085,5286,3032,8943,6313,4252,2477,7664,5824,3794,2111,6091,4494,2911,1583,4866,3617,2430,1189,3464,1652,1101, 
 支付的各项税费(万元),7160,17464,13083,9578,6304,11921,8587,6427,2939,10426,6721,4070,2418,5747,4080,2527,1082,3627,2393,1462,537,2500,1713,1079,519,1485,615,255, 
 支付的其他与经营活动有关的现金(万元),9854,43533,20403,15435,8109,11181,17181,7082,4210,5270,6446,3716,1363,4410,4079,2412,1038,4112,4741,4107,2965,2215,3284,1995,1076,1333,1104,874, 
 经营活动现金流出小计(万元),46731,182501,115519,77137,46409,123591,94332,60429,31177,75526,44974,15650,8429,24862,17997,11151,5567,18584,14523,9733,5593,13378,11271,7354,3912,8088,4475,2906, 
 经营活动产生的现金流量净额(万元),7350,-5953,8385,5725,630,14394,6541,1224,-516,4471,1075,-1579,-2246,2689,109,-860,-1745,2893,3892,4147,826,3954,1334,1347,-420,8779,5767,2927, 
 收回投资所收到的现金(万元),29155,64851,48485,36504,20400,72192,61300,49300,22300,53344,30144,--,--,--,--,--,--,1960,1960,1600,1600,--,--,--,--,--,104,296, 
 取得投资收益所收到的现金(万元),35,60,50,43,22,76,43,34,21,30,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1005,90,87,54,10,5,5,5,5,58,40,40,--,589,308,308,--,1859,1856,1856,1540,0,--,--,--,16,--,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,1772,1712,1475,386,626,--,--,--,1942,316,--,--,--,--,--,--,--,--,--,--,--,-307,--, 
 收到的其他与投资活动有关的现金(万元),--,200,200,--,--,466,5666,366,216,6028,2807,2799,1455,2068,--,--,--,3168,690,659,472,--,--,--,--,1100,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),30195,65201,48822,36601,20432,74510,68726,51180,22928,60086,33008,2839,1455,4599,624,308,0,6986,4506,4114,3612,0,0,0,0,1116,-203,298, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9377,37841,32998,19037,10165,30479,19375,14548,5302,15427,11077,2783,1138,5496,4132,3400,2460,13256,9254,5279,3315,12761,9156,5233,2849,31629,31645,13552, 
 投资所支付的现金(万元),27897,76401,59046,41848,29104,75949,70289,50458,25865,53410,29450,14200,12300,4023,7023,2207,--,1800,1600,1600,1600,--,--,--,--,--,100,200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,36341,36341,16896,13136,25412,26890,26898,516,68457,66457,--,--,19641,--,--,--,487,487,487,--,--,--,--,--,--,70,150, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,--,--,915,15,0,1000,1000,--,--,--,--,--,--,2360,--,--,--,--,--,--,--,--,1101,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),37273,150584,128386,77780,52405,131840,117469,91918,31683,138293,107983,16983,13438,29159,11155,5607,2460,17903,11340,7366,4915,12761,9156,5233,2849,31629,32916,13902, 
 投资活动产生的现金流量净额(万元),-7078,-85383,-79564,-41180,-31973,-57330,-48743,-40737,-8755,-78207,-74975,-14144,-11983,-24560,-10531,-5299,-2460,-10917,-6835,-3251,-1303,-12761,-9156,-5233,-2849,-30514,-33119,-13604, 
 吸收投资收到的现金(万元),--,2170,3420,2170,1294,53316,2050,1000,--,24000,24000,--,--,5774,5774,--,--,1300,1200,1200,1200,61865,61865,61865,--,--,17953,6499, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2170,3420,2170,--,2050,2050,1000,--,--,--,--,--,--,--,--,--,1300,1200,1200,1200,--,--,--,--,--,--,150, 
 取得借款收到的现金(万元),41600,167413,94110,65610,38400,117341,95341,63900,17000,88040,73830,28700,19300,24500,14600,11600,600,19965,18465,10965,3000,25177,15601,15448,4566,37556,13204,11100, 
 发行债券收到的现金(万元),--,--,30000,--,--,--,--,--,--,19920,19920,--,--,14940,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),10453,5464,5651,621,2,28321,25158,101,--,200,200,200,200,1080,30,30,--,721,821,721,--,10,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),52053,175047,133181,68401,39697,198978,122549,65001,17000,132160,117950,28900,19500,46294,20404,11630,600,21986,20486,12886,4200,87052,77466,77313,4566,37556,31158,17599, 
 偿还债务支付的现金(万元),65881,82782,51501,38984,20789,59106,57733,15770,4994,44965,25517,13270,4307,31567,12259,11405,1280,24170,20810,19530,6825,45062,40082,12924,3117,11160,4664,1902, 
 分配股利、利润或偿付利息所支付的现金(万元),4025,9690,11568,6140,1794,10295,8705,5794,1429,7774,5013,4251,447,4278,3802,3370,403,3688,3223,901,467,3084,2593,2002,977,2859,1102,675, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,1250,--,--,278,278,278,--,10,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),130,19828,30597,5454,3750,30515,11449,3945,--,5257,1257,--,--,586,295,--,--,42,142,1042,42,897,763,246,--,203,--,--, 
 筹资活动现金流出小计(万元),70036,112300,93666,50578,26334,99917,77886,25509,6423,57996,31787,17521,4754,36431,16356,14775,1683,27900,24175,21473,7334,49043,43438,15172,4094,14222,5766,2577, 
 筹资活动产生的现金流量净额(万元),-17983,62747,39515,17824,13363,99061,44663,39492,10577,74164,86163,11379,14746,9863,4048,-3145,-1083,-5915,-3689,-8587,-3134,38009,34028,62141,472,23333,25391,15022, 
 汇率变动对现金及现金等价物的影响(万元),--,-2,0,1,--,2,2,2,1,-7,13,--,--,48,--,--,--,--,--,--,--,--,--,--,--,--,-0,-0, 
 现金及现金等价物净增加额(万元),-17711,-28592,-31664,-17630,-17980,56127,2463,-20,1307,420,12275,-4344,517,-11959,-6373,-9303,-5287,-13939,-6631,-7692,-3612,29202,26206,58255,-2798,1599,-1960,4345, 
 加:期初现金及现金等价物余额(万元),37877,66469,66469,66469,--,10342,10342,10342,10342,9922,9922,9922,9922,21881,21881,21881,21881,35820,35820,35820,35820,6618,6618,6618,--,5019,6979,2634, 
 期末现金及现金等价物余额(万元),20167,37877,34805,48839,-17980,66469,12805,10322,11648,10342,22197,5577,10439,9922,15507,12578,16593,21881,29188,28128,32208,35820,32824,64872,--,6618,5019,6979, 
 净利润(万元),--,7418,--,1466,--,4856,--,6172,--,13869,--,5911,--,13863,--,5766,--,11263,--,4661,--,9024,--,2524,--,5125,2971,1087, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5251,--,146,--,12534,--,198,--,544,--,-148,--,198,--,--,--,215,--,--,--,--,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,16971,--,6901,--,10830,--,4493,--,6813,--,2939,--,6152,--,3001,--,4964,--,2260,--,4380,--,2136,--,2940,1374,757, 
 无形资产摊销(万元),--,4274,--,2140,--,3545,--,1584,--,1306,--,67,--,46,--,20,--,27,--,-7,--,10,--,4,--,5,3,1, 
 长期待摊费用摊销(万元),--,1213,--,666,--,1013,--,376,--,822,--,401,--,845,--,408,--,693,--,316,--,512,--,246,--,349,194,68, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,15,--,23,--,12,--,-3,--,-248,--,4,--,-3,--,0,--,51,--,-41,--,-1122,--,--,--,3,--,2, 
 固定资产报废损失(万元),--,724,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,10719,--,4856,--,7466,--,2364,--,3812,--,1378,--,1895,--,817,--,1775,--,921,--,2968,--,2044,--,2738,801,610, 
 投资损失(万元),--,-27,--,48,--,-2219,--,-2178,--,-278,--,--,--,-245,--,-37,--,--,--,--,--,--,--,--,--,--,-18,-8, 
 递延所得税资产减少(万元),--,-52,--,265,--,182,--,321,--,-468,--,37,--,4,--,-4,--,-53,--,-35,--,-32,--,9,--,-116,-95,-92, 
 递延所得税负债增加(万元),--,-917,--,-458,--,-1304,--,-326,--,-248,--,--,--,-5,--,--,--,-2,--,--,--,1,--,--,--,6,-2,5, 
 存货的减少(万元),--,-19601,--,-676,--,-16445,--,-321,--,3548,--,2165,--,-3329,--,-64,--,-3350,--,-679,--,-493,--,--,--,-21,-14,-9, 
 经营性应收项目的减少(万元),--,-17981,--,-7113,--,-12676,--,-8479,--,-7989,--,-10346,--,-22174,--,-11108,--,-6523,--,-3741,--,-14540,--,-3060,--,-1664,-341,-501, 
 经营性应付项目的增加(万元),--,-13960,--,-2540,--,6509,--,-3141,--,-17374,--,-4443,--,4883,--,371,--,-6443,--,491,--,3122,--,--,--,-587,895,1006, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,91,--,165,--,361,--,456,--,558,--,-30,--,275,--,--,--,125,--,1347,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-5953,--,5725,--,14394,--,1224,--,4471,--,-1579,--,2689,--,-860,--,2893,--,4147,--,3954,--,1347,--,8779,5767,2927, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20167,37877,34805,48839,-17980,66469,12805,10322,11648,10342,22197,5577,10439,9922,15507,12578,16593,21881,29188,28128,32208,35820,32824,64872,--,6618,5019,6979, 
 现金的期初余额(万元),37877,66469,66469,66469,--,10342,10342,10342,10342,9922,9922,9922,9922,21881,21881,21881,21881,35820,35820,35820,35820,6618,6618,6618,--,5019,6979,2634, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-17711,-28592,-31664,-17630,-17980,56127,2463,-20,1307,420,12275,-4344,517,-11959,-6373,-9303,-5287,-13939,-6631,-7692,-3612,29202,26206,58255,--,1599,-1960,4345, 

