 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),29270,22270,109356,300,39886,8000,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30498,22699,109955,230,40060,9941,7323,3886, 
 投资活动产生的现金流量净额(万元),3711,4501,-4423,49,-1119,-1722,-7321,-3883, 
 吸收投资收到的现金(万元),--,--,490,490,--,--,1444,2000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,490,490,--,--,--,--, 
 取得借款收到的现金(万元),18348,10108,13950,8396,28872,41540,33460,27813, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,2937,2801,7168,5956,6538,1158, 
 筹资活动现金流入小计(万元),18348,10108,17377,11687,36040,47496,41442,30971, 
 偿还债务支付的现金(万元),8682,5480,26267,22597,33989,41837,31157,5045, 
 分配股利、利润或偿付利息所支付的现金(万元),1579,1466,1378,6415,2285,2082,2096,613, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2266,2050,3539,2636,5323,2111,1958,200, 
 筹资活动现金流出小计(万元),12527,8996,31184,31648,41597,46030,35211,5859, 
 筹资活动产生的现金流量净额(万元),5821,1112,-13807,-19961,-5557,1465,6231,25113, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1960,6634,-1933,-1160,4409,-2069,-134,408, 
 加:期初现金及现金等价物余额(万元),3714,3714,5647,5647,1238,3307,3441,3033, 
 期末现金及现金等价物余额(万元),1754,10349,3714,4487,5647,1238,3307,3441, 
 净利润(万元),--,7456,9735,--,10011,8757,13962,10228, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-201,3227,--,2372,1638,855,1612, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1205,2402,--,2819,2101,1423,1230, 
 无形资产摊销(万元),--,99,209,--,205,189,130,41, 
 长期待摊费用摊销(万元),--,--,--,--,1,18,11,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,79,--,-60,198,492,6, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,174,859,--,2183,2352,1773,824, 
 投资损失(万元),--,-148,-122,--,-23,-5,--,--, 
 递延所得税资产减少(万元),--,97,-373,--,961,-814,-1414,-329, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5673,623,--,7426,4621,-3315,-14935, 
 经营性应收项目的减少(万元),--,3209,-917,--,-10447,-11945,-10486,-30949, 
 经营性应付项目的增加(万元),--,-5041,833,--,-4129,-8758,-2447,11449, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,-156,-257,--,-234,-166,-27,--, 
 经营活动产生现金流量净额(万元),--,1022,16297,--,11085,-1813,956,-20822, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1754,10349,3714,4487,5647,1238,3307,3441, 
 现金的期初余额(万元),3714,3714,5647,5647,1238,3307,3441,3033, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1960,6634,-1933,-1160,4409,-2069,-134,408, 

