 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 筹资活动现金流出小计(万元),38173,99804,91835,61011,11251,68342,47686,43848,11241,46140,42385,26937,2339,38168,27226,25115,13670,39232,27185,14901,5293,30790,16837,7593,2899,30079,15498,29225,28363,13500, 
 筹资活动产生的现金流量净额(万元),-5625,5514,6592,9714,7249,25055,25171,16493,5259,5368,5919,16063,11661,5785,-2657,-5324,-13083,64719,18915,23099,28707,49654,35003,54967,2841,5264,639,1020,2914,-1480, 
 汇率变动对现金及现金等价物的影响(万元),--,-2,--,--,--,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-13144,-7224,-5113,-8566,-935,-3419,-877,-13137,-1085,-27709,-34253,-15157,-10845,-29322,-48780,-32657,-30770,60368,7457,9947,15835,20342,21079,38494,1434,375,-1529,1295,3865,857, 
 加:期初现金及现金等价物余额(万元),20089,27313,27313,27313,27313,30732,30732,30732,30732,58441,58441,58441,58441,87763,87870,87763,88441,27394,27394,27394,27394,7052,7052,7052,7788,6676,6676,5382,1517,660, 
 期末现金及现金等价物余额(万元),6945,20089,22200,18747,26378,27313,29855,17595,29646,30732,24188,43284,47596,58441,39090,55105,57671,87763,34852,37341,43229,27394,28131,45546,9222,7052,5148,6676,5382,1517, 
 净利润(万元),--,4683,--,-4056,--,2402,--,2591,--,2072,--,1682,--,16473,--,7240,--,12284,--,5577,--,7978,--,4272,831,7227,--,6134,3687,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2623,--,-556,--,2574,--,464,--,1622,--,507,--,2257,--,992,--,754,--,576,--,1000,--,355,--,132,--,189,-6,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,8924,--,3714,--,6643,--,3177,--,5859,--,3103,--,6055,--,2293,--,2446,--,636,--,1048,--,519,193,946,--,1098,1323,--, 
 无形资产摊销(万元),--,913,--,435,--,706,--,312,--,419,--,102,--,206,--,104,--,244,--,139,--,248,--,118,56,152,--,89,89,--, 
 长期待摊费用摊销(万元),--,106,--,45,--,98,--,68,--,264,--,98,--,123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,34,--,1,--,4316,--,66,--,157,--,-4,--,603,--,15,--,-18,--,-54,--,4,--,1,--,-14,--,171,5,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3814,--,1907,--,3163,--,1535,--,3658,--,1846,--,2607,--,1106,--,2823,--,1199,--,1830,--,718,299,1182,--,770,711,--, 
 投资损失(万元),--,-122,--,--,--,--,--,--,--,--,--,--,--,-72,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--, 
 递延所得税资产减少(万元),--,299,--,-797,--,-924,--,-415,--,-793,--,-144,--,-803,--,-244,--,-187,--,-144,--,-250,--,-3,--,-33,--,4,1,--, 
 递延所得税负债增加(万元),--,-73,--,--,--,-56,--,1227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-89,--,--,--,--,--,--, 
 存货的减少(万元),--,-3288,--,-7577,--,3757,--,-408,--,-3388,--,-4977,--,-963,--,-2520,--,-13632,--,-2019,--,-4832,--,-8767,-142,-3661,--,1953,887,--, 
 经营性应收项目的减少(万元),--,-16567,--,16473,--,-29961,--,-16465,--,-6891,--,-20321,--,-33915,--,-21973,--,4049,--,-6749,--,-20778,--,-9816,-1249,-3657,--,-3671,-108,--, 
 经营性应付项目的增加(万元),--,176,--,-20714,--,27168,--,13682,--,-4938,--,-6223,--,-6723,--,-12008,--,12197,--,10005,--,11715,--,5843,1159,2207,--,-1768,-3099,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-218,--,--,--,-3444,--,--,--,276,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1306,--,-11125,--,16443,--,5834,--,-1682,--,-24331,--,-14153,--,-24996,--,20961,--,9166,--,-2036,--,-6850,1140,4481,--,4972,3492,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6945,20089,22200,18747,26378,27313,29855,17595,29646,30732,24188,43284,47596,58441,39090,55105,57671,87763,34852,37341,43229,27394,28131,45546,9222,7052,5148,6676,5382,1517, 
 现金的期初余额(万元),20089,27313,27313,27313,27313,30732,30732,30732,30732,58441,58441,58441,58441,87763,87870,87763,88441,27394,27394,27394,27394,7052,7052,7052,7788,6676,6676,5382,1517,660, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13144,-7224,-5113,-8566,-935,-3419,-877,-13137,-1085,-27709,-34253,-15157,-10845,-29322,-48780,-32657,-30770,60368,7457,9947,15835,20342,21079,38494,1434,375,-1529,1295,3865,857, 

