 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,2982,1000,--,3100,10699, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,53,258,--,--,--,1957,--,235,1865,--,954, 
 筹资活动现金流入小计(万元),31380,31380,53,258,0,0,0,1957,2982,1235,1865,3100,11653, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,1000,1982,--,--,6600,11978, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,3000,--,--,--,2025,47,20,--,235,2363, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1300,1244,--,175,--,2281,2129,200,1397,--,35,768,20, 
 筹资活动现金流出小计(万元),1300,1244,0,3175,0,2281,2129,3225,3426,20,35,7603,14361, 
 筹资活动产生的现金流量净额(万元),30080,30136,53,-2917,0,-2281,-2129,-1268,-444,1215,1830,-4503,-2708, 
 汇率变动对现金及现金等价物的影响(万元),-59,-117,-78,-183,33,23,50,-178,-4,-3,-8,4,-1, 
 现金及现金等价物净增加额(万元),16585,8224,-7151,1242,-775,-3713,-5458,-4321,7323,-2183,2828,-2149,-117, 
 加:期初现金及现金等价物余额(万元),11315,11262,11262,10020,10340,10020,10020,14341,7018,7018,4190,6339,6456, 
 期末现金及现金等价物余额(万元),27901,19486,4111,11262,9564,6307,4561,10020,14341,4835,7018,4190,6339, 
 净利润(万元),--,5417,--,9823,--,5226,--,9874,11892,6316,7005,4584,5093, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,206,--,366,--,814,--,112,193,656,43,235,72, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1891,--,2719,--,1310,--,2273,1903,903,1468,1416,1263, 
 无形资产摊销(万元),--,14,--,28,--,14,--,37,39,21,40,38,38, 
 长期待摊费用摊销(万元),--,--,--,9,--,5,--,12,43,22,43,40,93, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,16,--,-1,--,379,38,7,32,42,111, 
 固定资产报废损失(万元),--,16,--,72,--,--,--,60,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,13,--,183,--,-23,--,25,51,24,8,231,365, 
 投资损失(万元),--,-53,--,-134,--,-66,--,-226,-138,-11,-17,-10,-80, 
 递延所得税资产减少(万元),--,-19,--,-173,--,-676,--,-183,-28,-258,2,-3,-69, 
 递延所得税负债增加(万元),--,-4,--,16,--,15,--,15,--,--,--,--,--, 
 存货的减少(万元),--,-1068,--,-449,--,2323,--,-2632,-2852,881,1550,103,-7306, 
 经营性应收项目的减少(万元),--,-2529,--,-15969,--,-16793,--,-1719,-475,-10829,-1088,-7022,4647, 
 经营性应付项目的增加(万元),--,-2581,--,11352,--,9897,--,-7292,3004,2231,-3380,4909,-1604, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,150,--,239,--,523,230,50,267,267,433, 
 经营活动产生现金流量净额(万元),--,1301,--,8008,--,2282,--,1257,13901,13,5972,4831,3056, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27901,19486,4111,11262,9564,6307,4561,10020,14341,4835,7018,4190,6339, 
 现金的期初余额(万元),11315,11262,11262,10020,10340,10020,10020,14341,7018,7018,4190,6339,6456, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16585,8224,-7151,1242,-775,-3713,-5458,-4321,7323,-2183,2828,-2149,-117, 

