 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28,28,1500,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,113,0,0,0,109,53,47,45,17,5,0,0,2,2,0,1436,19,9,3,3,28,28,1545,85, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8050,18136,9749,8628,1250,14289,4326,3278,2196,20587,15521,5272,1732,2905,1027,2493,3198,639,428,1767,713,3795,3077,629,493, 
 投资所支付的现金(万元),172,32467,16193,467,467,5340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,128,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,20546,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8222,71148,25943,9095,1717,19629,4326,3278,2196,20587,15521,5272,1732,2905,1027,2493,3198,639,428,1767,713,3795,3077,757,1993, 
 投资活动产生的现金流量净额(万元),-8222,-71035,-25943,-9095,-1717,-19520,-4273,-3231,-2151,-20570,-15516,-5272,-1732,-2903,-1025,-2493,-1762,-619,-419,-1764,-710,-3768,-3049,788,-1908, 
 吸收投资收到的现金(万元),--,44935,44817,--,--,10177,10155,--,--,24415,24415,24415,--,--,--,--,--,--,--,42,42,--,--,--,3163, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,331,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,215, 
 取得借款收到的现金(万元),20976,43794,13899,6500,3000,10200,7200,7200,4200,10000,10000,7000,7000,8000,4500,8000,6500,9000,6500,5500,5500,5700,5700,3000,1700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,240,240,--,3727,100,100,--,1527,1999,1999,--,--,--,--,--,--,--,--,--,300,300,--,--, 
 筹资活动现金流入小计(万元),20976,88729,58955,6740,3000,24104,17455,7300,4200,35942,36414,33414,7000,8000,4500,8000,6500,9000,6500,5542,5542,6000,6000,3000,4863, 
 偿还债务支付的现金(万元),5821,15370,3722,2400,2000,10000,9800,5200,5000,11500,11500,4500,--,7000,5500,10000,7500,6500,5000,6135,3700,3066,2566,2100,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),689,5057,4523,4320,65,4531,4536,4361,--,2122,1646,1763,1675,1991,1474,454,236,1667,1441,469,231,300,112,1390,114, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,788,328,240,--,139,100,122,--,203,1364,105,100,145,66,301,113,165,129,133,117,595,455,146,33, 
 筹资活动现金流出小计(万元),6510,21215,8573,6960,2065,14670,14436,9683,5000,13825,14510,6368,1775,9136,7040,10754,7849,8332,6570,6737,4049,3960,3133,3635,1547, 
 筹资活动产生的现金流量净额(万元),14466,67514,50382,-220,935,9434,3019,-2383,-800,22117,21905,27046,5225,-1136,-2540,-2754,-1349,668,-70,-1195,1493,2040,2867,-635,3316, 
 汇率变动对现金及现金等价物的影响(万元),--,-54,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,0,1,1,-6,-3,-4,-1,-0,0, 
 现金及现金等价物净增加额(万元),-8548,5339,16048,-14172,-8924,-5850,-9311,-4000,-3999,4564,-1456,19308,-4946,-2141,-13353,1328,-10371,11898,-2631,176,-2461,104,-3859,2803,3322, 
 加:期初现金及现金等价物余额(万元),22587,17248,20871,17248,17248,23098,23073,23073,23073,18534,18534,18534,18534,20675,20675,19347,19347,7449,7449,7272,7272,7169,7169,4366,1043, 
 期末现金及现金等价物余额(万元),14039,22587,36920,3076,8325,17248,13761,19073,19074,23098,17078,37842,13588,18534,7322,20675,8976,19347,4818,7449,4811,7272,3310,7169,4366, 
 净利润(万元),--,13126,--,3357,--,8851,--,3078,--,8721,--,2858,--,7501,2619,7639,2522,6950,2328,5548,1741,4093,661,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3049,--,685,--,1430,--,507,--,1094,--,792,--,887,816,625,595,132,363,409,278,53,121,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2626,--,845,--,1211,--,151,--,954,--,454,--,793,380,601,279,487,232,401,186,285,135,--,--, 
 无形资产摊销(万元),--,846,--,339,--,237,--,77,--,157,--,53,--,100,50,90,42,77,37,76,36,70,34,--,--, 
 长期待摊费用摊销(万元),--,67,--,0,--,83,--,39,--,112,--,39,--,108,49,74,23,28,9,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,40,--,-43,--,14,--,9,--,376,--,8,6,-1,--,--,--,--,-2,--,--, 
 固定资产报废损失(万元),--,5,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,-2,7,5,-2,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,979,--,-140,--,174,--,-221,--,676,--,289,--,461,189,573,345,575,334,551,318,407,217,--,--, 
 投资损失(万元),--,-20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-510,--,-103,--,-182,--,-70,--,-148,--,-129,--,-91,-75,-125,-113,-33,-55,-67,-5,-63,-8,--,--, 
 递延所得税负债增加(万元),--,-48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3253,--,-7711,--,-1470,--,-1081,--,1238,--,-3105,--,-1503,-2397,-4011,-5208,-2714,29,-3648,102,-457,802,--,--, 
 经营性应收项目的减少(万元),--,-38471,--,-13145,--,-30866,--,-10186,--,-25655,--,-17113,--,-13452,-12737,-8976,-9033,-1539,-7029,-7488,-4890,-4676,-4455,--,--, 
 经营性应付项目的增加(万元),--,24012,--,11014,--,24728,--,9364,--,15854,--,13388,--,6717,1313,10079,3284,7885,1610,7353,-1015,2085,-1180,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8914,--,-4858,--,4236,--,1614,--,3017,--,-2466,--,1897,-9787,6577,-7260,11848,-2143,3142,-3242,1795,-3676,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14039,22587,36920,3076,8325,17248,13761,19073,19074,23098,17078,37842,13588,18534,7322,20675,8976,19347,4818,7449,4811,7272,3310,7169,4366, 
 现金的期初余额(万元),22587,17248,20871,--,17248,23098,23073,23073,23073,18534,18534,18534,18534,20675,20675,19347,19347,7449,7449,7272,7272,7169,7169,4366,1043, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,17248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8548,5339,16048,-14172,-8924,-5850,-9311,-4000,-3999,4564,-1456,19308,-4946,-2141,-13353,1328,-10371,11898,-2631,176,-2461,104,-3859,2803,3322, 

