 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 现金及现金等价物净增加额(万元),9338,-3645,-4397,-2856,-6547,-4655,-3670,132,-4513,-7500,-936,6974,-441, 
 加:期初现金及现金等价物余额(万元),10679,10679,10679,13536,13536,13536,13536,13403,17917,17917,18852,11878,12319, 
 期末现金及现金等价物余额(万元),20017,7034,6282,10679,6988,8881,9866,13536,13403,10417,17917,18852,11878, 
 净利润(万元),--,1271,--,3815,--,1051,--,4066,4099,2263,4026,2788,2117, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,69,--,630,--,142,--,664,235,412,297,-69,238, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,65,--,126,--,63,--,119,111,82,101,104,92, 
 无形资产摊销(万元),--,28,--,51,--,25,--,31,19,14,19,19,19, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,7,--,5,--,--,--,0,21,-13,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-66,--,18,--,3,--,--,--,--,--,--,--, 
 投资损失(万元),--,-412,--,-1457,--,-718,--,-1586,-1456,-1017,-1533,-1228,-1015, 
 递延所得税资产减少(万元),--,-42,--,-50,--,3,--,-97,-65,-68,-80,10,-36, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4448,--,159,--,-1314,--,3807,-1914,-3822,-3489,-444,642, 
 经营性应收项目的减少(万元),--,-2114,--,-2096,--,-29,--,-3157,-2544,-1099,-1599,-1369,-684, 
 经营性应付项目的增加(万元),--,2043,--,-3301,--,-4574,--,-3179,864,-280,2863,1815,-1629, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,80,34,-94,99,15,0, 
 经营活动产生现金流量净额(万元),--,-3607,--,-2097,--,-5342,--,749,-617,-3610,726,1629,-255, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20017,7034,6282,10679,6988,8881,9866,13536,13403,10417,17917,18852,11878, 
 现金的期初余额(万元),10679,10679,10679,13536,13536,13536,13536,13403,17917,17917,18852,11878,12319, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9338,-3645,-4397,-2856,-6547,-4655,-3670,132,-4513,-7500,-936,6974,-441, 

