 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,10,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4502,2229,8179,5364,2070,297,1224, 
 投资活动产生的现金流量净额(万元),-4454,-2181,-8172,-5358,-2070,-287,-1224, 
 吸收投资收到的现金(万元),17277,--,--,--,7733,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6904,5089,4350,594,1700,3013,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24181,5089,4350,594,9433,3013,2500, 
 偿还债务支付的现金(万元),421,181,1733,--,3013,2500,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),259,138,102,65,1906,155,116, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),680,318,1835,65,4919,2655,1116, 
 筹资活动产生的现金流量净额(万元),23502,4771,2515,529,4514,358,1384, 
 汇率变动对现金及现金等价物的影响(万元),-12,-8,6,21,21,-1,-2, 
 现金及现金等价物净增加额(万元),18500,2959,-3993,-3998,5598,-409,-15, 
 加:期初现金及现金等价物余额(万元),2134,2134,6127,6127,529,939,954, 
 期末现金及现金等价物余额(万元),20634,5093,2134,2129,6127,529,939, 
 净利润(万元),--,2187,3603,--,2634,1592,755, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,115,250,--,-55,207,107, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,414,553,--,342,289,218, 
 无形资产摊销(万元),--,35,58,--,46,49,49, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,50,13,--,--,--,--, 
 固定资产报废损失(万元),--,5,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,1,--,-1,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,145,95,--,136,156,118, 
 投资损失(万元),--,--,-6,--,--,-0,--, 
 递延所得税资产减少(万元),--,-24,-32,--,7,-30,-16, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1364,-1234,--,297,-693,-912, 
 经营性应收项目的减少(万元),--,-1806,-2618,--,241,-3230,-813, 
 经营性应付项目的增加(万元),--,619,976,--,-512,1181,321, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,377,1658,--,3134,-478,-173, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),20634,5093,2134,2129,6127,529,939, 
 现金的期初余额(万元),2134,2134,6127,6127,529,939,954, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18500,2959,-3993,-3998,5598,-409,-15, 

