 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-126,-2236,-1217,-363,-122,483,472, 
 投资损失(万元),--,-73,-102,-78,-45,-814,-1019,-105, 
 递延所得税资产减少(万元),--,-662,-1156,-387,-189,-906,-715,-630, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-477,-7135,-3969,74,-3499,-2655,-2349, 
 经营性应收项目的减少(万元),--,-6994,-19519,-10606,-5441,-5996,-8369,-11865, 
 经营性应付项目的增加(万元),--,2180,20581,13371,991,4190,7752,9559, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,-318,-571,-282,-141,181,92,215, 
 经营活动产生现金流量净额(万元),--,26741,55199,28217,9224,41873,35060,30225, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),41020,38012,48417,53775,35487,26194,13697,23279, 
 现金的期初余额(万元),48417,48417,26194,26194,26194,13697,23279,17714, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7397,-10405,22223,27581,9293,12498,-9583,5565, 

