 报告日期,2017-09-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 投资活动现金流出小计(万元),12475,8154,18722,13947,18253,5742,18853,11799,10867, 
 投资活动产生的现金流量净额(万元),-12475,-8145,-18712,-13908,-17558,-5098,-18177,-9391,-10192, 
 吸收投资收到的现金(万元),--,--,424,128,--,--,23000,4384,341, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),63000,16500,130546,89746,103450,31800,84018,30824,32350, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),905,900,12142,10082,32899,18860,26554,2950,2900, 
 筹资活动现金流入小计(万元),63905,17400,143112,99956,136349,50660,133572,38157,35591, 
 偿还债务支付的现金(万元),66371,17871,118525,79150,70846,27146,62194,25902,17650, 
 分配股利、利润或偿付利息所支付的现金(万元),3338,1016,10430,9291,14467,12423,14685,12218,6948, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),227,20,5272,3050,44786,12630,32584,5840,6556, 
 筹资活动现金流出小计(万元),69936,18907,134227,91491,130099,52199,109463,43960,31154, 
 筹资活动产生的现金流量净额(万元),-6030,-1507,8885,8465,6250,-1539,24109,-5803,4437, 
 汇率变动对现金及现金等价物的影响(万元),-7,-9,9,8,11,1,3,-10,-0, 
 现金及现金等价物净增加额(万元),-7952,-7932,5671,4507,-3768,-3450,10353,1803,218, 
 加:期初现金及现金等价物余额(万元),14973,14993,9321,9291,13089,13089,2736,933,715, 
 期末现金及现金等价物余额(万元),7020,7060,14993,13798,9321,9639,13089,2736,933, 
 净利润(万元),--,3461,13411,--,17244,8198,2310,18539,10809, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-1420,309,--,1290,-217,2975,655,4637, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1224,4395,--,3732,1717,2697,1397,912, 
 无形资产摊销(万元),--,117,455,--,340,124,1063,599,839, 
 长期待摊费用摊销(万元),--,94,430,--,498,226,360,152,82, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0,6,-671,111, 
 固定资产报废损失(万元),--,-1,51,--,29,12,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1005,4463,--,5183,3108,5067,2594,1498, 
 投资损失(万元),--,--,--,--,--,0,-173,-13,0, 
 递延所得税资产减少(万元),--,38,47,--,-76,-2059,-805,478,-853, 
 递延所得税负债增加(万元),--,--,--,--,--,0,--,0,0, 
 存货的减少(万元),--,-4983,904,--,2735,-705,-5167,105,-945, 
 经营性应收项目的减少(万元),--,10367,4648,--,-1607,4193,-27164,3837,-30907, 
 经营性应付项目的增加(万元),--,-8174,-13623,--,-21838,-11411,7173,-10665,19791, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,0,16075,0,0, 
 经营活动产生现金流量净额(万元),--,1728,15490,--,7529,3186,4418,17007,5973, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7020,7060,14993,13798,9321,9639,13089,2736,933, 
 现金的期初余额(万元),14973,14993,9321,9291,13089,13089,2736,933,715, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7952,-7932,5671,4507,-3768,-3450,10353,1803,218, 

