 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 投资所支付的现金(万元),--,55000,104645,80000,19649,46970,25500,--,0,24400,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,14916,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,460, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),974,90918,111040,83318,21770,57302,32732,5757,4807,31009,7572,99,148,7022,5817,5069,1723,7163,6314,9696, 
 投资活动产生的现金流量净额(万元),-673,6846,19850,21997,21563,-42888,-27412,2377,304,-11777,-7455,18,-146,-6737,-5647,-4899,-1668,-7062,-6314,-9693, 
 吸收投资收到的现金(万元),--,--,--,--,--,82642,85038,--,--,32280,32280,32280,--,--,--,--,--,--,--,7870, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9923,55983,4064,2949,9677,9236,6581,5661,--,2464,1897,1897,8016,8105,7759,6074,--,3869,5500,12376, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9923,55983,4064,2949,9677,91878,91619,5661,0,34744,34177,34177,8016,8105,7759,6074,0,3869,5500,20246, 
 偿还债务支付的现金(万元),7582,290,2949,1384,7036,8664,6594,6594,4003,15605,10731,10105,7042,10869,5869,3869,3449,12500,18776,10148, 
 分配股利、利润或偿付利息所支付的现金(万元),1285,12159,8901,7443,1525,11510,9710,7895,1689,7790,6518,4286,2323,8582,6306,3909,1735,5043,5964,4733, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,186,186,186,337,2844,1,--,1179,595,386,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8866,12449,12037,9012,8747,20511,19149,14489,5692,24574,17844,14777,9365,19451,12175,7778,5184,17543,24739,14882, 
 筹资活动产生的现金流量净额(万元),1057,43535,-7973,-6063,930,71368,72470,-8828,-5692,10170,16333,19400,-1349,-11346,-4416,-1704,-5184,-13674,-19239,5364, 
 汇率变动对现金及现金等价物的影响(万元),57,18,-24,-24,--,251,-43,19,1,180,42,29,4,3,27,21,5,-27,-1,-71, 
 现金及现金等价物净增加额(万元),-13492,6349,-9336,21734,21150,8067,51202,-9642,-7648,-505,9632,15860,-8760,1148,-5526,-5533,-15624,8397,-9999,24748, 
 加:期初现金及现金等价物余额(万元),47251,39050,40026,39050,39050,30984,31419,30984,30984,31488,31488,31488,31488,30341,30341,30341,30341,21943,31942,7194, 
 期末现金及现金等价物余额(万元),33759,45399,30689,60784,60200,39050,82621,21342,23336,30984,41120,47348,22728,31488,24814,24808,14717,30341,21943,31942, 
 净利润(万元),--,12440,--,4825,--,8023,--,4724,--,7359,--,4147,--,11109,--,5475,--,11996,10138,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4284,--,511,--,1699,--,501,--,1428,--,531,--,829,--,222,--,111,63,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3647,--,1582,--,3037,--,1497,--,2882,--,1417,--,2715,--,1346,--,2608,2487,--, 
 无形资产摊销(万元),--,1605,--,313,--,613,--,294,--,508,--,231,--,451,--,224,--,448,448,--, 
 长期待摊费用摊销(万元),--,244,--,82,--,44,--,3,--,6,--,3,--,34,--,27,--,35,19,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,27,--,--,--,6,--,--,--,2,--,2,--,--,--,--,--,-1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,235,--,235,--,-302,--,-67,--,67,274,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,23,--,--,--,701,153,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,7574,--,2891,--,7189,--,3858,--,7271,--,4326,--,9051,--,4242,--,5595,5826,--, 
 投资损失(万元),--,-835,--,-706,--,-524,--,-139,--,-536,--,-162,--,-349,--,-203,--,-241,-121,--, 
 递延所得税资产减少(万元),--,-760,--,-250,--,-625,--,-116,--,-449,--,-243,--,-138,--,-51,--,-216,-15,--, 
 递延所得税负债增加(万元),--,-297,--,--,--,--,--,-38,--,103,--,-28,--,--,--,51,--,--,--,--, 
 存货的减少(万元),--,2029,--,6,--,-32,--,-25,--,-3,--,-12,--,-49,--,-30,--,-11,2,--, 
 经营性应收项目的减少(万元),--,-80237,--,-14332,--,-59991,--,-37792,--,-3308,--,-15677,--,-3464,--,-15337,--,19317,-25616,--, 
 经营性应付项目的增加(万元),--,6834,--,12560,--,20392,--,24857,--,-30023,--,-13977,--,-5820,--,-1780,--,5186,1240,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-604,--,-1658,--,-493,--,-832,--,15446,--,15621,--,--,--,6930,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-44050,--,5824,--,-20664,--,-3209,--,923,--,-3587,--,19228,--,1049,--,29161,15556,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),33759,45399,30689,60784,60200,39050,82621,21342,23336,30984,41120,47348,22728,31488,24814,24808,14717,30341,21943,31942, 
 现金的期初余额(万元),47251,39050,40026,39050,39050,30984,31419,30984,30984,31488,31488,31488,31488,30341,30341,30341,30341,21943,31942,7194, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13492,6349,-9336,21734,21150,8067,51202,-9642,-7648,-505,9632,15860,-8760,1148,-5526,-5533,-15624,8397,-9999,24748, 

