 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营性应收项目的减少(万元),--,-15630,--,-7769,--,-8846,--,-1152,--,1276,--,-2013,--,1244,--,1377,-10570,-5976,--, 
 经营性应付项目的增加(万元),--,9398,--,5947,--,2599,--,-112,--,-4787,--,-1617,--,-2765,--,-3831,5369,699,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1251,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7631,--,3144,--,3266,--,678,--,2035,--,-2260,--,2967,--,-1203,1393,-971,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),91812,111660,23056,26951,22090,21664,20960,23939,20805,21670,18094,28807,1726,5714,1341,1847,2214,2894,3436, 
 现金的期初余额(万元),111660,21664,21664,21664,21664,21670,21670,21670,21670,5714,5714,5714,5714,2214,2728,2728,2894,3436,653, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19848,89996,1392,5287,427,-6,-710,2268,-865,15956,12380,23094,-3987,3500,-1387,-881,-680,-542,2783, 

