 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2869,--,1,--,562,--,10,--,305,--,91,--,176,--,21,31,104,46,34,27, 
 固定资产报废损失(万元),--,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,390,--,157,--,-433,--,--,--,-276,--,-204,--,-298,--,-197,-167,367,411,153,41, 
 投资损失(万元),--,-3003,--,-1151,--,-1558,--,-705,--,-1136,--,-738,--,-1120,--,-559,-5184,3562,2240,1100,582, 
 递延所得税资产减少(万元),--,2171,--,-281,--,-1975,--,-436,--,-1354,--,-88,--,56,--,24,-6,-714,-242,74,-195, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2756,--,-892,--,-3389,--,-531,--,-870,--,-353,--,-2435,--,-1516,516,-1714,-2379,-1007,-811, 
 经营性应收项目的减少(万元),--,-10591,--,-16874,--,1556,--,-14682,--,937,--,-13042,--,-4807,--,-14339,544,-177,-944,4520,-535, 
 经营性应付项目的增加(万元),--,11965,--,22708,--,28367,--,7449,--,3639,--,1100,--,2814,--,-3655,-293,894,-2431,-5287,1119, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,3297,--,--,--,4185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,76686,--,31156,--,84635,--,12965,--,48197,--,3277,--,29138,--,-7781,33331,28184,16886,13679,10842, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),218714,310158,242515,258589,219603,238624,185662,176753,190022,168778,128026,145587,51713,94558,39408,60881,74609,48387,34024,20494,18622, 
 现金的期初余额(万元),310158,238624,238624,238624,238624,168778,168778,168778,168778,94558,94558,94558,94558,74609,74609,74609,48387,34024,20494,18622,28399, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-91444,71534,3890,19965,-19021,69847,16884,7975,21245,74220,33468,51029,-42845,19949,-35201,-13727,26222,14362,13531,1872,-9777, 

