 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),150000,461795,400000,340000,210000,50002,50000,0,0,642607,125338,125338,125338,0,--,0,0,0,--,0,0, 
 偿还债务支付的现金(万元),133500,172827,136407,95931,79205,71329,68276,68276,65312,194079,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),8792,47285,32204,32379,2368,37502,30772,30411,4604,53706,44959,44160,--,225,--,225,--,180,--,195,277, 
 其中：子公司支付给少数股东的股利、利润(万元),150,141,141,--,--,210,210,--,--,159,159,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),42460,124361,122982,118249,123439,1078,206,206,780,570,570,570,545,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),184752,344473,291593,246560,205012,109909,99253,98892,70696,248354,45529,44730,545,225,--,225,0,180,--,195,277, 
 筹资活动产生的现金流量净额(万元),-34752,117322,108407,93440,4988,-59907,-49253,-98892,-70696,394253,79809,80608,124793,-225,--,-225,0,-180,--,-195,-277, 
 汇率变动对现金及现金等价物的影响(万元),-1459,-295,1251,1374,2255,2924,2029,2178,1765,2038,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-25900,87682,41584,13115,-31236,-233819,-274718,-190248,-131113,256651,119418,120896,164041,57076,--,56358,35603,47987,--,35684,-13975, 
 加:期初现金及现金等价物余额(万元),285112,197430,197430,197430,197430,431249,431249,431249,431249,174599,174599,174599,174599,117523,--,117523,117523,69536,--,33852,47827, 
 期末现金及现金等价物余额(万元),259212,285112,239015,210546,166195,197430,156532,241001,300136,431249,294017,295495,338640,174599,--,173881,153126,117523,--,69536,33852, 
 净利润(万元),--,151552,--,88710,--,136788,--,80548,--,118798,--,62950,--,80256,--,41847,--,60479,--,39012,30742, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1891,--,923,--,-801,--,670,--,1171,--,288,--,2686,--,413,--,573,--,166,42, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,41875,--,19567,--,32731,--,15167,--,23597,--,10230,--,18325,--,8856,--,15429,--,12561,9112, 
 无形资产摊销(万元),--,2888,--,1107,--,1874,--,786,--,1163,--,526,--,721,--,336,--,459,--,112,43, 
 长期待摊费用摊销(万元),--,51184,--,23809,--,39338,--,18691,--,23994,--,10453,--,17067,--,7251,--,11929,--,9228,7048, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,76,--,204,--,490,--,62,--,1049,--,264,--,289,--,-0,--,721,--,9,114, 
 固定资产报废损失(万元),--,1963,--,42,--,260,--,77,--,395,--,103,--,1689,--,239,--,843,--,1551,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,24007,--,7480,--,21338,--,8911,--,7825,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-14474,--,-1705,--,-3667,--,-1140,--,-443,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,1086,--,1592,--,-2940,--,-253,--,-314,--,510,--,-575,--,477,--,-721,--,-709,-41, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-930,--,-941,--,-2907,--,84,--,-2058,--,-314,--,-784,--,-227,--,-1238,--,-390,-731, 
 经营性应收项目的减少(万元),--,-89909,--,-25818,--,-70415,--,-25862,--,-17155,--,2065,--,-13171,--,-7208,--,-2299,--,2494,-4192, 
 经营性应付项目的增加(万元),--,27598,--,-26286,--,40664,--,10341,--,50889,--,2300,--,19631,--,24910,--,15684,--,26987,1228, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,198808,--,88685,--,192754,--,108081,--,208910,--,89376,--,126136,--,76895,--,101859,--,91019,43363, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),259212,285112,239015,210546,166195,197430,156532,241001,300136,431249,294017,295495,338640,174599,--,173881,153126,117523,--,69536,33852, 
 现金的期初余额(万元),285112,197430,197430,197430,197430,431249,431249,431249,431249,174599,174599,174599,174599,117523,--,117523,117523,69536,--,33852,47827, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-25900,87682,41584,13115,-31236,-233819,-274718,-190248,-131113,256651,119418,120896,164041,57076,--,56358,35603,47987,--,35684,-13975, 

