 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5715,3801,2167,5087,3276,2259,1153,3963,2912,2018,1108,3436,2438,1676,1279, 
 支付的各项税费(万元),2212,1487,506,2556,2057,1397,664,2280,1803,991,361,2650,2334,1693,1261, 
 支付的其他与经营活动有关的现金(万元),1554,1025,418,1472,1032,472,172,951,1006,478,294,1002,848,609,594, 
 经营活动现金流出小计(万元),13290,9030,4795,15786,11506,7250,3719,11405,8954,6301,3264,11847,9625,6118,4838, 
 经营活动产生的现金流量净额(万元),2844,2067,-126,2495,1114,1135,-394,4952,3605,2829,-82,5418,3628,3096,2614, 
 收回投资所收到的现金(万元),10548,9893,5706,6933,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1977,690,488,41,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,14,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),56,55,--,128,124,66,23,117,72,50,21,218,113,122,81, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12582,10639,6194,7101,124,66,23,117,72,50,21,232,114,122,81, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),984,114,19,1778,920,168,32,2302,1925,1473,1093,3951,1741,3275,62, 
 投资所支付的现金(万元),17729,16495,5468,27890,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18713,16610,5487,29668,920,168,32,2302,1925,1473,1093,3951,1741,3281,62, 
 投资活动产生的现金流量净额(万元),-6131,-5971,707,-22567,-796,-102,-9,-2185,-1853,-1423,-1072,-3719,-1627,-3159,19, 
 吸收投资收到的现金(万元),--,0,--,20972,21722,21722,--,--,--,--,--,--,--,--,169, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,20972,21722,21722,0,0,0,0,0,0,0,0,169, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),801,801,--,932,932,932,--,1107,1107,1107,892,3069,675,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,753,753,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),801,801,0,932,1685,1685,0,1107,1107,1107,892,3069,675,0,0, 
 筹资活动产生的现金流量净额(万元),-801,-801,0,20040,20037,20037,0,-1107,-1107,-1107,-892,-3069,-675,0,169, 
 汇率变动对现金及现金等价物的影响(万元),10,4,1,6,2,1,--,2,1,1,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),-4077,-4700,582,-27,20356,21071,-402,1662,646,299,-2045,-1369,1327,-63,2802, 
 加:期初现金及现金等价物余额(万元),5761,5761,5761,5788,5788,5788,5788,4127,4127,4127,4127,5496,4169,4233,1431, 
 期末现金及现金等价物余额(万元),1684,1061,6344,5761,26145,26860,5386,5788,4772,4426,2081,4127,5496,4169,4233, 
 净利润(万元),--,3930,--,4436,--,2675,--,5169,--,3053,--,6146,4519,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,89,--,27,--,78,--,123,--,83,--,68,72,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,373,--,403,--,200,--,122,--,50,--,103,105,--,--, 
 无形资产摊销(万元),--,16,--,26,--,14,--,27,--,14,--,26,21,--,--, 
 长期待摊费用摊销(万元),--,3,--,3,--,0,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,-4,-0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-711,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-20,--,-133,--,-70,--,-119,--,-50,--,-218,-113,--,--, 
 投资损失(万元),--,-704,--,-41,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-73,--,33,--,17,--,-56,--,-4,--,11,-15,--,--, 
 递延所得税负债增加(万元),--,107,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-20,--,-1604,--,-507,--,299,--,-10,--,-699,-690,--,--, 
 经营性应收项目的减少(万元),--,-374,--,-783,--,-878,--,-820,--,-536,--,-415,-85,--,--, 
 经营性应付项目的增加(万元),--,-547,--,126,--,-394,--,205,--,227,--,401,-184,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2067,--,2495,--,1135,--,4952,--,2829,--,5418,3628,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1684,1061,6344,5761,26145,26860,5386,5788,4772,4426,2081,4127,5496,4169,4233, 
 现金的期初余额(万元),5761,5761,5761,5788,5788,5788,5788,4127,4127,4127,4127,5496,4169,4233,1431, 
 现金等价物的期末余额(万元),--,--,--,--,--,0,--,--,--,0,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,0,--,--,--,0,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4077,-4700,582,-27,20356,21071,-402,1662,646,299,-2045,-1369,1327,-63,2802, 

