 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 收到的其他与经营活动有关的现金(万元),1039,904,1708,988,672,1813,1539,1000,802,2264,2317,1732,1123,6349,274,67,234,108,217,127,14,1155,211,73,31,832,20,12,20,88,505, 
 经营活动现金流入小计(万元),70595,466617,291457,196121,75412,297104,181204,103078,42523,323873,192205,109025,61027,280440,182961,119580,38567,166165,141566,96802,64034,106668,80471,44455,25724,148325,108593,79147,168280,112263,69941, 
 购买商品、接受劳务支付的现金(万元),54973,270842,162976,103586,52774,200305,147580,99560,43934,195150,128325,80678,37276,178926,138128,79983,30114,113197,105705,74886,33805,118501,86467,47520,24431,92804,73752,49642,71783,53837,43901, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7603,30383,24084,15764,8139,28766,21245,13910,7548,22666,19063,12222,6174,19674,14945,9283,4438,11231,9860,5689,2892,10652,8495,5636,3315,11419,8058,5028,10258,8946,9508, 
 支付的各项税费(万元),3032,31747,24597,15870,7661,21694,13800,10742,3859,21259,14992,10579,4077,15889,8368,4379,805,8574,6047,4305,1243,7092,5349,4194,1749,20339,15733,11899,18638,3630,2703, 
 支付的其他与经营活动有关的现金(万元),3003,39206,19948,12452,5846,28643,17709,13213,6284,27273,10311,7076,2097,21032,12886,7379,1666,12695,8168,5435,3229,11170,7155,4148,1963,10267,6792,4814,12345,12773,6932, 
 经营活动现金流出小计(万元),68610,372178,231605,147672,74420,279409,200335,137426,61624,266348,172691,110555,49624,235520,174327,101023,37023,145698,129780,90316,41170,147416,107465,61498,31458,134829,104334,71383,113024,79187,63044, 
 经营活动产生的现金流量净额(万元),1985,94439,59852,48449,992,17694,-19131,-34348,-19101,57526,19513,-1530,11403,44920,8635,18557,1543,20467,11787,6486,22864,-40748,-26994,-17043,-5734,13496,4259,7764,55256,33077,6897, 
 收回投资所收到的现金(万元),6125,8932,4557,4453,4448,143629,141118,135000,35000,10500,--,--,--,12000,12000,--,--,--,--,--,--,100440,85000,55000,--,--,--,--,0,6066,--, 
 取得投资收益所收到的现金(万元),--,4305,712,706,--,5054,6691,6661,733,493,454,454,--,12795,495,454,--,2749,397,397,--,121,413,286,--,3029,1069,980,42,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,24,19,0,0,215,36,36,36,1585,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9296,--, 
 收到的其他与投资活动有关的现金(万元),8200,--,507,507,--,--,350,--,--,867,--,--,--,--,--,--,66,6200,1631,1510,56,--,--,--,3,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14325,13261,5795,5667,4448,148898,148195,141697,35769,13444,454,454,0,24795,12495,455,66,8949,2027,1907,56,100561,85413,55286,3,3029,1069,980,42,15366,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8256,36357,14489,8836,2851,50853,26032,22266,10958,67745,17341,12321,6657,113047,33544,26731,4912,71677,49131,40338,12588,59853,40422,17884,2238,27383,25071,17165,34517,57100,84853, 
 投资所支付的现金(万元),--,8620,7418,5265,1284,18031,15353,3969,1377,163880,19994,--,--,12000,36887,--,--,--,--,--,--,105002,92510,90000,--,--,--,--,3136,21357,2000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),64392,--,--,--,--,--,--,--,--,--,--,--,--,18914,--,--,--,-1510,0,0,--,25591,25591,25591,23018,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,315,1169,696,464,471,142,328,140,--,--,--,--,6200,--,--,--,--,--,--,1153,--,26,26,93,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),72648,45291,23076,14797,4599,69355,41526,26563,12476,231624,37336,12321,6657,150162,70430,26731,4912,70167,49131,40338,13741,190447,158549,133501,25348,27383,25071,17165,37653,78458,86853, 
 投资活动产生的现金流量净额(万元),-58323,-32031,-17281,-9130,-150,79543,106669,115134,23294,-218180,-36881,-11867,-6657,-125367,-57935,-26277,-4845,-61218,-47104,-38430,-13684,-89886,-73136,-78215,-25345,-24354,-24003,-16185,-37611,-63092,-86853, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,387204,387204,--,--,136779,136779,136779,--,--,--,--,--,--,--,--,--,170375,170375,--,0,25000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),30000,217000,204000,30000,6000,193732,193746,16753,4775,200607,200607,154536,74000,413100,229000,187000,94000,178300,147500,124500,56500,85500,71000,44000,21000,42500,42500,37500,97550,88000,169690, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39600,--,--,--,39500,39500,39500,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),507,--,--,--,--,--,--,--,887,--,--,--,--,670,640,640,--,7069,3433,3432,18,494,1572,715,444,380,232,121,60,109,10524, 
 筹资活动现金流入小计(万元),30507,217000,204000,30000,6000,193732,193746,16753,5662,587812,587812,154536,74000,550549,366419,324419,94000,224969,150933,127932,56518,125494,112072,84215,21444,213255,213107,37621,97610,113109,180214, 
 偿还债务支付的现金(万元),16500,192676,129676,48676,--,226439,195946,28953,15100,434207,214007,152336,80500,383300,274200,217200,93700,176300,108955,88000,57000,70800,59800,50300,35900,90050,59450,43350,78200,92690,83983, 
 分配股利、利润或偿付利息所支付的现金(万元),1346,25325,22036,20908,463,11023,7855,3113,426,19839,13391,7787,2889,37873,20444,17592,4168,21496,21207,9709,2480,27377,25013,21986,2528,12332,9589,6510,12125,12606,14723, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),24466,15002,--,--,--,1006,100,93,--,430,37,18,--,6713,6776,6709,600,1007,4613,104,--,3375,2951,2950,10,647,496,8,247,1032,16, 
 筹资活动现金流出小计(万元),42311,233003,151712,69584,463,238467,203901,32159,15526,454477,227435,160142,83389,427886,301421,241502,98468,198803,134776,97812,59480,101551,87764,75235,38438,103029,69535,49868,90572,106328,98722, 
 筹资活动产生的现金流量净额(万元),-11804,-16003,52288,-39584,5537,-44736,-10155,-15407,-9864,133335,360377,-5605,-9389,122663,64998,82917,-4468,26166,16157,30120,-2962,23942,24308,8979,-16993,110226,143573,-12247,7038,6780,81492, 
 汇率变动对现金及现金等价物的影响(万元),-213,3605,1654,1255,-21,-2322,-1432,-208,-759,1336,714,621,-336,691,216,152,81,47,225,213,2,-8,-5,-5,-1,-2,2,1,-35,-23,-0, 
 现金及现金等价物净增加额(万元),-68356,50011,96513,990,6358,50180,75951,65170,-6430,-25983,343723,-18382,-4979,42907,15914,75350,-7690,-14537,-18936,-1611,6221,-106700,-75827,-86284,-48074,99366,123830,-20667,24648,-23259,1536, 
 加:期初现金及现金等价物余额(万元),131063,81052,81052,81052,81242,30872,30872,30872,30873,56855,56855,56855,56855,13948,13948,13948,13948,28485,28485,28485,28485,135185,135185,135185,135185,35819,35819,35819,11170,34429,32893, 
 期末现金及现金等价物余额(万元),62708,131063,177565,82042,87600,81052,106823,96042,24443,30872,400577,38473,51876,56855,29861,89298,6258,13948,9549,26874,34706,28485,59358,48900,87111,135185,159649,15152,35819,11170,34429, 
 净利润(万元),--,29820,--,24699,--,50519,--,24822,--,32147,--,11693,--,23873,--,13665,--,67176,--,67330,--,6443,--,4134,--,33489,--,--,36628,17071,4322, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,16474,--,1281,--,2934,--,1096,--,-4096,--,-715,--,2682,--,-3860,--,8230,--,-46,--,806,--,369,--,514,--,--,77,1235,119, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,53372,--,26431,--,49603,--,23121,--,39081,--,17144,--,31381,--,15151,--,26359,--,12523,--,19359,--,9768,--,19150,--,--,19774,15133,7154, 
 无形资产摊销(万元),--,4140,--,1846,--,2943,--,1872,--,2679,--,1116,--,896,--,366,--,512,--,249,--,374,--,186,--,372,--,--,441,240,127, 
 长期待摊费用摊销(万元),--,15,--,10,--,48,--,17,--,15,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,365,--,10,--,77,--,-5,--,-769,--,-137,--,-17,--,1,--,-0,--,-0,--,-8,--,--,--,0,--,--,5,50,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8321,--,3928,--,5623,--,1406,--,9937,--,4309,--,11986,--,6870,--,13776,--,5059,--,8237,--,3149,--,10873,--,--,12970,7994,1848, 
 投资损失(万元),--,-2042,--,-888,--,-3677,--,-2825,--,-4144,--,-1968,--,-4447,--,-2757,--,-66312,--,-65242,--,-3173,--,-1428,--,-2738,--,--,-1581,-2156,--, 
 递延所得税资产减少(万元),--,257,--,935,--,3111,--,1792,--,-1453,--,-547,--,-986,--,479,--,-1973,--,176,--,-167,--,-780,--,102,--,--,150,107,-181, 
 递延所得税负债增加(万元),--,-18,--,-11,--,-64,--,-22,--,-42,--,482,--,-40,--,-20,--,247,--,-8,--,1,--,34,--,74,--,--,--,-50,-12, 
 存货的减少(万元),--,628,--,11837,--,-19368,--,-30849,--,1733,--,6694,--,12591,--,4887,--,-35343,--,-37274,--,-9955,--,-21245,--,-22017,--,--,-6549,-8077,-965, 
 经营性应收项目的减少(万元),--,14501,--,-29168,--,-72608,--,-44368,--,-9452,--,-10278,--,-22549,--,-15504,--,-14345,--,15072,--,-37190,--,-6526,--,-18502,--,--,-4502,-8219,-4776, 
 经营性应付项目的增加(万元),--,-31395,--,7538,--,-1446,--,-10405,--,-8109,--,-29329,--,-10450,--,-721,--,22141,--,8647,--,-25475,--,-4705,--,-7823,--,--,-2156,9689,-740, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,94439,--,48449,--,17694,--,-34348,--,57526,--,-1530,--,44920,--,18557,--,20467,--,6486,--,-40748,--,-17043,--,13496,--,--,55256,33077,6897, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),62708,131063,177565,82042,87600,81052,106823,96042,24443,30872,400577,38473,51876,56855,29861,89298,6258,13948,9549,26874,34706,28485,59358,48900,87111,135185,159649,15152,35819,11170,34429, 
 现金的期初余额(万元),131063,81052,81052,81052,81242,30872,30872,30872,30873,56855,56855,56855,56855,13948,13948,13948,13948,28485,28485,28485,28485,135185,135185,135185,135185,35819,35819,35819,11170,34429,32893, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-68356,50011,96513,990,6358,50180,75951,65170,-6430,-25983,343723,-18382,-4979,42907,15914,75350,-7690,-14537,-18936,-1611,6221,-106700,-75827,-86284,-48074,99366,123830,-20667,24648,-23259,1536, 

