 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 期末现金及现金等价物余额(万元),2154,9087,8619,36874,5995,5486,3830,5906,6669,6718,4002,9643,7777,6263, 
 净利润(万元),--,2731,--,6182,--,3406,--,6284,--,5757,--,5108,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,100,--,1507,--,1156,--,1066,--,631,--,423,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,241,--,437,--,218,--,485,--,515,--,512,--,--, 
 无形资产摊销(万元),--,83,--,166,--,83,--,161,--,153,--,12,--,--, 
 长期待摊费用摊销(万元),--,12,--,18,--,9,--,68,--,74,--,105,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-15,--,3,--,0,--,12,--,1,--,6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-343,--,586,--,274,--,414,--,373,--,543,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-135,--,-464,--,-406,--,-266,--,-280,--,-63,--,--, 
 递延所得税负债增加(万元),--,15,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1877,--,7497,--,1568,--,-12306,--,-8992,--,779,--,--, 
 经营性应收项目的减少(万元),--,-781,--,-8606,--,-13302,--,-5193,--,-5879,--,-6621,--,--, 
 经营性应付项目的增加(万元),--,1362,--,-5409,--,-1977,--,10095,--,12490,--,1958,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1393,--,1918,--,-8971,--,819,--,4842,--,2762,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2154,9087,8619,36874,5995,5486,3830,5906,6669,6718,4002,9643,7777,6263, 
 现金的期初余额(万元),36874,36874,36874,5906,5906,5906,5906,6718,6718,9643,9643,7777,6263,3468, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-34720,-27786,-28254,30968,89,-420,-2076,-812,-49,-2925,-5642,1866,1514,2796, 

