 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 取得投资收益所收到的现金(万元),134,106,70,38,85,53,31,5,9,--,--,--,--,--,--,--,4,4,--,--,--,--,--,--,--,--,--,4,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4010,10,10,--,5,--,--,--,0,0,0,0,9,9,9,--,4,--,--,--,--,--,--,--,--,--,--,65,362,27, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),19811,3486,3486,2606,7699,--,--,--,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,910,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23955,3602,3566,2644,7790,53,31,5,709,0,0,0,9,9,9,0,8,4,0,0,0,0,0,0,--,0,0,69,4994,343, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9097,15309,6828,2340,10024,8822,5640,1214,4178,2630,2080,1613,5131,4291,3501,1691,5849,4876,3847,1018,3728,2730,1767,1377,2463,1517,826,2905,5894,1812, 
 投资所支付的现金(万元),--,--,--,--,3350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,9590,9590,--,--,15752,15752,15752,9487,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),23658,3165,2774,3110,9185,400,200,--,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32755,18474,9602,5450,22560,9222,5840,1214,15768,12220,2080,1613,20883,20043,19252,11179,5849,4876,3847,1018,3728,2730,1767,1377,2463,1517,826,2905,5894,1812, 
 投资活动产生的现金流量净额(万元),-8800,-14872,-6036,-2807,-14770,-9168,-5809,-1210,-15059,-12219,-2080,-1612,-20874,-20034,-19244,-11179,-5840,-4872,-3847,-1018,-3728,-2730,-1767,-1377,-2463,-1517,-826,-2835,-900,-1469, 
 吸收投资收到的现金(万元),--,--,--,--,4059,4059,--,--,23210,23095,23095,--,--,--,--,0,--,--,--,--,--,--,--,--,37853,37925,--,--,6600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,390,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),88259,21398,36030,17215,25190,14740,9580,5101,13929,9594,3875,1964,11189,8568,5581,2098,8157,6349,3951,1211,13417,13038,6200,3000,3700,--,--,12713,11369,8360, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,556,556,556,556,--,--,--,118,1538,387, 
 筹资活动现金流入小计(万元),88259,21398,36030,17215,29249,18799,9580,5101,37139,32689,26970,1964,11189,8568,5581,2098,8157,6349,3951,1211,13973,13594,6756,3556,41553,37925,0,12830,19506,8747, 
 偿还债务支付的现金(万元),77107,10346,33476,14681,17645,14240,9580,5101,11583,10027,4328,2257,11041,8285,4004,1804,8132,6031,2805,880,13038,12700,6200,3000,7630,3930,3930,12579,10813,7951, 
 分配股利、利润或偿付利息所支付的现金(万元),8421,6960,6764,138,6849,6623,6592,7,6580,6587,6565,5,5045,5091,5020,9,5056,5046,5019,9,4083,4010,3956,21,116,93,93,1642,5515,276, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7992,2182,33,--,--,--,--,--,115,--,--,--,--,--,--,--,--,--,--,--,--,--,272,533,556,902,435,519,604,1784, 
 筹资活动现金流出小计(万元),93520,19487,40273,14818,24493,20863,16172,5108,18277,16615,10893,2262,16085,13376,9024,1813,13188,11077,7823,889,17121,16710,10428,3553,8302,4925,4458,14740,16932,10011, 
 筹资活动产生的现金流量净额(万元),-5261,1911,-4243,2397,4755,-2065,-6592,-7,18861,16074,16077,-298,-4897,-4808,-3443,285,-5031,-4728,-3873,322,-3148,-3115,-3672,3,33252,33000,-4458,-1909,2575,-1264, 
 汇率变动对现金及现金等价物的影响(万元),385,514,155,-24,-363,-276,-131,-6,168,44,44,-10,-58,0,0,-5,-17,-13,-10,-0,-1,1,1,-0,-3,0,-2,-1,-0,-0, 
 现金及现金等价物净增加额(万元),5295,8229,-1307,-1525,-2707,-2224,-2748,-3247,15959,13430,20168,-2971,-16644,-18599,-18853,-9235,-569,-935,52,-179,-3532,-625,-1898,-447,38932,36388,-170,-2948,2583,1017, 
 加:期初现金及现金等价物余额(万元),32556,32556,32556,32556,35263,35263,35263,35263,19304,19304,19304,19304,35948,35948,35948,35948,36516,36516,36516,36516,40048,40048,40048,40048,1117,1117,1117,4064,1481,464, 
 期末现金及现金等价物余额(万元),37851,40785,31250,31031,32556,33039,32515,32016,35263,32734,39471,16333,19304,17349,17095,26713,35948,35581,36568,36338,36516,39423,38150,39601,40048,37505,946,1117,4064,1481, 
 净利润(万元),9759,--,7495,--,19077,--,9192,--,16574,--,7267,--,12580,--,6539,--,9101,--,4484,--,10070,--,5578,--,8034,--,--,6566,5917,4390, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),614,--,404,--,652,--,373,--,219,--,182,--,318,--,340,--,154,--,200,--,21,--,174,--,152,--,--,-34,-13,193, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2767,--,1396,--,2559,--,1242,--,2116,--,1111,--,2026,--,1010,--,1775,--,840,--,1481,--,693,--,1248,--,--,1125,921,567, 
 无形资产摊销(万元),620,--,312,--,597,--,291,--,410,--,203,--,322,--,126,--,127,--,53,--,98,--,56,--,94,--,--,76,37,21, 
 长期待摊费用摊销(万元),24,--,4,--,12,--,6,--,11,--,--,--,8,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,--,-5,--,1,--,--,--,1,--,1,--,1,--,1,--,4,--,--,--,--,--,--,--,--,--,--,-27,-35,2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1463,--,281,--,297,--,165,--,-150,--,-36,--,45,--,24,--,53,--,23,--,87,--,30,--,109,--,--,862,599,257, 
 投资损失(万元),100,--,9,--,-85,--,-31,--,-9,--,--,--,--,--,--,--,-4,--,--,--,--,--,--,--,--,--,--,-4,--,-43, 
 递延所得税资产减少(万元),-515,--,-44,--,-199,--,-50,--,-118,--,-25,--,-45,--,-48,--,-19,--,-28,--,1,--,-24,--,-166,--,--,5,-11,-26, 
 递延所得税负债增加(万元),-20,--,-10,--,-35,--,-10,--,-24,--,-10,--,-15,--,-5,--,--,--,--,--,--,--,--,--,3,--,--,-14,--,--, 
 存货的减少(万元),-7852,--,-3685,--,-6009,--,-2458,--,-1925,--,-294,--,-508,--,935,--,-523,--,-1,--,107,--,-383,--,-1748,--,--,-209,-1665,-423, 
 经营性应收项目的减少(万元),7351,--,1618,--,-13748,--,-4434,--,-10887,--,-3379,--,-7666,--,-4831,--,-1165,--,2348,--,-7336,--,-2988,--,-2675,--,--,-7089,-3418,-4368, 
 经营性应付项目的增加(万元),3975,--,800,--,4020,--,5499,--,5769,--,1105,--,2119,--,-258,--,817,--,-137,--,-1184,--,406,--,3100,--,--,541,-1423,3180, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),688,--,243,--,531,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),18971,--,8818,--,7670,--,9784,--,11989,--,6126,--,9185,--,3834,--,10319,--,7782,--,3345,--,3541,--,8147,--,--,1798,909,3751, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),37851,40785,31250,31031,32556,33039,32515,32016,35263,32734,39471,16333,19304,17349,17095,26713,35948,35581,36568,36338,36516,39423,38150,39601,40048,37505,946,1117,4064,1481, 
 现金的期初余额(万元),32556,32556,32556,32556,35263,35263,35263,35263,19304,19304,19304,19304,35948,35948,35948,35948,36516,36516,36516,36516,40048,40048,40048,40048,1117,1117,1117,4064,1481,464, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5295,8229,-1307,-1525,-2707,-2224,-2748,-3247,15959,13430,20168,-2971,-16644,-18599,-18853,-9235,-569,-935,52,-179,-3532,-625,-1898,-447,38932,36388,-170,-2948,2583,1017, 

