 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5456,4189,3927,2547,4354,2196,6220,843,1699, 
 投资活动产生的现金流量净额(万元),-5454,-4188,-3766,-2546,-4352,-2196,-6207,-839,-1699, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,3868,--,4000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11279,4556,5868,8498,11879,7214,13472,9028,7864, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,335,35,50,--,179, 
 筹资活动现金流入小计(万元),11279,4556,5868,8498,12214,7249,17390,9028,12043, 
 偿还债务支付的现金(万元),9275,5775,5868,8498,11872,6668,8839,7732,6815, 
 分配股利、利润或偿付利息所支付的现金(万元),385,259,4386,2613,1807,1477,5620,509,3149, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,766, 
 筹资活动现金流出小计(万元),9660,6034,10254,11111,13679,8145,14458,8241,10730, 
 筹资活动产生的现金流量净额(万元),1619,-1478,-4386,-2613,-1465,-896,2932,788,1313, 
 汇率变动对现金及现金等价物的影响(万元),-0,-0,0,0,-0,-0,0,2,0, 
 现金及现金等价物净增加额(万元),720,1126,-2586,-794,1327,646,227,3754,1013, 
 加:期初现金及现金等价物余额(万元),5506,5506,8092,8092,6764,6764,6537,2783,1770, 
 期末现金及现金等价物余额(万元),6226,6632,5506,7297,8092,7410,6764,6537,2783, 
 净利润(万元),--,1725,4269,--,4895,--,2762,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,104,553,--,16,--,2158,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,488,810,--,863,--,723,--,--, 
 无形资产摊销(万元),--,67,125,--,124,--,98,--,--, 
 长期待摊费用摊销(万元),--,117,139,--,129,--,62,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,6,66,--,34,--,15,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,7,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,256,603,--,730,--,628,--,--, 
 投资损失(万元),--,--,-183,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-17,-5,--,98,--,-24,--,--, 
 递延所得税负债增加(万元),--,-9,-24,--,-32,--,-15,--,--, 
 存货的减少(万元),--,-2149,-227,--,290,--,-870,--,--, 
 经营性应收项目的减少(万元),--,-2133,-4550,--,3929,--,-4119,--,--, 
 经营性应付项目的增加(万元),--,8337,3991,--,-3931,--,2077,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6792,5566,--,7145,--,3502,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6226,6632,5506,7297,8092,7410,6764,6537,2783, 
 现金的期初余额(万元),5506,5506,8092,8092,6764,6764,6537,2783,1770, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),720,1126,-2586,-794,1327,646,227,3754,1013, 

