 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,200,200,200,200,100,--,--,1270, 
 筹资活动现金流入小计(万元),4600,4600,4600,28877,26777,26777,2000,20450,13350,11350,3350,16950,20800,21350,24940, 
 偿还债务支付的现金(万元),--,--,--,18750,16650,15650,5150,21350,17450,12250,2150,18800,20550,22350,17370, 
 分配股利、利润或偿付利息所支付的现金(万元),4179,115,47,311,287,257,171,923,744,539,261,1298,1214,1253,1006, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),32,32,12,1174,1174,1159,--,352,100,--,--,200,130,--,1228, 
 筹资活动现金流出小计(万元),4211,147,58,20235,18111,17066,5321,22625,18294,12789,2411,20298,21894,23603,19604, 
 筹资活动产生的现金流量净额(万元),389,4453,4542,8642,8666,9710,-3321,-2175,-4944,-1439,939,-3348,-1094,-2253,5336, 
 汇率变动对现金及现金等价物的影响(万元),5,3,0,3,1,1,0,7,6,4,2,1,-4,-2,-2, 
 现金及现金等价物净增加额(万元),-1977,352,-1925,-1204,1947,-199,-3205,2120,-1482,-825,838,1738,-778,334,1833, 
 加:期初现金及现金等价物余额(万元),4617,4617,4617,5821,5821,5821,5821,3701,3701,3701,3701,1963,2740,2406,573, 
 期末现金及现金等价物余额(万元),2640,4969,2692,4617,7768,5622,2616,5821,2219,2876,4539,3701,1963,2740,2406, 
 净利润(万元),--,6319,--,6716,--,3306,--,6139,--,3978,--,6791,5455,4086,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,259,--,691,--,153,--,-2,--,73,--,65,127,41,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1722,--,2895,--,1422,--,2652,--,1291,--,2218,1854,1657,--, 
 无形资产摊销(万元),--,94,--,199,--,101,--,203,--,101,--,192,201,160,--, 
 长期待摊费用摊销(万元),--,21,--,46,--,26,--,57,--,31,--,57,51,48,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,6,--,1,--,-3,--,-1,--,571,-71,-20,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,115,--,217,--,64,--,908,--,531,--,1292,1222,1255,--, 
 投资损失(万元),--,-142,--,-101,--,--,--,--,--,--,--,--,-1112,--,--, 
 递延所得税资产减少(万元),--,89,--,-169,--,-4,--,-14,--,-32,--,-74,-73,-23,--, 
 递延所得税负债增加(万元),--,-5,--,67,--,35,--,132,--,60,--,--,--,--,--, 
 存货的减少(万元),--,-3343,--,-3298,--,-358,--,1919,--,1721,--,-2697,664,208,--, 
 经营性应收项目的减少(万元),--,-19849,--,-16648,--,-11215,--,-748,--,-6422,--,-4240,-12760,-2859,--, 
 经营性应付项目的增加(万元),--,7392,--,10603,--,6927,--,-3306,--,2123,--,1306,3982,207,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-120,--,-250,--,-129,--,-297,--,-158,--,-798,-115,-154,--, 
 经营活动产生现金流量净额(万元),--,-7445,--,972,--,331,--,7640,--,3296,--,4684,-574,4606,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2640,4969,2692,4617,7768,5622,2616,5821,2219,2876,4539,3701,1963,2740,2406, 
 现金的期初余额(万元),4617,4617,4617,5821,5821,5821,5821,3701,3701,3701,3701,1963,2740,2406,573, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1977,352,-1925,-1204,1947,-199,-3205,2120,-1482,-825,838,1738,-778,334,1833, 

