 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2007-12-31,2006-12-31, 
 支付的其他与经营活动有关的现金(万元),146683,94598,61384,36629,125542,132230,56872,31582,141146,97832,54025,31146,125883,85024,54150,28437,139189,98778,69061,46112,150270,81503,57132,40948,137822,109289,70485,42741,142526,109928,66223,31288,110649,102505,57149,26105,78334,172735,102089,38485,103421,23769,58362, 
 经营活动现金流出小计(万元),1492061,1078796,751294,336766,1535565,1192317,823687,407417,1466913,1078168,714178,355809,1338860,935289,701095,343823,1457501,1037566,707308,379496,1521562,998378,667573,319076,1226593,852867,564399,273416,1456431,1032131,715058,351495,1465272,1024940,700702,338467,1207795,962637,600776,263145,1225611,1153216,742552, 
 经营活动产生的现金流量净额(万元),-65535,-267404,-234748,-174478,-33603,-69369,-17797,-75802,67444,-97961,-13454,-176200,315883,125234,90315,53233,277,-35963,-32580,-119106,29015,-49800,-32471,-66479,113953,-26976,7933,-72619,-9692,-64312,-127391,-56512,-37966,-132555,-74638,-83942,103568,-112737,-77671,-55643,129357,47459,109855, 
 收回投资所收到的现金(万元),172891,111023,110023,62761,526351,471502,367467,246016,1526683,1146763,827666,354750,736510,444991,236513,38500,554016,355049,188000,78000,303389,249146,204139,43394,110664,62020,42000,500,145246,132669,66327,13327,32975,12658,11623,10422,9140,9112,5009,1678,3400,7291,377, 
 取得投资收益所收到的现金(万元),9823,6807,5461,3389,13443,7953,4291,1290,16619,8337,6790,3521,17163,12526,8609,1106,12701,8027,3067,2093,5198,2143,1563,521,3787,2237,1546,132,2874,2369,1922,6,4910,4360,101,--,4632,3754,2778,671,3031,4816,3412, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1087,629,108,95,1013,912,694,550,116,1433,55,52,542,187,55,12,306,239,167,85,163,131,122,11,1530,1032,1018,1008,397,254,70,32,1388,813,567,40,547,118,51,67,2571,4683,2130, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,6253,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,7992,18383, 
 收到的其他与投资活动有关的现金(万元),2767,3086,1559,716,1790,1879,345,23,11466,8690,8624,4679,3410,841,1162,823,4443,696,531,132,14042,3113,1842,588,9129,7763,4779,2354,20739,16246,13684,51,7435,2819,2431,-58,1146,2966,519,3875,5486,827,1391, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),186568,121545,117151,66960,542598,482246,372797,247880,1566397,1165223,843135,363002,757625,458546,246340,40442,571467,364012,191765,80311,322792,254533,207665,44513,131363,73052,49344,3994,169256,151537,82003,13416,46708,20650,14723,10404,15465,15949,8357,6291,14488,25610,25693, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),56139,46920,35212,8156,46627,35704,24319,10742,44512,24486,11935,7453,32531,19738,11484,7622,45914,30947,22100,12983,69578,33531,24378,14101,54360,35494,21900,11567,73833,51125,27980,12901,65825,40040,24996,10881,97691,62616,46309,19298,141689,74181,30409, 
 投资所支付的现金(万元),76039,51127,1125,--,599866,556974,406866,254028,1562956,1235839,975838,507208,692745,492048,286685,138184,604905,564905,416000,159000,341260,305760,234760,72960,174460,128906,108906,57380,142800,139464,84500,9500,41268,37521,12525,10325,17795,21230,15657,14657,10329,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,725,725,725,50725,575,15196,0,--,44770,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),2434,2387,951,821,5537,2020,1941,2472,8263,4559,2972,2567,5869,2976,1825,1185,4296,2960,1241,489,5318,3594,2031,1216,6232,4709,3069,1285,1849,1555,561,388,3111,2823,2244,172,1204,522,5985,1473,326,6186,12956, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),134613,100434,37287,8977,652030,594698,433126,267242,1615731,1264885,990744,517228,731145,514762,299994,146991,655115,598812,439341,172473,416156,342885,261169,88277,235052,169110,133876,70233,219208,192870,113766,73514,110779,95580,39766,21378,161460,84367,67951,35428,152345,80367,43365, 
 投资活动产生的现金流量净额(万元),51955,21111,79864,57984,-109432,-112452,-60329,-19362,-49335,-99662,-147610,-154226,26479,-56216,-53655,-106550,-83648,-234800,-247576,-92161,-93364,-88352,-53504,-43764,-103689,-96058,-84532,-66238,-49952,-41333,-31763,-60099,-64071,-74930,-25043,-10974,-145995,-68419,-59594,-29137,-137856,-54758,-17672, 
 吸收投资收到的现金(万元),350,--,--,--,2149,--,--,--,1889,1889,--,--,7585,7585,7585,--,5330,5330,5330,--,344798,344798,12915,0,--,0,--,--,--,--,--,--,1012797,1012477,1012477,1012477,0,0,0,0,55219,980,490, 
 其中：子公司吸收少数股东投资收到的现金(万元),350,--,--,--,2149,--,--,--,1889,1889,--,--,7585,7585,7585,--,5330,5330,5330,--,--,12915,--,0,--,0,--,--,--,--,--,--,6770,6450,6450,--,0,0,0,0,0,0,0, 
 取得借款收到的现金(万元),70916,50833,42522,2289,50384,34695,33591,--,42826,31344,30344,--,34668,25344,22344,1000,34168,25344,25344,2000,5200,3300,3300,0,11487,9487,9487,--,83717,82414,13709,559,17718,12051,7000,7315,329716,256801,17477,18970,312274,256651,105890, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,79303,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),819,59,0,--,1703,938,900,2,8374,4953,209,3695,10047,1985,1713,95,10965,3473,3568,300,10249,6719,2335,263,19303,2403,1914,1015,11153,2875,1885,--,3531,3586,2917,2712,0,81248,119504,2862,2348,0,0, 
 筹资活动现金流入小计(万元),72084,50892,42522,2289,54235,35634,34491,2,53089,38185,30553,3695,52300,34914,31642,1095,50463,34147,34242,2300,360247,354817,18550,263,30790,11890,11401,1015,94870,85289,15594,559,1034046,1028114,1022394,1022504,409019,338049,136981,21832,369841,257631,106380, 
 偿还债务支付的现金(万元),59727,43073,41200,1044,46869,35480,34730,1044,30212,23138,22138,44,37312,25238,22738,44,80694,76700,4294,2049,38512,35862,28812,44,91091,86191,4191,2000,44057,34901,31923,1000,471971,465017,439017,339422,176387,109000,16250,42040,304372,179901,131200, 
 分配股利、利润或偿付利息所支付的现金(万元),30250,29402,28668,431,53926,53494,52603,382,74176,73686,73275,376,53748,52820,51680,485,47777,45201,41179,20,7819,6549,1581,426,10565,9930,1824,449,32476,31420,27211,239,26181,25840,21971,20946,195303,88529,82315,3900,30052,23323,10161, 
 其中：子公司支付给少数股东的股利、利润(万元),748,748,507,--,685,414,414,--,755,755,755,--,216,--,--,--,1264,0,--,--,919,790,0,0,378,5,5,--,623,198,10538,--,6367,6082,6082,--,879,0,228,0,124,483,0, 
 支付其他与筹资活动有关的现金(万元),8,8,8,--,75,0,0,--,77,70,70,--,33,--,--,13,69,4,--,12,583,54,0,0,0,0,0,--,251,207,197,2,1618,1545,1408,1300,569,1026,303,184,423,0,0, 
 筹资活动现金流出小计(万元),89985,72483,69876,1475,100871,88973,87332,1425,104464,96893,95482,420,91093,78057,74417,542,128539,121905,45473,2080,46914,42464,30392,470,101656,96121,6014,2449,76783,66529,59332,1242,499770,492402,462395,361668,372260,198554,98867,46124,334847,203224,141362, 
 筹资活动产生的现金流量净额(万元),-17901,-21591,-27354,814,-46636,-53340,-52841,-1423,-51376,-58708,-64929,3275,-38793,-43144,-42775,553,-78076,-87758,-11230,220,313333,312352,-11842,-206,-70865,-84230,5387,-1434,18086,18760,-43737,-683,534276,535713,559999,660836,36759,139495,38114,-24292,34994,54407,-34982, 
 汇率变动对现金及现金等价物的影响(万元),-2582,-2722,15,-732,-2660,-2840,-1203,-212,-129,-157,540,-24,281,-1411,-2335,-3839,338,-1520,509,529,-560,-387,-546,-260,286,122,71,52,-7,108,980,2793,-4639,-2885,-6241,-8,-1681,-157,-258,-631,14,-137,283, 
 现金及现金等价物净增加额(万元),-34063,-270606,-182224,-116412,-192331,-238002,-132170,-96799,-33395,-256488,-225453,-327174,303851,24464,-8450,-56602,-161108,-360041,-290877,-210518,248425,173813,-98363,-110710,-60314,-207142,-71141,-140239,-41565,-86777,-201912,-114501,427599,325343,454076,565912,-7349,-41819,-99409,-109703,26510,46971,57484, 
 加:期初现金及现金等价物余额(万元),699556,699556,699556,699556,891887,891887,891887,891887,925282,925282,925282,925282,621432,621432,621432,621432,782540,782540,782540,782540,534115,534115,534115,534115,594429,594429,594429,594429,635994,635994,635994,635994,208394,208394,208394,260665,215743,297993,215743,297993,189233,142262,84778, 
 期末现金及现金等价物余额(万元),665493,428950,517332,583144,699556,653885,759716,795087,891887,668794,699830,598108,925282,645895,612981,564829,621432,422499,491662,572021,782540,707928,435752,423405,534115,387287,523288,454190,594429,549217,434082,521492,635994,533738,662470,826578,208394,256174,116334,188290,215743,189233,142262, 
 净利润(万元),53880,--,23809,--,87130,--,58681,--,113426,--,46168,--,90239,--,39978,--,66147,--,31635,--,30008,--,14072,--,9037,--,-17044,--,-59617,--,1437,--,65462,--,55448,--,119205,0,42595,0,105199,74840,42736, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 资产减值准备(万元),14226,--,6462,--,18244,--,8499,--,19335,--,11143,--,17217,--,6819,--,12337,--,6521,--,18693,--,6923,--,13625,--,7133,--,10012,--,3433,--,11919,--,5686,--,11633,0,5305,0,6683,6045,5172, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),56871,--,28133,--,56025,--,27990,--,53072,--,26118,--,49814,--,25318,--,48348,--,24620,--,46038,--,21727,--,40814,--,19659,--,36078,--,18721,--,32009,--,14304,--,23501,0,11253,0,20044,15585,13876, 
 无形资产摊销(万元),23777,--,11081,--,19868,--,8403,--,14593,--,6699,--,9961,--,4700,--,8660,--,4072,--,7754,--,3559,--,5536,--,2554,--,4400,--,1737,--,3584,--,1739,--,3262,0,1586,0,2835,2135,1572, 
 长期待摊费用摊销(万元),475,--,219,--,435,--,270,--,443,--,172,--,355,--,181,--,84,--,49,--,212,--,55,--,66,--,21,--,9,--,3,--,5,--,3,--,5,0,3,0,12,32,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1010,--,-88,--,302,--,-21,--,-159,--,25,--,261,--,-23,--,918,--,197,--,-740,--,-453,--,-328,--,-126,--,514,--,-50,--,-354,--,-93,--,874,0,-191,0,-61,1776,316, 
 固定资产报废损失(万元),--,--,42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,0,--,0,0,0,0,0,0,0, 
 公允价值变动损失(万元),-545,--,-554,--,19,--,158,--,21,--,153,--,536,--,-14,--,-188,--,-167,--,570,--,283,--,-430,--,-270,--,52,--,123,--,62,--,1624,--,-1996,0,-1356,0,2446,98,-1109, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 财务费用(万元),-2259,--,1600,--,2338,--,1568,--,1911,--,-572,--,253,--,-121,--,5119,--,6699,--,11959,--,5244,--,9046,--,5672,--,8514,--,3233,--,9150,--,6769,--,17348,0,5798,0,9197,11517,8195, 
 投资损失(万元),-9342,--,-4794,--,-16575,--,-6981,--,-13785,--,-6697,--,-13278,--,-6061,--,-11326,--,-3319,--,-5838,--,-3107,--,-4231,--,-1373,--,-641,--,-2017,--,-2800,--,892,--,-3603,0,-2421,0,-2170,-7587,-5328, 
 递延所得税资产减少(万元),-2226,--,1425,--,-1023,--,-1264,--,-7244,--,-4512,--,-1567,--,-1501,--,433,--,-2217,--,-2902,--,-652,--,179,--,-847,--,1571,--,607,--,-2607,--,-1202,--,2075,0,-1773,0,-2437,-3251,-1328, 
 递延所得税负债增加(万元),-690,--,-77,--,-415,--,299,--,-619,--,40,--,391,--,99,--,-334,--,-44,--,-361,--,-171,--,37,--,16,--,-78,--,-4,--,-15,--,-33,--,-704,0,-307,0,461,-228,337, 
 存货的减少(万元),30942,--,-29574,--,-91636,--,-86330,--,39590,--,-51478,--,38135,--,-27562,--,111784,--,23084,--,-29483,--,-19383,--,24284,--,7502,--,-52498,--,-71805,--,57175,--,8731,--,-51995,0,-97210,0,-128401,-56108,-38405, 
 经营性应收项目的减少(万元),-159260,--,-151642,--,-65788,--,-55185,--,-106853,--,-166425,--,11288,--,-4832,--,-103404,--,-126347,--,53322,--,-74497,--,-55683,--,-73262,--,-32198,--,-36464,--,-30639,--,-123696,--,-144200,0,-126285,0,-122725,-131247,-21315, 
 经营性应付项目的增加(万元),-42382,--,-63046,--,-160129,--,-52304,--,96110,--,125550,--,110368,--,51869,--,-140414,--,1268,--,-102060,--,12662,--,72000,--,58297,--,74191,--,-46349,--,-180919,--,-44810,--,128165,0,85333,0,238276,133852,105099, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 其他(万元),-27994,--,-57746,--,117602,--,78421,--,-142394,--,162,--,1912,--,1465,--,2115,--,1369,--,1843,--,1268,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),-65535,--,-234748,--,-33603,--,-17797,--,67444,--,-13454,--,315883,--,90315,--,277,--,-32580,--,29015,--,-32471,--,113953,--,7933,--,-9692,--,-127391,--,-37966,--,-74638,--,103568,0,-77671,0,129357,47459,109855, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金的期末余额(万元),665493,428950,517332,583144,699556,653885,759716,795087,891887,668794,699830,598108,925282,645895,612981,564829,621432,422499,491662,572021,782540,707928,435752,423405,534115,387287,523288,454190,594429,549217,434082,521492,635994,533738,662470,826578,208394,256174,116334,188290,215743,189233,142262, 
 现金的期初余额(万元),699556,699556,699556,699556,891887,891887,891887,891887,925282,925282,925282,925282,621432,621432,621432,621432,782540,782540,782540,782540,534115,534115,534115,534115,594429,594429,594429,594429,635994,635994,635994,635994,208394,208394,208394,260665,215743,297993,215743,297993,189233,142262,84778, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-34063,-270606,-182224,-116412,-192331,-238002,-132170,-96799,-33395,-256488,-225453,-327174,303851,24464,-8450,-56602,-161108,-360041,-290877,-210518,248425,173813,-98363,-110710,-60314,-207142,-71141,-140239,-41565,-86777,-201912,-114501,427599,325343,454076,565912,-7349,-41819,-99409,-109703,26510,46971,57484, 

