 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),20,--,--,--,--,--,--,--,--,--,--,--,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),95360,60265,30030,363,365,272,62,123,63,20,21,86,390, 
 投资活动产生的现金流量净额(万元),-29764,-29972,-30030,-363,-365,-272,-62,-123,-63,-20,-21,1346,-338, 
 吸收投资收到的现金(万元),54227,54227,54227,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5133,1599,--,--,--,--,--,--,--,--,1000,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),167,167,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),59527,55993,54227,0,0,0,0,0,0,0,1000,0,0, 
 偿还债务支付的现金(万元),6151,559,--,--,--,--,--,--,--,--,1000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6415,6400,--,7200,7200,7200,--,4310,4310,--,3119,1042,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),536,536,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),13102,7495,0,7200,7200,7200,0,4310,4310,0,4119,1042,0, 
 筹资活动产生的现金流量净额(万元),46425,48498,54227,-7200,-7200,-7200,0,-4310,-4310,0,-3119,-1042,0, 
 汇率变动对现金及现金等价物的影响(万元),-584,-283,-84,739,261,181,-77,334,65,19,40,-201,-42, 
 现金及现金等价物净增加额(万元),19730,16638,21833,1250,-1771,-3301,2330,5291,2862,2912,3617,3691,-165, 
 加:期初现金及现金等价物余额(万元),14635,14635,14635,13384,13384,13384,13384,8094,8094,8094,4477,786,952, 
 期末现金及现金等价物余额(万元),34365,31273,36467,14635,11613,10083,15715,13384,10956,11006,8094,4477,786, 
 净利润(万元),--,4421,--,9527,5769,3875,--,10152,7117,1186,7669,4470,2156, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,34,--,231,18,5,--,159,33,-19,47,151,33, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,45,--,76,56,35,--,55,41,14,61,57,60, 
 无形资产摊销(万元),--,15,--,23,15,8,--,1,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,46,--,74,42,26,--,9,6,2,9,9,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,285,--,-739,-261,-181,--,-334,-65,-19,-11,201,42, 
 投资损失(万元),--,-336,--,--,--,--,--,--,--,--,--,-33,-51, 
 递延所得税资产减少(万元),--,9,--,-25,5,-0,--,-32,-5,3,-7,-23,-5, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2300,--,-605,836,1105,--,-1219,-1486,286,-2345,-490,-472, 
 经营性应收项目的减少(万元),--,-988,--,-3302,101,227,--,-301,134,1399,-146,-1848,-1238, 
 经营性应付项目的增加(万元),--,-2668,--,2814,-1049,-1110,--,899,1394,60,1440,1093,-310, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-167,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1605,--,8074,5533,3990,--,9390,7169,2913,6717,3589,215, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34365,31273,36467,14635,11613,10083,15715,13384,10956,11006,8094,4477,786, 
 现金的期初余额(万元),14635,14635,14635,13384,13384,13384,13384,8094,8094,8094,4477,786,952, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19730,16638,21833,1250,-1771,-3301,2330,5291,2862,2912,3617,3691,-165, 

