 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 经营性应收项目的减少(万元),--,-3160,-8521,-4647,-2710,-1034,-520, 
 经营性应付项目的增加(万元),--,295,1450,1446,124,833,1030, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,1170,470,-525,10,--, 
 经营活动产生现金流量净额(万元),--,1166,-316,-1107,-30,3100,2913, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),570,3673,2952,348,2151,1180,5366, 
 现金的期初余额(万元),2952,2952,2151,2151,1180,5366,2774, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2382,721,801,-1803,971,-4186,2592, 

