 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与经营活动有关的现金(万元),28985,16329,7167,25273,17117,9341,4370,17777,11117,14402,5774,12033,9911,7634, 
 经营活动现金流出小计(万元),50497,30302,14439,52548,33985,20522,9362,37289,23234,29858,12505,24895,20478,16187, 
 经营活动产生的现金流量净额(万元),7528,2464,-2196,12282,5320,2841,-453,10167,4118,8903,2429,6610,4536,3590, 
 收回投资所收到的现金(万元),456973,389191,140373,399544,2000,1200,24444,9780,9780,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1230,968,306,992,581,430,171,522,282,59,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,0,0,0,0,0,1,0,1,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,9,3797,3797,2715,17,10677,11094,814,198,175,39,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),458203,390159,140688,404335,6379,4346,24632,20979,21156,873,198,176,39,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2560,1718,725,1143,663,562,361,7458,7200,3015,1211,528,102,1078, 
 投资所支付的现金(万元),522840,391347,185908,399388,29584,600,40821,8000,19567,9780,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1500,--,9,--,--,--,17,--,--,--,2000,8000,7500,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),526900,393064,186643,400531,30247,1162,41198,15458,26767,12795,3211,8528,7602,1078, 
 投资活动产生的现金流量净额(万元),-68697,-2905,-45954,3803,-23868,3184,-16566,5521,-5610,-11922,-3013,-8352,-7562,-1078, 
 吸收投资收到的现金(万元),30570,22338,22338,--,--,--,--,3000,3000,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,3000,3000,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),30570,22338,22338,0,0,0,0,3000,3000,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1000,1000,--,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1392,1376,1153,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2392,2376,1153,0,0,0,0,0,0,0,0,0,0,0, 
 筹资活动产生的现金流量净额(万元),28178,19962,21185,0,0,0,0,3000,3000,0,0,0,0,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-32992,19521,-26965,16085,-18548,6026,-17019,18689,1507,-3018,-584,-1742,-3026,2512, 
 加:期初现金及现金等价物余额(万元),34948,34948,34948,18862,18862,18862,18871,174,174,3192,3192,4934,7961,5449, 
 期末现金及现金等价物余额(万元),1956,54469,7983,34948,314,24888,1852,18862,1681,174,2608,3192,4934,7961, 
 净利润(万元),--,2746,--,6443,--,2091,--,5041,--,4307,1170,3605,3325,3040, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,227,--,201,--,151,--,184,--,461,155,135,55,126, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,426,--,640,--,292,--,392,--,142,60,110,105,63, 
 无形资产摊销(万元),--,7,--,14,--,7,--,14,--,14,7,14,14,--, 
 长期待摊费用摊销(万元),--,--,--,58,--,45,--,90,--,91,46,97,100,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,2,--,1,--,1,--,9,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,9,2,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-15,--,-96,--,-79,--,-370,--,-631,-288,-175,-39,--, 
 投资损失(万元),--,-968,--,-992,--,-430,--,-522,--,-59,--,--,--,--, 
 递延所得税资产减少(万元),--,-39,--,73,--,85,--,-71,--,-46,-15,1,-8,-25, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-53,--,-103,--,95,--,48,--,-350,-205,-99,11,-75, 
 经营性应收项目的减少(万元),--,-2848,--,-2978,--,216,--,-3061,--,-2002,-1153,-2213,-49,-3580, 
 经营性应付项目的增加(万元),--,2980,--,9019,--,368,--,8422,--,6966,2643,5134,1022,4005, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2464,--,12282,--,2841,--,10167,--,8903,2429,6610,4536,3590, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,37,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1956,54469,7983,34948,314,24888,1852,18862,1681,174,2608,3192,4934,7961, 
 现金的期初余额(万元),34948,34948,34948,18862,18862,18862,18871,174,174,3192,3192,4934,7961,5449, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-32992,19521,-26965,16085,-18548,6026,-17019,18689,1507,-3018,-584,-1742,-3026,2512, 

