 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 投资活动现金流出小计(万元),80225,38131,19855,38498,35299,9428,3635,7219,10207,8856, 
 投资活动产生的现金流量净额(万元),-28004,-12,-12400,252,-9144,1811,1883,-1300,-1278,293, 
 吸收投资收到的现金(万元),41402,--,--,--,--,--,--,5000,667,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4000,4000,2000,3000,0,--,--,5212,2850,300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),45402,4000,2000,3000,0,0,0,10212,3517,300, 
 偿还债务支付的现金(万元),7000,5000,--,1300,1300,1300,700,6402,360,500, 
 分配股利、利润或偿付利息所支付的现金(万元),726,718,60,27,20,20,18,455,62,32, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1082,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8808,5718,60,1327,1320,1320,718,6857,422,532, 
 筹资活动产生的现金流量净额(万元),36594,-1718,1940,1673,-1320,-1320,-718,3355,3095,-232, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),15482,4959,-7737,6611,-1541,3800,509,2613,-113,-268, 
 加:期初现金及现金等价物余额(万元),9515,9515,9515,2904,2904,2904,2904,291,404,672, 
 期末现金及现金等价物余额(万元),24998,14474,1778,9515,1363,6704,3413,2904,291,404, 
 净利润(万元),--,3759,--,8200,--,2915,--,4310,2596,1792, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-123,--,391,--,74,--,574,258,243, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,104,--,238,--,111,--,201,157,122, 
 无形资产摊销(万元),--,21,--,54,--,27,--,49,25,31, 
 长期待摊费用摊销(万元),--,122,--,199,--,93,--,115,61,13, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-2,--,-5,--,-1,-2,-2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,102,--,27,--,20,--,177,62,32, 
 投资损失(万元),--,-140,--,-121,--,-32,--,-17,-18,-16, 
 递延所得税资产减少(万元),--,105,--,-80,--,33,--,-79,325,-195, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,3701,--,-7433,--,-1026,--,-10224,-4006,-4265, 
 经营性应付项目的增加(万元),--,-963,--,3214,--,1100,--,5103,-1388,1915, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,351,--,--, 
 经营活动产生现金流量净额(万元),--,6688,--,4687,--,3310,--,558,-1929,-330, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),24998,14474,1778,9515,1363,6704,3413,2904,291,404, 
 现金的期初余额(万元),9515,9515,9515,2904,2904,2904,2904,291,404,672, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),15482,4959,-7737,6611,-1541,3800,509,2613,-113,-268, 

