 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 收到的税费返还(万元),1911,1122,583,382,1664,887,502,216,1496,876,492,221,1472,727,404,282,1520,708,444,174,1420,546,287,30,989,1151,572,441, 
 收到的其他与经营活动有关的现金(万元),1883,650,455,152,1318,1007,195,114,769,518,263,161,946,707,500,404,1204,796,510,361,834,481,181,31,532,487,188,1981, 
 经营活动现金流入小计(万元),31463,18667,10989,5339,27023,15448,7635,3191,24580,14225,7443,3368,23088,13178,6476,3182,22405,12990,7056,3155,20601,12255,5889,1563,15694,14951,11090,6754, 
 购买商品、接受劳务支付的现金(万元),9781,7506,4386,1814,7008,4917,4056,1954,8601,6100,3677,1547,7186,5408,3071,1397,7596,5747,3762,1766,6222,4349,2162,823,4952,6932,5062,1492, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4787,3800,2799,1864,4045,3181,2353,1664,3956,3031,2272,1496,3703,2826,2020,1324,3211,2499,1844,1183,2850,2126,1444,842,2428,2325,1446,804, 
 支付的各项税费(万元),4557,2975,1990,1031,4106,2183,1390,687,3574,2145,1459,845,3729,2431,1526,761,3193,2036,991,588,3323,2092,1160,661,2678,2299,1552,822, 
 支付的其他与经营活动有关的现金(万元),4994,3551,2071,980,3840,3109,1934,690,2738,2486,1686,702,2402,1651,927,407,2207,1619,925,546,1875,1575,855,446,1649,1184,770,2085, 
 经营活动现金流出小计(万元),24119,17832,11246,5690,18999,13389,9734,4995,18869,13762,9094,4590,17018,12316,7544,3889,16207,11900,7522,4083,14271,10142,5621,2773,11707,12741,8830,5203, 
 经营活动产生的现金流量净额(万元),7344,834,-258,-350,8023,2058,-2099,-1805,5711,463,-1651,-1222,6069,862,-1068,-707,6197,1089,-466,-928,6330,2113,268,-1209,3986,2210,2261,1551, 
 收回投资所收到的现金(万元),20000,20000,12000,4000,9000,7000,7000,--,6500,4500,4500,--,4060,2000,--,--,1500,--,--,--,--,--,--,--,--,--,754,--, 
 取得投资收益所收到的现金(万元),423,423,259,51,146,106,106,--,105,74,74,--,96,68,--,--,32,--,--,--,--,--,--,--,--,--,1,28, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,24,24,--,3,3,3,--,5,5,5,5,8,--,--,--,--,--,--,--,6,--,--,--,334,--,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6000,4000,4000,--,10090,8090,500,--,10000,--,--,--,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26457,24447,16282,4051,19239,15199,7609,0,16610,4579,4579,5,6664,2068,0,0,1532,0,0,0,6,0,0,0,334,0,758,28, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9233,7323,4131,127,971,658,126,318,1413,604,381,280,6768,6365,4588,2717,9883,6651,2961,1192,903,179,73,6,238,3747,615,101, 
 投资所支付的现金(万元),18000,18000,10000,4000,16000,10000,4000,--,9000,4000,2000,--,8560,4060,2000,2000,1500,1500,--,--,--,--,--,--,--,--,500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2000,--,--,--,6000,--,--,--,10090,--,--,--,10000,--,--,--,2586,86,86,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29233,25323,14131,4127,22971,10658,4126,318,20503,4604,2381,280,25328,10425,6588,4717,13968,8236,3047,1192,903,179,73,6,238,3747,1115,101, 
 投资活动产生的现金流量净额(万元),-2776,-876,2152,-76,-3732,4541,3483,-318,-3893,-26,2198,-275,-18664,-8357,-6588,-4717,-12436,-8236,-3047,-1192,-897,-179,-73,-6,96,-3747,-358,-73, 
 吸收投资收到的现金(万元),2565,2565,2565,--,--,--,--,--,--,--,--,--,--,--,--,--,21757,21757,21757,21757,--,--,--,--,--,--,956,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,4000,600,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),27,23,12,1,42,40,29,9,42,38,12,0,35,764,24,2,22274,22266,22252,22177,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2591,2587,2577,1,42,40,29,9,42,38,12,0,35,764,24,2,44030,44023,44008,43933,0,0,0,0,2000,4000,1556,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,1600,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1758,1758,1758,--,1080,1080,1080,--,2040,2040,2040,--,1344,1344,1344,--,1080,1080,1080,--,5000,--,--,--,110,397,1009,1455, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5004,5000,4979,4978,43,39,9,7,39,37,0,0,36,35,5,3,22747,22738,22651,22651,96,21,21,21,50,50,94,37, 
 筹资活动现金流出小计(万元),6762,6758,6737,4978,1123,1119,1089,7,2079,2077,2040,0,1380,1379,1349,3,23827,23818,23731,22651,5096,21,21,21,5160,2047,1103,1492, 
 筹资活动产生的现金流量净额(万元),-4171,-4171,-4160,-4978,-1082,-1079,-1060,2,-2038,-2039,-2028,-0,-1345,-615,-1325,-1,20204,20205,20277,21282,-5096,-21,-21,-21,-3160,1953,453,-1492, 
 汇率变动对现金及现金等价物的影响(万元),-5,-1,-3,-6,-8,-6,-3,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),393,-4213,-2269,-5410,3202,5514,321,-2122,-220,-1602,-1481,-1497,-13940,-8111,-8981,-5425,13965,13058,16764,19162,337,1914,175,-1236,922,415,2356,-14, 
 加:期初现金及现金等价物余额(万元),8159,8159,8159,8159,4958,4958,4958,4958,5177,5177,5177,5177,19117,21617,21617,21617,5152,5152,5152,5152,4815,6729,4815,4815,3893,3478,1121,1135, 
 期末现金及现金等价物余额(万元),8552,3946,5890,2749,8159,10471,5279,2836,4958,3576,3696,3680,5177,13507,12637,16192,19117,18210,21917,24314,5152,8642,4990,3579,4815,3893,3478,1121, 
 净利润(万元),8157,--,2075,--,6524,--,1099,--,5292,--,829,--,6716,--,2000,--,7436,--,1833,--,6009,3340,1448,--,4976,4625,3614,2048, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),388,--,-16,--,207,--,67,--,177,--,-63,--,190,--,183,--,178,--,38,--,196,145,71,--,199,99,7,59, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1236,--,622,--,1176,--,574,--,1107,--,552,--,587,--,125,--,226,--,111,--,175,129,85,--,159,176,147,134, 
 无形资产摊销(万元),125,--,52,--,82,--,41,--,82,--,41,--,79,--,38,--,76,--,38,--,75,56,37,--,75,58,13,5, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,6,4,--,8,8,2,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-26,--,18,--,0,--,0,--,-3,--,-3,--,-2,--,--,--,--,--,--,--,0,--,--,--,-45,--,2,12, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,110,211,13,--, 
 投资损失(万元),-399,--,-259,--,-137,--,-106,--,-99,--,-74,--,-96,--,--,--,-32,--,--,--,--,--,--,--,--,--,-2,-103, 
 递延所得税资产减少(万元),-266,--,2,--,-29,--,-10,--,-1,--,10,--,-29,--,-28,--,-27,--,-6,--,-18,-22,-11,--,-30,-14,0,-7, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-831,--,-3583,--,2257,--,-656,--,-1456,--,-2527,--,583,--,-924,--,-567,--,-1726,--,-890,-1017,-854,--,3,-1376,-1796,-287, 
 经营性应收项目的减少(万元),-1963,--,1964,--,-2025,--,-682,--,-509,--,-84,--,-1834,--,-2584,--,-481,--,-242,--,-1223,-2424,-1154,--,-1431,-992,-198,472, 
 经营性应付项目的增加(万元),917,--,-1132,--,-32,--,-2427,--,1121,--,-335,--,-125,--,122,--,-611,--,-513,--,2000,1899,640,--,-38,-585,458,-781, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7344,--,-258,--,8023,--,-2099,--,5711,--,-1651,--,6069,--,-1068,--,6197,--,-466,--,6330,2113,268,--,3986,2210,2261,1551, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8552,3946,5890,2749,8159,10471,5279,2836,4958,3576,3696,3680,5177,13507,12637,16192,19117,18210,21917,24314,5152,6729,4990,3579,4815,3893,3478,1121, 
 现金的期初余额(万元),8159,8159,8159,8159,4958,4958,4958,4958,5177,5177,5177,5177,19117,21617,21617,21617,5152,5152,5152,5152,4815,4815,4815,4815,3893,3478,1121,1135, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),393,-4213,-2269,-5410,3202,5514,321,-2122,-220,-1602,-1481,-1497,-13940,-8111,-8981,-5425,13965,13058,16764,19162,337,1914,175,-1236,922,415,2356,-14, 

