 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,--,--,--,--,9,9,1,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,20,--,--, 
 投资损失(万元),--,-87,--,--,--,--,--,-53,-53,--,-34,--,--, 
 递延所得税资产减少(万元),--,-51,--,-80,-56,-13,--,-73,-34,-76,-36,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3196,--,-3125,-985,553,--,-2807,-3168,-3129,-1436,--,--, 
 经营性应收项目的减少(万元),--,-3091,--,-1056,-1259,-1025,--,-542,-1440,-1600,-600,--,--, 
 经营性应付项目的增加(万元),--,7414,--,11077,5979,-464,--,9080,7101,4636,2859,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5305,--,12296,8073,1923,--,10361,6135,4021,4762,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32791,25659,53797,52096,28076,22694,18837,20013,15981,11677,8497,4762,2859, 
 现金的期初余额(万元),52096,52096,52096,20013,20013,20013,20013,11677,11677,8497,4762,2859,4610, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19305,-26437,1700,32083,8063,2681,-1176,8336,4304,3180,3736,1902,-1750, 

