 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),40500,35500,2500,52705,33400,21900,7000,51800,66630,43400,35540, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),41010,35959,2850,53069,33724,22162,7250,53217,73143,49128,37343, 
 投资活动产生的现金流量净额(万元),-33351,-33359,-343,-112,-98,-153,-156,-1271,-6142,-5523,-1665, 
 吸收投资收到的现金(万元),28500,28500,28500,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1365,1195,481,1357,895,481,--,1090,5226,2471,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,77, 
 筹资活动现金流入小计(万元),29865,29695,28981,1357,895,481,0,1090,5226,2471,1077, 
 偿还债务支付的现金(万元),1187,481,--,1090,796,338,--,7597,100,1000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2161,2139,2117,2092,2112,2049,62,1594,3375,225,1712, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1231,1231,--,70,40,40,--,230,--,--,--, 
 筹资活动现金流出小计(万元),4578,3851,2117,3252,2948,2426,62,9420,3475,1225,1712, 
 筹资活动产生的现金流量净额(万元),25287,25844,26864,-1895,-2053,-1945,-62,-8330,1750,1246,-635, 
 汇率变动对现金及现金等价物的影响(万元),-84,-19,3,57,30,19,-4,84,-3,-62,-2, 
 现金及现金等价物净增加额(万元),-5440,-5595,26337,6137,3149,1933,29,-1253,2421,908,3441, 
 加:期初现金及现金等价物余额(万元),18789,18789,18799,12652,12652,12652,12662,13905,11484,10576,7135, 
 期末现金及现金等价物余额(万元),13348,13194,45137,18789,15801,14585,12691,12652,13905,11484,10576, 
 净利润(万元),--,2985,--,6826,--,--,--,6734,6852,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,162,--,12,--,--,--,41,46,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,634,--,1216,--,--,--,881,223,--,--, 
 无形资产摊销(万元),--,38,--,84,--,--,--,83,83,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,-4,0,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,56,--,72,--,--,--,91,3,--,--, 
 投资损失(万元),--,-281,--,-252,--,--,--,-140,-371,--,--, 
 递延所得税资产减少(万元),--,53,--,199,--,--,--,-228,-17,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-162,--,-904,--,--,--,226,-0,--,--, 
 经营性应收项目的减少(万元),--,-2651,--,-936,--,--,--,1303,-710,--,--, 
 经营性应付项目的增加(万元),--,1106,--,1768,--,--,--,-723,726,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,-20,--,--, 
 经营活动产生现金流量净额(万元),--,1939,--,8085,--,--,--,8266,6815,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13348,13194,45137,18789,15801,14585,12691,12652,13905,11484,10576, 
 现金的期初余额(万元),18789,18789,18799,12652,12652,12652,12662,13905,11484,10576,7135, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5440,-5595,26337,6137,3149,1933,29,-1253,2421,908,3441, 

