 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 存货的减少(万元),--,-2879,--,-1049,--,-712,--,1047,--,483,--,-1477,3508,--,--, 
 经营性应收项目的减少(万元),--,-2540,--,292,--,-4121,--,-1129,--,-2629,--,2389,-4020,--,--, 
 经营性应付项目的增加(万元),--,-1383,--,2970,--,2747,--,1283,--,-847,--,2103,-822,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1107,--,15371,--,4545,--,11166,--,2653,--,11368,6356,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39721,35860,44384,40012,44680,43245,56922,16349,10197,10393,11448,9185,4829,6518,9150, 
 现金的期初余额(万元),40012,40012,40012,16349,16349,16349,16349,9185,9185,9185,9185,4829,6518,9150,3766, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-291,-4152,4372,23663,28331,26896,40573,7164,1012,1209,2263,4356,-1689,-2632,5384, 

