 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 投资活动现金流入小计(万元),10856,144484,75720,66867,57799,148366,132909,56019,50313,95069,64975,33584,8,32,33,8,7,17716,631,4,47, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1058,2252,989,668,397,1191,679,298,195,855,618,391,221,3133,2751,2391,618,2275,1569,3226,3786, 
 投资所支付的现金(万元),91670,69266,62243,44777,34630,258038,225215,95494,58776,241502,189521,149440,4940,14703,6231,4598,4249,588,592,--,761, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),87048,58434,77971,77784,67307,51991,53719,40062,40041,--,--,--,--,5,--,--,5,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,8027,15,--,--,32799,32744,32213,28486,17144,8323,6306,--,1229,492,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),179777,137981,141218,123228,102333,344019,312356,168067,127498,259501,198462,156137,5161,19069,9724,6989,4872,2863,2161,3226,4547, 
 投资活动产生的现金流量净额(万元),-168921,6504,-65498,-56361,-44534,-195653,-179447,-112048,-77185,-164433,-133487,-122553,-5153,-19037,-9691,-6981,-4865,14852,-1530,-3222,-4500, 
 吸收投资收到的现金(万元),775,60250,60000,60000,60000,--,--,--,--,160584,134927,134050,134050,--,--,--,--,--,--,--,22055, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),41181,136863,109363,40418,10986,222387,220781,142892,58000,23946,23750,20597,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,24000,--,--,--,73000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,20000,44000,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),41955,241113,213363,120418,70986,295387,220781,142892,58000,184530,158677,154647,134050,0,0,0,0,0,0,0,22055, 
 偿还债务支付的现金(万元),16753,154207,129064,59883,14459,115748,97534,22875,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1380,83741,61356,41899,1198,13069,12038,11227,268,6487,6342,14,--,16500,15479,11990,7526,28000,18000,4000,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,35770,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),283,14369,11145,3423,1564,1770,1411,1373,26,6104,670,547,225,164,126,87,17,183,123,85,--, 
 筹资活动现金流出小计(万元),18415,252317,201565,105205,17221,130587,110982,35474,294,12591,7011,561,225,16664,15605,12077,7543,28183,18123,4085,0, 
 筹资活动产生的现金流量净额(万元),23540,-11205,11798,15214,53765,164800,109799,107418,57706,171940,151665,154086,133825,-16664,-15605,-12077,-7543,-28183,-18123,-4085,22055, 
 汇率变动对现金及现金等价物的影响(万元),-3573,-3130,-1004,-292,-80,1369,331,466,-860,2276,1177,197,-179,537,2482,2816,497,-1019,188,54,-364, 
 现金及现金等价物净增加额(万元),-164128,96749,20225,9360,14154,6229,-55748,3282,-18146,28999,21071,22686,114512,4516,10412,6560,-1791,22693,-8250,4953,28201, 
 加:期初现金及现金等价物余额(万元),202459,105710,105710,105710,105710,99481,104781,99481,99481,70483,70483,70483,70483,65966,65966,65966,65966,43274,43274,38321,10120, 
 期末现金及现金等价物余额(万元),38331,202459,125935,115070,119864,105710,49034,102763,81335,99481,91554,93169,184995,70483,76378,72527,64175,65966,35024,43274,38321, 
 净利润(万元),--,141869,--,55072,--,54525,--,25197,--,40529,--,19483,--,32638,25210,23171,--,43591,12335,21837,18225, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3167,--,447,--,7848,--,3345,--,422,--,5,--,1874,2886,2220,--,1895,1199,59,281, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,979,--,653,--,1014,--,547,--,1338,--,695,--,1334,1014,639,--,1136,718,941,362, 
 无形资产摊销(万元),--,756,--,675,--,742,--,228,--,515,--,250,--,574,510,323,--,282,625,92,261, 
 长期待摊费用摊销(万元),--,4511,--,2756,--,8839,--,3109,--,6171,--,3039,--,5387,3827,2030,--,4294,538,1727,433, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-125,--,-173,--,20,--,5,--,4,--,-1,--,10,11,-1,--,-176,26,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,9962,--,137,--,6264,--,989,--,-6981,--,-1956,--,1084,804,787,--,1743,881,141,632, 
 投资损失(万元),--,-44402,--,-234,--,-49261,--,-18489,--,-15879,--,-3126,--,1,--,1,--,-17040,--,--,-31, 
 递延所得税资产减少(万元),--,212,--,86,--,-385,--,-166,--,-17,--,4,--,103,-198,-203,--,-164,-123,117,-105, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,5218,--,6555,--,-22171,--,-452834,--,-17506,--,-20681,--,-9386,-6591,-2156,--,-16435,-11552,-5744,-7731, 
 经营性应付项目的增加(万元),--,-14296,--,-15175,--,21694,--,445635,--,7473,--,-6754,--,6061,5754,-4009,--,17919,6569,-7025,-1317, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-3270,--,--,--,6585,--,-120,--,3148,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,104580,--,50799,--,35712,--,7445,--,19215,--,-9043,--,39680,33226,22802,--,37042,11215,12206,11011, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38331,202459,125935,115070,119864,105710,49034,102763,81335,99481,91554,93169,184995,70483,76378,72527,64175,65966,35024,43274,38321, 
 现金的期初余额(万元),202459,105710,105710,105710,105710,99481,104781,99481,99481,70483,70483,70483,70483,65966,65966,65966,65966,43274,43274,38321,10120, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-164128,96749,20225,9360,14154,6229,-55748,3282,-18146,28999,21071,22686,114512,4516,10412,6560,-1791,22693,-8250,4953,28201, 

