 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,-2,--,--,--,0,--,--,--,-8,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8,--,--,--,--,--,105,--,66,--,84,35,--,--, 
 投资损失(万元),--,-177,--,-85,--,--,--,--,--,--,--,-12,--,--,--, 
 递延所得税资产减少(万元),--,-56,--,-28,--,-104,--,11,--,-61,--,-17,-54,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1544,--,-765,--,-680,--,519,--,305,--,-1173,-387,--,--, 
 经营性应收项目的减少(万元),--,-1504,--,-2193,--,-1646,--,-1201,--,-2121,--,-2000,-2255,--,--, 
 经营性应付项目的增加(万元),--,449,--,992,--,1400,--,382,--,711,--,578,134,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-175,--,-686,--,-887,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,870,--,4620,--,1630,--,5880,--,1690,--,2560,2020,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8740,--,13845,17280,24491,34765,4122,5526,4315,4047,1655,1570,2319,4061,3369, 
 现金的期初余额(万元),17280,--,17280,5526,5526,5526,5526,1570,1570,1570,1570,2319,4061,3369,3152, 
 现金等价物的期末余额(万元),--,16164,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,17280,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8540,-1116,-3435,11753,18964,29239,-1404,3956,2744,2477,85,-749,-1741,692,217, 

