 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2011-12-31, 
 投资活动现金流出小计(万元),68066,39968,1301,17629,10723,4492,4143,4359,4192,636,304,5872,1585,5948, 
 投资活动产生的现金流量净额(万元),-57951,-29853,8800,-17605,-10719,-4488,-4139,-4358,-4192,-636,-304,-5711,-1585,-5948, 
 吸收投资收到的现金(万元),--,--,--,51861,51861,51861,--,--,--,--,--,--,--,3753, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),18978,2403,1200,5100,4600,3600,3600,--,--,--,--,--,--,455, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),18978,2403,1200,56961,56461,55461,3600,0,0,0,0,0,0,4208, 
 偿还债务支付的现金(万元),100,50,50,50,50,--,--,--,--,--,--,--,--,1826, 
 分配股利、利润或偿付利息所支付的现金(万元),1993,1701,75,195,135,79,33,--,--,--,--,--,--,40, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,5760,5760,4514,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2093,1751,125,6005,5945,4593,33,0,0,0,0,0,0,1866, 
 筹资活动产生的现金流量净额(万元),16885,652,1075,50957,50516,50868,3567,0,0,0,0,0,0,2342, 
 汇率变动对现金及现金等价物的影响(万元),-0,-1,0,0,-0,-0,-0,-4,10,-0,1,1,-12,-7, 
 现金及现金等价物净增加额(万元),-36222,-26386,10718,42193,44889,49454,207,4482,-795,1976,-109,7277,9262,1279, 
 加:期初现金及现金等价物余额(万元),73184,73184,73184,30991,30991,30991,30991,26508,26508,26508,26508,19232,9970,1892, 
 期末现金及现金等价物余额(万元),36961,46798,83902,73184,75879,80444,31198,30991,25713,28484,26400,26508,19232,3171, 
 净利润(万元),--,4461,--,9967,--,4936,1804,9214,--,4114,1455,8774,7605,5722, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,43,--,120,--,128,2,111,--,85,78,-48,21,-113, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,571,--,509,--,242,129,499,--,265,120,422,338,170, 
 无形资产摊销(万元),--,117,--,314,--,222,120,479,--,217,120,461,265,137, 
 长期待摊费用摊销(万元),--,33,--,65,--,33,17,67,--,33,17,122,157,83, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,18,--,18,18,5,--,--,--,95,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1,--,-0,--,-0,0,4,--,0,0,1,0,40, 
 投资损失(万元),--,-105,--,-19,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,35,--,156,--,123,100,-7,--,90,20,-29,-85,-52, 
 递延所得税负债增加(万元),--,--,--,-50,--,-50,-46,-12,--,-33,-28,51,11,0, 
 存货的减少(万元),--,-680,--,-0,--,-0,-1,-1,--,-2,-2,14,863,360, 
 经营性应收项目的减少(万元),--,-1012,--,-1938,--,-1610,113,-1712,--,-1061,-1036,2464,1159,1194, 
 经营性应付项目的增加(万元),--,-613,--,-301,--,-801,-1303,261,--,-1031,-505,605,47,-2650, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-34,--,0,--,-169,-173,-61,--,-66,-44,55,476,0, 
 经营活动产生现金流量净额(万元),--,2816,--,8841,--,3073,780,8844,--,2611,195,12987,10859,4892, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36961,46798,83902,73184,75879,80444,31198,30991,25713,28484,26400,26508,19232,3171, 
 现金的期初余额(万元),73184,73184,73184,30991,30991,30991,30991,26508,26508,26508,26508,19232,9970,1892, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-36222,-26386,10718,42193,44889,49454,207,4482,-795,1976,-109,7277,9262,1279, 

