 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9625,4807,17153,12540,8593,4568,14706,10511,7165,3780,12872,9640,6770,3647,13034,7769,5405,2966,9156,--,4492,2114,7876,6959,4584,2081,2912,2381,1753, 
 支付的各项税费(万元),4309,1962,7899,6259,4213,2243,8296,6140,4254,1849,9201,6922,4828,1478,10054,7839,4985,1601,7565,--,3427,1315,4840,3713,4408,1678,3031,2564,1900, 
 支付的其他与经营活动有关的现金(万元),4370,2576,6619,5524,3779,1924,7817,5697,3956,1982,6964,4499,3056,1567,7045,5136,3450,1790,5097,--,2164,565,4516,4576,5546,2675,6402,3373,2251, 
 经营活动现金流出小计(万元),51079,25765,89287,67322,46316,24664,84870,60909,41776,21049,72087,54477,37499,19530,86758,65722,44442,19908,72360,--,34625,16708,61583,51601,40410,19760,27775,24266,25042, 
 经营活动产生的现金流量净额(万元),-8070,-968,12884,6858,-686,-1611,12383,10138,2340,2667,11748,11139,6862,1101,10068,2849,1672,785,12340,7619,3358,839,3420,3450,6727,111,3332,6484,5322, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),310,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,505,486,174,--,1439,1420,1,--,7,7,7,1,37,33,8,6,14,--,--,--,1,3,0,--,--,--,66, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),27400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27710,0,505,486,174,0,1439,1420,1,0,7,7,7,1,37,33,8,6,14,--,0,0,1,3,0,--,0,--,66, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2440,1603,8983,6769,5131,2962,8019,6208,2456,895,17030,9516,5135,3009,13937,13043,6987,2596,15014,--,2963,2337,1662,3801,5889,2162,3056,4954,2154, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),56000,37500,1700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58440,39103,10683,6769,5131,2962,8019,6208,2456,895,17030,9516,5135,3009,13937,13043,6987,2596,15014,--,2963,2337,1662,3801,5889,2162,3056,4954,3354, 
 投资活动产生的现金流量净额(万元),-30730,-39103,-10178,-6283,-4958,-2962,-6580,-4788,-2455,-895,-17023,-9509,-5128,-3008,-13900,-13010,-6979,-2590,-15000,--,-2963,-2337,-1661,-3798,-5888,-2162,-3056,-4954,-3288, 
 吸收投资收到的现金(万元),-5000,--,24802,--,--,--,--,--,--,--,8407,8407,--,--,25571,25571,21992,21992,--,--,--,--,--,6160,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,3000,--,--,--,4000,2990,6690,4690,4490,2700,3700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),113,15,982,106,40,6,165,136,102,10,5931,96,57,2478,3395,2692,2436,1288,806,--,6,20,27,507,509,432,500,--,--, 
 筹资活动现金流入小计(万元),-4888,15,25784,106,40,6,165,136,102,10,14338,8503,57,2478,28966,28263,24429,23280,3806,--,6,20,4027,9657,7199,5122,4990,2700,3700, 
 偿还债务支付的现金(万元),--,--,64,64,--,--,110,--,--,--,--,--,--,--,3000,3000,3000,3000,2000,--,2000,2000,4000,7180,4990,3190,2700,2700,3000, 
 分配股利、利润或偿付利息所支付的现金(万元),6051,--,4524,4524,4415,--,3701,3651,3651,--,3040,3016,3016,--,2671,2671,2671,37,76,--,10,10,61,979,629,475,1896,1382,1658, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),33,--,1701,14,14,1,106,133,103,1,119,6635,850,822,113,338,1864,1783,868,--,702,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),6084,0,6289,4602,4429,1,3917,3784,3754,1,3159,9650,3866,822,5785,6009,7535,4820,2944,--,2711,2010,4061,8159,5619,3665,4596,4082,4658, 
 筹资活动产生的现金流量净额(万元),-10971,15,19495,-4497,-4390,5,-3752,-3648,-3651,8,11179,-1147,-3809,1656,23181,22254,16894,18460,862,--,-2705,-1990,-34,1498,1580,1457,394,-1382,-958, 
 汇率变动对现金及现金等价物的影响(万元),-14,-7,-46,-39,-29,-7,-114,-90,-72,-41,-143,-124,-63,-7,-26,-17,-51,5,109,--,35,54,6,20,113,20,-47,-146,-111, 
 现金及现金等价物净增加额(万元),-49785,-40062,22155,-3961,-10063,-4574,1936,1611,-3839,1739,5762,359,-2138,-258,19323,12077,11536,16660,-1689,--,-2274,-3433,1732,1168,2532,-574,623,2,965, 
 加:期初现金及现金等价物余额(万元),56018,56018,33863,33863,33863,33863,31927,31927,31927,31927,26165,26152,26165,26165,6842,6842,6842,7710,8531,--,8531,8531,6799,5631,3098,3098,2475,2473,1508, 
 期末现金及现金等价物余额(万元),6233,15956,56018,29902,23800,29289,33863,33538,28087,33666,31927,26511,24026,25906,26165,18919,18378,24370,6842,--,6257,5098,8531,6799,5631,2525,3098,2475,2473, 
 净利润(万元),5373,--,11925,--,6496,--,15732,--,6226,--,12475,--,6195,--,12541,--,6965,--,9587,--,5759,--,7655,7024,6395,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),548,--,424,--,48,--,187,--,148,--,110,--,89,--,98,--,140,--,276,--,233,--,59,18,25,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2818,--,5197,--,2492,--,4175,--,1996,--,3601,--,1767,--,2772,--,1174,--,2561,--,1279,--,2471,2153,1790,--,--,--,--, 
 无形资产摊销(万元),172,--,245,--,122,--,298,--,119,--,270,--,135,--,199,--,86,--,124,--,43,--,86,77,60,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,--,-178,--,-417,--,-25,--,-26,--,19,--,15,--,28,--,28,--,6,--,--,--,-4,-1,-32,--,--,--,--, 
 固定资产报废损失(万元),2,--,336,--,15,--,19,--,--,--,--,--,--,--,--,--,0,--,6,--,11,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-203,--,--,--,--,--,--,--,-0,--,--,--,--,--,63,--,37,--,-45,--,-26,--,61,286,283,--,--,--,--, 
 投资损失(万元),-228,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-19,--,626,--,-12,--,244,--,144,--,-1029,--,-49,--,-799,--,-61,--,-81,--,-59,--,59,-30,-26,--,--,--,--, 
 递延所得税负债增加(万元),--,--,-1,--,--,--,-1,--,--,--,-1,--,--,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2544,--,-8129,--,-4098,--,-4736,--,-1097,--,1371,--,729,--,459,--,1109,--,1649,--,124,--,-4059,-5048,-760,--,--,--,--, 
 经营性应收项目的减少(万元),-14074,--,4513,--,-7866,--,-7321,--,-5515,--,-7056,--,-5536,--,-4594,--,-7339,--,-4098,--,-6109,--,-3567,-1799,-3227,--,--,--,--, 
 经营性应付项目的增加(万元),86,--,-2075,--,2466,--,3811,--,326,--,1988,--,3516,--,-1725,--,-466,--,2355,--,2103,--,658,770,2221,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,68,--,--,--,19,--,--,--,--,--,1010,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-8070,--,12884,--,-686,--,12383,--,2340,--,11748,--,6862,--,10068,--,1672,--,12340,--,3358,--,3420,3450,6727,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6233,15956,56018,29902,23800,29289,33863,33538,28087,33666,31927,26511,24026,25906,26165,18919,18378,24370,6842,--,6257,5098,8531,6799,5631,2525,3098,2475,2473, 
 现金的期初余额(万元),56018,56018,33863,33863,33863,33863,31927,31927,31927,31927,26165,26152,26165,26165,6842,6842,6842,7710,8531,--,8531,8531,6799,5631,3098,3098,2475,2473,1508, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-49785,-40062,22155,-3961,-10063,-4574,1936,1611,-3839,1739,5762,359,-2138,-258,19323,12077,11536,16660,-1689,--,-2274,-3433,1732,1168,2532,-574,623,2,965, 

