 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,0,--,--,--,1750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,0,0,--,--,1594,1308,--,--,46,--,--,--,--,--,--,--,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),60,60,0,0,1591,1594,1308,0,1796,46,0,0,3117,0,0,0,0,29,0,0,0,0,0,0,37067,37767,37767,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),9449,9449,5757,--,6656,6656,--,--,3466,3466,0,--,2323,2323,1135,--,2816,2816,1167,--,2560,1767,--,--,5120,1426,--,--,--,--,5110,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),41,41,0,--,59,60,60,--,478,33,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,533,456,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),9490,9490,5757,0,6715,6716,60,0,3945,3499,33,0,2323,2323,1135,0,2816,2816,1167,0,2560,1767,0,0,5120,1959,456,0,0,0,5110,0,0, 
 筹资活动产生的现金流量净额(万元),-9430,-9430,-5757,0,-5124,-5123,1248,0,-2149,-3452,-33,0,794,-2323,-1135,0,-2816,-2787,-1167,0,-2560,-1767,0,0,31947,35808,37311,0,0,0,-5110,0,0, 
 汇率变动对现金及现金等价物的影响(万元),133,485,-80,-657,96,-187,-75,-44,243,103,3,5,218,111,44,40,84,17,11,53,-68,-227,-139,-48,-1,-41,-28,-23,-98,-111,-85,86,13, 
 现金及现金等价物净增加额(万元),-33048,-11607,-12703,154,8683,15880,13523,3588,4783,3368,487,16,-12825,-13564,-14397,-9952,7629,978,1690,1280,5087,6477,3176,1260,-570,127,4515,-3047,4405,1716,1962,-282,303, 
 加:期初现金及现金等价物余额(万元),39541,23241,23241,23241,14557,14557,14557,14557,9774,9774,9774,9774,22599,22599,22599,22599,14970,14970,14970,14970,9883,9883,9883,9883,10453,10453,10453,10453,6048,6048,4085,4367,4064, 
 期末现金及现金等价物余额(万元),6492,11634,10537,23395,23241,30438,28080,18146,14557,13142,10261,9791,9774,9035,8202,12648,22599,15948,16660,16250,14970,16361,13059,11143,9883,10580,14968,7406,10453,7764,6048,4085,4367, 
 净利润(万元),16134,--,7769,--,12923,--,5974,--,10681,--,3836,--,4978,--,2082,--,3120,--,1205,--,2640,--,1458,--,2436,--,2099,--,6370,3163,5958,5204,4036, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),216,--,18,--,400,--,137,--,296,--,228,--,1458,--,549,--,704,--,234,--,202,--,83,--,187,--,283,--,138,242,199,242,313, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),441,--,206,--,392,--,208,--,463,--,241,--,473,--,238,--,465,--,214,--,443,--,231,--,463,--,238,--,496,272,545,550,380, 
 无形资产摊销(万元),757,--,546,--,712,--,448,--,670,--,408,--,567,--,259,--,698,--,351,--,533,--,231,--,381,--,172,--,303,148,341,354,337, 
 长期待摊费用摊销(万元),18,--,10,--,38,--,19,--,40,--,17,--,66,--,29,--,45,--,24,--,40,--,19,--,12,--,--,--,1,--,--,12,23, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,--,--,--,7,--,--,--,6,--,0,--,--,--,0,--,9,--,--,--,12,--,--,--,--,--,-0,--,0,--,0,2,24, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-133,--,80,--,-87,--,75,--,-243,--,-3,--,-684,--,-44,--,-1182,--,-11,--,-1077,--,139,--,-610,--,28,--,98,104,85,-86,-13, 
 投资损失(万元),-2005,--,-792,--,-1450,--,-622,--,-1420,--,-497,--,-694,--,-167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-90,--,15,--,-87,--,103,--,-477,--,81,--,-88,--,-146,--,-119,--,-1,--,50,--,-137,--,-173,--,33,--,25,-131,15,-52,-52, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,-6,--,-3,--,-6,--,-3,--,-9,--,-4,--,-6,--,-2,--,16,--,-5,--,-9,-5,-20,-61,-51, 
 存货的减少(万元),-5016,--,-3627,--,-3419,--,316,--,-857,--,-680,--,-4453,--,-596,--,1392,--,-268,--,-1255,--,-282,--,-239,--,1667,--,-853,2054,-2328,1233,-365, 
 经营性应收项目的减少(万元),964,--,1398,--,-2402,--,583,--,-811,--,394,--,-1710,--,-984,--,-460,--,-425,--,-974,--,-1765,--,574,--,-3938,--,-697,-4003,-778,-1259,2452, 
 经营性应付项目的增加(万元),-1476,--,-1468,--,6590,--,1647,--,-224,--,-1191,--,4374,--,1962,--,-75,--,47,--,1481,--,2085,--,-1548,--,-1568,--,-956,106,3681,-1061,-1226, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),545,--,246,--,383,--,40,--,340,--,188,--,115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),10359,--,4401,--,14001,--,8928,--,8456,--,3020,--,4397,--,3180,--,4588,--,1365,--,2089,--,2060,--,1499,--,-989,--,4915,1949,7697,5077,5856, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6492,11634,10537,23395,23241,30438,28080,18146,14557,13142,10261,9791,9774,9035,8202,12648,22599,15948,16660,16250,14970,16361,13059,11143,9883,10580,14968,7406,10453,7764,6048,4085,4367, 
 现金的期初余额(万元),39541,23241,23241,23241,14557,14557,14557,14557,9774,9774,9774,9774,22599,22599,22599,22599,14970,14970,14970,14970,9883,9883,9883,9883,10453,10453,10453,10453,6048,6048,4085,4367,4064, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-33048,-11607,-12703,154,8683,15880,13523,3588,4783,3368,487,16,-12825,-13564,-14397,-9952,7629,978,1690,1280,5087,6477,3176,1260,-570,127,4515,-3047,4405,1716,1962,-282,303, 

