 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收回投资所收到的现金(万元),--,89300,47900,23400,--,113900,87600,62600,--,24900,19600,19600,--,38000,5,11000,5000,--,16610, 
 取得投资收益所收到的现金(万元),--,705,404,192,3,586,443,279,82,537,225,152,87,459,--,139,87,--,32, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,11,11,11,11,11,10,10,0,6,1,1,1,7,--,7,129,70,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,570,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,90015,48315,23603,13,114497,88052,62889,82,25444,19826,19752,87,38466,5,11146,5216,640,16645, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1692,5201,3322,2041,1070,559,31,31,31,1183,299,175,67,266,194,125,187,1378,742, 
 投资所支付的现金(万元),--,85800,65400,38100,16200,117950,109900,86600,--,25250,43775,38790,--,31000,--,12000,12000,--,16610, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3054,--,--,--,--,--,--,--,26800,100,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4746,91001,68722,40141,17270,118509,109931,86631,26831,26533,44074,38965,67,31266,194,12125,12187,1378,17352, 
 投资活动产生的现金流量净额(万元),-4746,-986,-20407,-16538,-17256,-4011,-21878,-23742,-26748,-1090,-24248,-19213,20,7200,-189,-979,-6972,-738,-707, 
 吸收投资收到的现金(万元),3000,153,153,--,--,97,49,--,--,22921,22921,22921,--,--,--,--,--,--,1102, 
 其中：子公司吸收少数股东投资收到的现金(万元),3000,153,153,--,--,97,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),3000,153,153,0,0,97,49,0,0,22921,22921,22921,0,0,0,0,0,0,1102, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,964,967,910,--,--,--,--,--,1033,1033,837,--,2030,923,923,554,353,2500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,517,574,267,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,964,967,910,0,0,0,0,0,1550,1607,1104,0,2030,923,923,554,353,2500, 
 筹资活动产生的现金流量净额(万元),3000,-812,-815,-910,0,97,49,0,0,21370,21314,21817,0,-2030,-923,-923,-554,-353,-1398, 
 汇率变动对现金及现金等价物的影响(万元),-11,42,51,47,16,46,-21,-30,-35,14,15,3,-4,-1,5,-3,38,-3,-3, 
 现金及现金等价物净增加额(万元),-739,-794,-21658,-21416,-21616,-3199,-21569,-24417,-26500,17623,-5651,214,-331,8914,3099,1430,-5713,5038,-417, 
 加:期初现金及现金等价物余额(万元),26699,27494,27494,27494,27940,30693,30693,30693,30693,13069,13069,13069,13069,4155,11004,4155,9868,4831,5247, 
 期末现金及现金等价物余额(万元),25961,26699,5836,6078,6324,27494,9124,6276,4193,30693,7418,13284,12739,13069,14103,5585,4155,9868,4831, 
 净利润(万元),--,4404,--,1879,--,4838,--,2703,--,4235,--,2189,--,5182,--,2913,4915,5083,3574, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,958,--,634,--,555,--,-252,--,1887,--,475,--,979,--,198,535,227,390, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,267,--,138,--,304,--,153,--,310,--,155,--,302,--,147,292,254,243, 
 无形资产摊销(万元),--,50,--,25,--,47,--,22,--,17,--,8,--,15,--,8,15,14,7, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,-6,--,4,--,2,--,-3,--,1,--,-1,--,-1,-16,31,3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-42,--,-47,--,-46,--,30,--,-14,--,-3,--,1,--,3,-38,3,3, 
 投资损失(万元),--,-619,--,-198,--,-625,--,-279,--,-537,--,-152,--,-459,--,-139,-87,--,-32, 
 递延所得税资产减少(万元),--,-160,--,-103,--,-170,--,58,--,-224,--,-92,--,-136,--,-25,-181,-32,-58, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-853,--,964,--,-5386,--,-3131,--,-3562,--,45,--,300,--,1772,-4444,634,-2388, 
 经营性应收项目的减少(万元),--,-7423,--,-8511,--,924,--,2216,--,-8151,--,-2169,--,-943,--,-2737,-1631,-918,-5295, 
 经营性应付项目的增加(万元),--,4385,--,1210,--,225,--,-2167,--,3371,--,-2849,--,-1497,--,1195,2413,836,5246, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,961,--,-4015,--,670,--,-646,--,-2671,--,-2393,--,3744,--,3335,1774,6131,1691, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25961,26699,5836,6078,6324,27494,9124,6276,4193,30693,7418,13284,12739,13069,14103,5585,4155,9868,4831, 
 现金的期初余额(万元),26699,27494,27494,27494,27940,30693,30693,30693,30693,13069,13069,13069,13069,4155,11004,4155,9868,4831,5247, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-739,-794,-21658,-21416,-21616,-3199,-21569,-24417,-26500,17623,-5651,214,-331,8914,3099,1430,-5713,5038,-417, 

