 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),105,101,0,--,--,--,--,12,4,--,--,5,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),105,101,0,0,0,0,0,12,4,0,0,5,0,800, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7919,7076,3549,4079,3395,2109,762,2844,1796,4999,3606,2249,2477,4215, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,90,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7919,7076,3549,4079,3395,2109,762,2844,1796,4999,3606,2339,2477,4215, 
 投资活动产生的现金流量净额(万元),-7815,-6975,-3549,-4079,-3395,-2109,-762,-2833,-1792,-4999,-3606,-2333,-2477,-3415, 
 吸收投资收到的现金(万元),--,--,--,17680,--,--,--,--,--,--,--,--,4002,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6000,4000,2000,6000,6000,6000,3000,8000,8000,10700,7700,7400,8200,6956, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,300,300,--,282,678, 
 筹资活动现金流入小计(万元),6000,4000,2000,23680,6000,6000,3000,8000,8000,11000,8000,7400,12484,7634, 
 偿还债务支付的现金(万元),4000,4000,3000,7000,5000,5000,2000,10000,8000,10100,6400,8200,6969,4358, 
 分配股利、利润或偿付利息所支付的现金(万元),1747,1680,35,315,249,175,71,433,324,468,204,441,505,334, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,3066,20,10,10,20,20,130,10,320,42,43, 
 筹资活动现金流出小计(万元),5747,5680,3035,10381,5269,5185,2081,10453,8344,10698,6614,8961,7517,4735, 
 筹资活动产生的现金流量净额(万元),253,-1680,-1035,13299,731,815,919,-2453,-344,302,1386,-1561,4967,2899, 
 汇率变动对现金及现金等价物的影响(万元),-84,52,--,57,9,12,-3,57,27,-7,16,-66,-2,-16, 
 现金及现金等价物净增加额(万元),-4528,-6898,-3654,12487,1188,675,864,-126,139,-770,-1332,-1465,3081,1966, 
 加:期初现金及现金等价物余额(万元),16014,16014,16014,3527,3527,3527,3527,3653,3653,4423,4423,5888,2807,841, 
 期末现金及现金等价物余额(万元),11487,9116,12360,16014,4715,4202,4392,3527,3792,3653,3091,4423,5888,2807, 
 净利润(万元),--,2329,--,3600,--,1987,--,3249,--,2585,1790,3445,3040,1712, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,13,--,108,--,-85,--,123,--,212,177,158,137,-50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1212,--,1650,--,722,--,1323,--,1172,566,926,620,464, 
 无形资产摊销(万元),--,39,--,79,--,39,--,79,--,62,22,23,13,13, 
 长期待摊费用摊销(万元),--,11,--,51,--,26,--,69,--,6,0,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-86,--,--,--,--,--,-1,--,--,--,-5,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,87,--,370,--,187,--,491,--,474,191,507,518,353, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-19,--,-96,--,-22,--,-26,--,-31,-25,-22,-20,8, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2767,--,-679,--,-12,--,596,--,-509,-482,-105,-1092,-1450, 
 经营性应收项目的减少(万元),--,-443,--,-222,--,-663,--,-2270,--,-1406,-2057,-5168,-2091,-327, 
 经营性应付项目的增加(万元),--,1329,--,-1652,--,-221,--,1472,--,1369,689,2736,-533,1777, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1705,--,3210,--,1958,--,5103,--,3934,872,2496,592,2499, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11487,9116,12360,16014,4715,4202,4392,3527,3792,3653,3091,4423,5888,2807, 
 现金的期初余额(万元),16014,16014,16014,3527,3527,3527,3527,3653,3653,4423,4423,5888,2807,841, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4528,-6898,-3654,12487,1188,675,864,-126,139,-770,-1332,-1465,3081,1966, 

