 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 投资活动现金流出小计(万元),99987,226513,150089,99638,42471,154827,45883,35382,23679,191780,149393,88823,32851,98619,67195,45855,22060,14383,33920,5563,597,9619,2234,1228,3374,4012,784, 
 投资活动产生的现金流量净额(万元),-15208,-39131,-45456,-24877,-1694,-76855,10910,4025,7105,-33542,-31467,-13896,-17237,-9553,-5353,-2502,-2993,-13982,-14866,-4246,-280,-9619,-2234,-1228,-2739,-4012,-784, 
 吸收投资收到的现金(万元),1189,4255,4255,170,170,98452,--,--,--,--,--,--,--,390,--,--,--,--,--,--,--,43340,46500,--,--,1260,3102, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,170,--,--,--,--,--,--,--,--,390,--,--,--,--,--,--,--,--,--,--,--,--,2000, 
 取得借款收到的现金(万元),--,--,1450,1450,1430,5755,5000,--,--,100,100,100,100,--,--,--,--,--,--,--,--,--,--,--,4112,4262,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3564,120,1009,120,120,128,7,7,199,3863,4337,4286,86,122,112,112,--,1039,551,551,551,299,299,299,535,--,178, 
 筹资活动现金流入小计(万元),4753,4374,6714,1740,1720,104335,5007,7,199,3963,4437,4386,186,512,112,112,0,1039,551,551,551,43639,46799,299,4647,5522,3280, 
 偿还债务支付的现金(万元),29,1036,2485,2484,2462,20226,0,--,--,100,100,100,--,--,--,--,--,--,--,--,--,2000,2000,--,2324,4050,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2,2915,2915,2355,10,2514,1605,1480,680,1926,1920,1920,120,1170,1170,1170,--,900,900,900,--,43,39,68,1049,593,27, 
 其中：子公司支付给少数股东的股利、利润(万元),--,480,560,--,--,1274,525,400,--,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2959,11330,1238,1238,800,251,31,--,--,3500,617,616,118,363,18,200,200,122,203,466,135,551,3106,836,299,535,--, 
 筹资活动现金流出小计(万元),2990,15280,6638,6077,3271,22991,1636,1480,680,5526,2637,2636,238,1533,1188,1370,200,1022,1103,1366,135,2594,5145,903,3672,5178,27, 
 筹资活动产生的现金流量净额(万元),1763,-10906,76,-4337,-1551,81344,3371,-1473,-481,-1564,1801,1750,-52,-1020,-1076,-1258,-200,17,-552,-815,416,41045,41654,-604,975,344,3253, 
 汇率变动对现金及现金等价物的影响(万元),-11,74,0,3,-4,-1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-15494,-3515,-28478,-20295,-297,30447,18180,1865,1986,-25631,-31588,-14279,-19202,-2469,-6249,-2892,-6398,-7909,-13895,-6447,-3266,35818,38612,440,5666,1727,1257, 
 加:期初现金及现金等价物余额(万元),36934,40449,40449,40449,40449,10001,10001,10001,10001,35632,35632,35632,35632,38101,38101,38101,38101,46010,46010,46010,46010,10192,10192,10192,4526,2799,1542, 
 期末现金及现金等价物余额(万元),21440,36934,11971,20154,40152,40449,28181,11866,11987,10001,4045,21354,16431,35632,31852,35209,31703,38101,32115,39563,42745,46010,48804,10632,10192,4526,2799, 
 净利润(万元),--,34078,--,8926,--,9595,--,4161,--,8908,--,6212,--,14386,--,7467,--,11820,--,5369,--,8052,--,--,5529,3134,1629, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1186,--,115,--,2866,--,344,--,1643,--,427,--,485,--,180,--,297,--,266,--,241,--,--,137,9,64, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3163,--,1513,--,2296,--,1055,--,1906,--,893,--,1736,--,827,--,818,--,255,--,279,--,--,116,94,69, 
 无形资产摊销(万元),--,743,--,214,--,268,--,98,--,150,--,60,--,95,--,40,--,69,--,27,--,20,--,--,20,17,--, 
 长期待摊费用摊销(万元),--,186,--,97,--,267,--,76,--,33,--,6,--,7,--,2,--,2,--,--,--,--,--,--,64,101,81, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,137,--,92,--,11,--,-3,--,5,--,4,--,43,--,20,--,25,--,-1,--,--,--,--,-154,--,--, 
 固定资产报废损失(万元),--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-41,--,1,--,138,--,--,--,6,--,0,--,--,--,--,--,12,--,--,--,39,--,--,44,78,59, 
 投资损失(万元),--,-2940,--,-1018,--,65,--,-638,--,-2532,--,-1182,--,-1147,--,-756,--,-374,--,-316,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1150,--,-61,--,-624,--,-234,--,-150,--,-83,--,-274,--,-53,--,47,--,-44,--,-91,--,--,-42,27,-24, 
 递延所得税负债增加(万元),--,32,--,--,--,13,--,-2,--,45,--,--,--,-48,--,--,--,-3,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-16048,--,-4213,--,123,--,2280,--,-2335,--,543,--,502,--,1096,--,1539,--,1387,--,-1564,--,--,-1490,-163,-877, 
 经营性应收项目的减少(万元),--,-15122,--,-3217,--,-1295,--,-7467,--,-1924,--,-12615,--,-8469,--,-6841,--,-14736,--,-3492,--,-8303,--,--,239,247,-1188, 
 经营性应付项目的增加(万元),--,41600,--,6468,--,12237,--,-358,--,3718,--,3602,--,788,--,-1114,--,6541,--,-4838,--,5720,--,--,2967,1853,1578, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,46448,--,8916,--,25959,--,-687,--,9475,--,-2133,--,8104,--,868,--,6056,--,-1386,--,4392,--,--,7430,5395,1415, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21440,36934,11971,20154,40152,40449,28181,11866,11987,10001,4045,21354,16431,35632,31852,35209,31703,38101,32115,39563,42745,46010,48804,10632,10192,4526,2799, 
 现金的期初余额(万元),36934,40449,40449,40449,40449,10001,10001,10001,10001,35632,35632,35632,35632,38101,38101,38101,38101,46010,46010,46010,46010,10192,10192,10192,4526,2799,1542, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15494,-3515,-28478,-20295,-297,30447,18180,1865,1986,-25631,-31588,-14279,-19202,-2469,-6249,-2892,-6398,-7909,-13895,-6447,-3266,35818,38612,440,5666,1727,1257, 

