 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),30649,30649,30649,19955,19955,19955,19955,13408,13408,13408,13408,14580,10184,11965,3474, 
 期末现金及现金等价物余额(万元),26303,23258,37239,30649,17244,34308,17846,19955,16420,13330,11858,13408,14580,10184,11965, 
 净利润(万元),--,2187,--,5959,--,2711,--,4951,--,2481,--,4421,4040,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,363,--,976,--,235,--,1283,--,345,--,793,672,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,583,--,1239,--,626,--,1138,--,568,--,1033,935,--,--, 
 无形资产摊销(万元),--,53,--,112,--,55,--,105,--,51,--,96,96,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,-3,--,-5,--,-11,-122,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,7,--,--, 
 投资损失(万元),--,-84,--,-416,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-54,--,-146,--,-35,--,-192,--,-52,--,-119,-94,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1159,--,-2201,--,574,--,5377,--,6267,--,-6832,-7560,--,--, 
 经营性应收项目的减少(万元),--,-3130,--,-2500,--,-4645,--,-4046,--,68,--,-469,-4063,--,--, 
 经营性应付项目的增加(万元),--,793,--,-1173,--,-690,--,-1034,--,-8935,--,1713,15280,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-78,--,-460,--,-78,--,-195,--,-71,--,-120,-191,--,--, 
 经营活动产生现金流量净额(万元),--,-527,--,1389,--,-1246,--,7384,--,718,--,505,9001,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),26303,23258,37239,30649,17244,34308,17846,19955,16420,13330,11858,13408,14580,10184,11965, 
 现金的期初余额(万元),30649,30649,30649,19955,19955,19955,19955,13408,13408,13408,13408,14580,10184,11965,3474, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4346,-7390,6591,10693,-2711,14352,-2109,6548,3013,-78,-1549,-1173,4397,-1782,8491, 

