 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6507,--,16891,--,-1798,--,18171,--,-1718,--,10314,12752,--,--,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6697,1991,7766,10314,3174,11910,48216,18481,13338,8514,6702,18359,20667,16896,17849,15899,27108,15866,13156, 
 现金的期初余额(万元),10314,10314,10314,18481,18481,18481,18469,18359,18359,18359,18359,20667,16896,17849,27108,27108,15866,13156,16754, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3618,-8324,-2548,-8166,-15307,-6571,29747,121,-5021,-9845,-11657,-2307,3771,-953,-9259,-11208,11241,2711,-3599, 

