 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,400,--,--,--,--,--,--,--,500,--,500,500, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),56,3,0,0,0,114085,108933,108933,77665,211836,169258,98108,0,9,--,0,0,508,--,511,2048, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2164,1135,419,133,66,5050,4019,3857,2115,8054,6638,4489,3287,14950,--,2645,1153,8754,--,9106,15756, 
 投资所支付的现金(万元),--,--,--,--,--,50000,50000,50000,50000,272500,230500,167500,97000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2164,1135,419,133,66,55050,54019,53857,52115,280554,237138,171989,100287,14950,--,2645,1153,8754,--,9106,15756, 
 投资活动产生的现金流量净额(万元),-2108,-1132,-419,-133,-66,59034,54914,55075,25550,-68718,-67881,-73881,-100287,-14941,--,-2645,-1153,-8246,-6996,-8595,-13708, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,99088,99088,99088,99088,--,--,--,--,--,--,--,1920, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,20000,--,3000,--,5000,--,20000,40000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,4,2,--,--,4,2,1,--,244,0,0,--,1,--,1,1,24,--,61,15823, 
 筹资活动现金流入小计(万元),0,4,2,0,0,4,2,1,0,99332,99088,99088,99088,20001,--,3001,1,5024,--,20061,57743, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,20000,--,--,--,10000,--,30000,55000, 
 分配股利、利润或偿付利息所支付的现金(万元),2,4948,4943,4950,2,8906,8896,8905,0,2597,2598,2573,--,20126,--,--,--,4197,--,7569,1125, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1,--,--,--,1,--,--,--,692,692,692,692,0,--,0,0,4,--,10,169, 
 筹资活动现金流出小计(万元),2,4948,4943,4950,2,8906,8896,8905,0,3289,3290,3264,692,40126,--,0,0,14200,--,37579,56294, 
 筹资活动产生的现金流量净额(万元),-2,-4944,-4941,-4950,-2,-8902,-8894,-8904,-0,96042,95798,95824,98396,-20125,--,3000,0,-9176,-4064,-17518,1450, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-10406,66912,29802,8518,3175,29055,34292,31073,12028,-9912,2147,13555,-6051,13697,--,-1270,-5212,4889,-263,5066,-4741, 
 加:期初现金及现金等价物余额(万元),140147,73235,73235,73235,73235,44180,44180,44180,44180,54092,54092,54092,54092,40395,--,40395,40395,35505,--,30439,35180, 
 期末现金及现金等价物余额(万元),129741,140147,103037,81753,76410,73235,78472,75252,56208,44180,56239,67647,48041,54092,--,39125,35183,40395,--,35505,30439, 
 净利润(万元),--,19249,--,12948,--,16386,--,5706,--,29596,--,15151,--,28158,--,14947,--,22834,--,19405,14921, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-10034,--,2776,--,13262,--,3069,--,4077,--,1643,--,3283,--,1887,--,822,--,194,106, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4137,--,2246,--,4510,--,2149,--,3364,--,1605,--,2637,--,1320,--,2616,--,2326,466, 
 无形资产摊销(万元),--,588,--,307,--,679,--,342,--,689,--,351,--,621,--,295,--,495,--,388,284, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,0,--,0,--,0,--,-5,--,-5,--,-6,--,0,--,-5,--,-10,-3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,326,--,2,--,229,--,546,774, 
 投资损失(万元),--,--,--,--,--,-1085,--,-933,--,-1856,--,-1029,--,--,--,--,--,--,--,--,23, 
 递延所得税资产减少(万元),--,1401,--,-516,--,-1939,--,-474,--,-328,--,25,--,-345,--,-6,--,-135,--,-285,17, 
 递延所得税负债增加(万元),--,-2727,--,12,--,788,--,128,--,2834,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,18599,--,18945,--,11201,--,-17432,--,-14836,--,-7139,--,-17584,--,-7857,--,-9742,--,-5381,-7963, 
 经营性应收项目的减少(万元),--,34789,--,-24335,--,23346,--,3295,--,-40458,--,-27962,--,-10288,--,-3985,--,-24050,--,-27567,-3902, 
 经营性应付项目的增加(万元),--,6739,--,-641,--,-88515,--,-11318,--,-20520,--,8768,--,41846,--,-8288,--,29149,--,41565,391, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,248,--,1857,--,288,--,367,--,206,--,205,--,114,--,59,--,98,--,--,2400, 
 经营活动产生现金流量净额(万元),--,72988,--,13600,--,-21077,--,-15099,--,-37236,--,-8387,--,48763,--,-1625,--,22311,--,31179,7517, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),129741,140147,103037,81753,76410,73235,78472,75252,56208,44180,56239,67647,48041,54092,--,39125,35183,40395,--,35505,30439, 
 现金的期初余额(万元),140147,73235,73235,73235,73235,44180,44180,44180,44180,54092,54092,54092,54092,40395,--,40395,40395,35505,--,30439,35180, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10406,66912,29802,8518,3175,29055,34292,31073,12028,-9912,2147,13555,-6051,13697,--,-1270,-5212,4889,--,5066,-4741, 

