 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 投资损失(万元),-4269,--,-280,--,-516,--,-205,--,-234,--,-287,--,-43,--,46,-42,--,--,39,46,--, 
 递延所得税资产减少(万元),759,--,-2788,--,-43,--,377,--,72,--,-51,--,-1,--,-61,-49,--,--,147,-159,227, 
 递延所得税负债增加(万元),-124,--,-74,--,-37,--,-18,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-36398,--,-6563,--,-7336,--,-3516,--,576,--,-1115,--,-523,--,-269,-373,--,--,435,-143,-208, 
 经营性应收项目的减少(万元),-31775,--,-44331,--,-40666,--,-61,--,-2752,--,243,--,344,--,-286,-231,--,--,-1270,780,-2058, 
 经营性应付项目的增加(万元),14030,--,10827,--,3688,--,4091,--,301,--,410,--,-122,--,1077,1673,--,--,-569,-1530,-2742, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,701,--,--,--,381,--,7,--,114,--,-63,--,-187,-174,--,--,-234,64,142, 
 经营活动产生现金流量净额(万元),-30945,--,5756,--,-27594,--,23724,--,3313,--,11226,--,5350,--,10017,8516,--,--,8193,9496,5697, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63911,87268,103849,88588,94763,108769,151405,33565,23632,18324,17889,33025,32619,34129,5304,12792,11000,11311,13445,5506,2910, 
 现金的期初余额(万元),103849,103849,151405,151405,151405,151365,17889,17889,17889,17889,5304,5304,5304,5304,13445,13445,13445,13445,5506,2910,4368, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-39938,-16581,-47556,-62817,-56642,-42596,133516,15677,5744,436,12584,27721,27314,28825,-8140,-652,-2445,-2134,7939,2596,-1458, 

