 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,21,--,306,--,214,--,389,--,385,234,219,181, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延所得税资产减少(万元),--,-31,--,-72,--,-10,--,-38,--,-90,-21,-27,1, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4755,--,-1032,--,-531,--,975,--,-1193,-838,1635,500, 
 经营性应收项目的减少(万元),--,-3661,--,-2575,--,2240,--,-3234,--,-2052,-2450,-2336,-3713, 
 经营性应付项目的增加(万元),--,3449,--,3056,--,2255,--,-286,--,978,1069,-1768,294, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,184,--,127,--,347,--,-265,--,-262,21,27,6, 
 经营活动产生现金流量净额(万元),--,769,--,9564,--,8581,--,6272,--,5148,3906,2827,2557, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6031,8305,14474,19895,30673,10615,6304,5631,3650,2551,2493,1770,1229, 
 现金的期初余额(万元),19895,19895,19895,5631,5631,5631,5631,2551,2551,2493,1770,1229,1420, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13865,-11591,-5421,14264,25042,4984,673,3080,1098,59,723,540,-190, 

