 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,227,--,406,--,310,--,832,--,449,--,815,997,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-10,--,84,--,37,--,-3,--,-3,--,-3,-160,--,--, 
 递延所得税负债增加(万元),--,0,--,0,--,1,--,-1,--,-1,--,-77,43,--,--, 
 存货的减少(万元),--,-3197,--,-790,--,-1409,--,681,--,1056,--,-602,-702,--,--, 
 经营性应收项目的减少(万元),--,2951,--,-21,--,-3081,--,188,--,-1727,--,-2276,-1445,--,--, 
 经营性应付项目的增加(万元),--,-4245,--,-57,--,2046,--,-135,--,159,--,673,720,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-3,--,-1767,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1172,--,3413,--,1151,--,7822,--,3107,--,4725,5615,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7267,9263,8293,9824,5724,14224,23661,9084,2865,3482,4590,9145,8150,4875,4678, 
 现金的期初余额(万元),9824,9824,9824,4364,4364,4364,3726,9145,4722,4722,4882,8150,9837,4678,7470, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2558,-561,-1532,5460,1359,9860,19935,-357,-1857,-1239,-291,334,-488,197,-2792, 

