 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 资产减值准备(万元),--,264,85,--,--,362,-61,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,221,484,--,--,458,442,--, 
 无形资产摊销(万元),--,75,133,--,--,117,109,--, 
 长期待摊费用摊销(万元),--,17,99,--,--,225,237,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,-4,--,--,4,1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-13,30,--,--,18,-2,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-8,-123,--,--,19,-47,--, 
 递延所得税负债增加(万元),--,-0,-0,--,--,2,-0,--, 
 存货的减少(万元),--,369,1114,--,--,-2549,-1971,--, 
 经营性应收项目的减少(万元),--,-5453,-197,--,--,-447,545,--, 
 经营性应付项目的增加(万元),--,-1136,-2303,--,--,519,1382,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2707,4687,--,--,3397,5305,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6092,7033,12562,7562,8261,12334,5979,5985, 
 现金的期初余额(万元),12562,12562,12334,12334,12334,5979,5985,5071, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6470,-5529,228,-4772,-4073,6355,-6,915, 

