 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 汇率变动对现金及现金等价物的影响(万元),-3022,-1533,-329,1734,971,739,29,802,487,-314,-98,-485,-18,-716, 
 现金及现金等价物净增加额(万元),-102697,5322,-173167,302963,241285,368468,357088,-612476,-317734,-330672,557235,-710619,-224461,616178, 
 加:期初现金及现金等价物余额(万元),856248,856248,856248,553284,553284,553284,553284,1165760,1165760,1165760,608525,1319144,1543605,927427, 
 期末现金及现金等价物余额(万元),753551,861569,683081,856248,794569,921752,910372,553284,848026,835088,1165760,608525,1319144,1543605, 
 净利润(万元),--,60468,--,105465,--,55151,--,98255,--,49932,100044,99555,88652,79775, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,73853,--,144386,--,60946,--,91152,--,29850,61837,19369,35006,35596, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5141,--,9451,--,4629,--,8560,--,4120,6876,5911,4891,4371, 
 无形资产摊销(万元),--,903,--,1458,--,614,--,1056,--,506,606,389,391,405, 
 长期待摊费用摊销(万元),--,1388,--,2507,--,970,--,825,--,231,115,106,27,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,-16,--,-15,--,-13,--,--,-42,-1121,-318,-3867, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,156,--,768,--,289,--,-518,--,-124,-5396,5651,-196,-177, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,7323,--,1694,--,--,--,--,--,--, 
 投资损失(万元),--,-5737,--,-14578,--,-7004,--,-23807,--,-5168,-13235,-7702,-6922,-1905, 
 递延所得税资产减少(万元),--,-10379,--,-17051,--,-6936,--,-7583,--,-2777,-4473,-3478,-7147,-7586, 
 递延所得税负债增加(万元),--,-724,--,453,--,909,--,25,--,-2828,2542,602,-661,538, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-658844,--,-1148572,--,-608876,--,-780898,--,-466895,-404476,-1138274,-421074,-1047972, 
 经营性应付项目的增加(万元),--,-48500,--,1580495,--,826875,--,280058,--,263052,1582562,992668,167070,1878763, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,31453,--,18870,--,--,--,--,--,--,384,479,1241,1624, 
 经营活动产生现金流量净额(万元),--,-550822,--,683635,--,334874,--,-331194,--,-130101,1327343,-25845,-139039,939565, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),753551,50763,683081,64178,794569,43424,910372,63416,848026,45364,72102,52253,59581,51111, 
 现金的期初余额(万元),856248,64178,856248,63416,553284,63416,553284,72102,1165760,72102,52253,59581,51111,32432, 
 现金等价物的期末余额(万元),--,810806,--,792069,--,878327,--,489868,--,789723,1093658,556272,1259563,1492494, 
 现金等价物的期初余额(万元),--,792069,--,489868,--,489868,--,1093658,--,1093658,556272,1259563,1492494,894995, 
 现金及现金等价物的净增加额(万元),-102697,5322,-173167,302963,241285,368468,357088,-612476,-317734,-330672,557235,-710619,-224461,616178, 

