 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 取得投资收益所收到的现金(万元),22,22,207,287,157,32,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,123,123,118,100,8,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1895,1800,1800,1477,500,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17282,17282,50126,42751,31069,19784,3109,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),856,803,5824,4958,4738,13153,8955,6948, 
 投资所支付的现金(万元),17260,17260,32052,24692,14892,34024,2600,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,1800,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18116,18063,37875,29650,19630,47177,13355,6948, 
 投资活动产生的现金流量净额(万元),-834,-781,12251,13102,11440,-27393,-10246,-6948, 
 吸收投资收到的现金(万元),33351,--,--,--,--,25150,13538,269, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7450,4450,16973,15055,13055,28661,20800,15550, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,5000,7064,--, 
 筹资活动现金流入小计(万元),40801,4450,16973,15055,13055,58811,41402,15819, 
 偿还债务支付的现金(万元),3563,3563,13470,8640,2270,15435,22180,15100, 
 分配股利、利润或偿付利息所支付的现金(万元),8615,8546,1076,947,362,12669,671,1087, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),685,140,12369,12064,7030,--,2763,6101, 
 筹资活动现金流出小计(万元),12864,12249,26915,21650,9662,28104,25613,22288, 
 筹资活动产生的现金流量净额(万元),27937,-7799,-9942,-6595,3393,30707,15789,-6469, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),26196,-1481,12276,-6922,4128,4956,3898,-8756, 
 加:期初现金及现金等价物余额(万元),23603,23603,11328,11328,11328,6371,2473,11229, 
 期末现金及现金等价物余额(万元),49800,22123,23603,4406,15456,11328,6371,2473, 
 净利润(万元),--,--,17567,--,--,15063,10519,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,243,--,--,1055,127,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,2597,--,--,1437,761,--, 
 无形资产摊销(万元),--,--,159,--,--,82,148,--, 
 长期待摊费用摊销(万元),--,--,4,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,61,--,--,64,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,961,--,--,1531,904,--, 
 投资损失(万元),--,--,-207,--,--,-32,-1,--, 
 递延所得税资产减少(万元),--,--,-43,--,--,-255,-181,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,3201,--,--,3876,-1141,--, 
 经营性应收项目的减少(万元),--,--,-1164,--,--,-11771,-15237,--, 
 经营性应付项目的增加(万元),--,--,-7751,--,--,4388,4955,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-5660,--,--,-13796,-2500,--, 
 经营活动产生现金流量净额(万元),--,--,9967,--,--,1643,-1645,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),49800,22123,23603,4406,15456,11328,6371,2473, 
 现金的期初余额(万元),23603,23603,11328,11328,11328,6371,2473,11229, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),26196,-1481,12276,-6922,4128,4956,3898,-8756, 

