 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),10685,13653,13960,12840,11031,14248,13407,13144,12230,6919,6993,5702,5215,11630,54408,9602,5404,8070,9615,4266,2676,13965,9922,9864,12289,2443,276, 
 经营活动现金流入小计(万元),44358,177015,132010,86308,46808,141213,104106,66090,35670,136695,103354,65043,33252,136146,149593,65210,31115,129836,102887,59506,26993,119814,91146,58456,117163,107876,72646, 
 购买商品、接受劳务支付的现金(万元),20906,78007,53013,34006,16539,55321,38229,22851,10465,73058,50572,31066,13502,79110,54714,32353,15050,70574,53218,34872,15026,62322,42688,26116,55937,53847,33966, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5851,18288,13394,8836,5020,15411,11584,7525,3979,14423,11495,7834,4305,13425,9596,6032,3420,11023,8228,5376,3186,9301,7284,4641,7311,5946,4206, 
 支付的各项税费(万元),5394,23061,19619,13366,7605,17944,14467,9651,5927,9252,6442,4026,1753,8567,7591,4710,1994,10695,9545,4412,1486,11495,9797,4914,12276,13528,8844, 
 支付的其他与经营活动有关的现金(万元),1484,2913,2497,1408,535,3727,2318,1296,720,3020,1782,2329,610,2845,49532,911,377,2669,1552,747,331,1846,952,799,1019,1049,839, 
 经营活动现金流出小计(万元),33635,122269,88522,57616,29700,92402,66597,41322,21090,99753,70292,45254,20170,103946,121434,44007,20841,94960,72543,45407,20030,84965,60721,36470,76543,74370,47855, 
 经营活动产生的现金流量净额(万元),10723,54746,43488,28692,17109,48810,37509,24768,14579,36942,33063,19788,13082,32200,28159,21203,10273,34876,30344,14099,6964,34849,30424,21987,40620,33507,24792, 
 收回投资所收到的现金(万元),10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),409,390,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,70,1,--,--,0,0,0,--,2,2,2,1,--,25,18,13,3,3,3,--,0,0,0,--,2613,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10409,459,1,0,0,0,0,0,0,2,2,2,1,0,25,18,13,3,3,3,0,0,0,0,0,2613,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8271,8210,7188,7043,337,18434,12360,6302,6267,19394,21558,16184,8380,64385,60440,50356,41914,24140,16523,1866,62,55760,44139,26271,15640,23672,51699, 
 投资所支付的现金(万元),1885,74100,20000,20000,20000,--,--,--,--,500,80,80,80,737,--,--,--,960,960,960,--,--,--,--,--,3274,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10156,82310,27188,27043,20337,18434,12360,6302,6267,19964,21638,16264,8460,65122,60440,50356,41914,25100,17483,2826,62,55760,44139,26271,15640,26946,51699, 
 投资活动产生的现金流量净额(万元),253,-81850,-27187,-27043,-20337,-18433,-12360,-6301,-6267,-19962,-21636,-16263,-8459,-65122,-60415,-50338,-41901,-25097,-17480,-2823,-62,-55760,-44139,-26271,-15640,-24333,-51697, 
 吸收投资收到的现金(万元),--,960,960,960,960,2560,1200,--,--,3117,2481,--,--,--,--,--,--,7,7,7,--,107613,107613,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,960,960,960,960,2560,--,--,--,3117,2481,--,--,--,--,--,--,7,7,7,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6305,48840,24089,17992,6188,17699,11877,5891,5891,5500,5500,5500,5500,60925,60925,42601,32601,--,--,--,--,38800,38800,38800,4800,59260,58880, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1400,1400,1400,--,3960,3960,--,--,1200,1204,1200,--,1200,--,--,--,1600,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6305,51200,26449,20352,7148,24219,17037,5891,5891,9817,9185,6700,5500,62125,60925,42601,32601,1607,7,7,0,146413,146413,38800,4800,59260,58880, 
 偿还债务支付的现金(万元),7026,19487,18773,11936,6188,31500,20003,5920,--,7000,1500,1500,--,9500,4250,1250,--,1500,--,--,--,115200,113700,10200,19000,62600,23340, 
 分配股利、利润或偿付利息所支付的现金(万元),520,13676,13560,13259,720,8574,8126,7552,678,10277,9508,1529,757,9651,8873,8145,293,9313,9044,2903,288,9705,9392,7505,6698,6931,13068, 
 其中：子公司支付给少数股东的股利、利润(万元),--,279,279,279,720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),48,1100,902,600,418,1081,443,167,63,5245,4682,4086,63,--,200,200,200,--,--,--,--,867,224,--,--,--,--, 
 筹资活动现金流出小计(万元),7594,34263,33235,25795,7325,41156,28572,13639,742,22523,15690,7115,820,19151,13323,9595,493,10813,9044,2903,288,125771,123316,17705,25698,69531,36408, 
 筹资活动产生的现金流量净额(万元),-1290,16937,-6786,-5443,-178,-16937,-11535,-7748,5149,-12706,-6505,-415,4680,42974,47602,33006,32108,-9207,-9038,-2896,-288,20641,23097,21095,-20898,-10271,22472, 
 汇率变动对现金及现金等价物的影响(万元),-27,-45,-80,-44,-17,88,27,22,2,-117,-13,9,24,-35,-17,3,--,-0,-0,-0,--,-0,--,--,0,-0,--, 
 现金及现金等价物净增加额(万元),9660,-10213,9434,-3837,-3424,13528,13641,10740,13463,4157,4908,3120,9327,10016,15328,3874,480,573,3826,8379,6614,-269,9383,16811,4082,-1097,-4433, 
 加:期初现金及现金等价物余额(万元),26520,36733,36733,36733,36733,23205,23205,23205,23205,19048,19048,19048,15088,9032,9032,9032,9032,8459,8459,8459,8459,8728,8728,8728,4646,5743,10176, 
 期末现金及现金等价物余额(万元),36180,26520,46167,32896,33310,36733,36846,33946,36668,23205,23956,22168,24415,19048,24360,12906,9512,9032,12285,16838,15073,8459,18111,25540,8728,4646,5743, 
 净利润(万元),--,38247,--,24628,--,22620,--,17730,--,17095,--,10334,--,19857,--,13482,--,23339,--,13477,--,21189,--,15155,27775,21570,17900, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1962,--,3,--,3522,--,25,--,8,--,6,--,-3,--,-0,--,6,--,8,--,-2,--,10,1,-284,209, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13969,--,6736,--,13765,--,6887,--,13364,--,6475,--,10663,--,5063,--,10072,--,5022,--,8227,--,3757,7515,7450,5038, 
 无形资产摊销(万元),--,7,--,4,--,7,--,4,--,7,--,4,--,7,--,4,--,7,--,4,--,7,--,4,7,7,3, 
 长期待摊费用摊销(万元),--,25,--,3,--,328,--,54,--,46,--,4,--,7,--,4,--,5,--,2,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-15,--,0,--,-0,--,-2,--,0,--,-0,--,-6,--,-2,--,-1,--,-1,--,-8,--,0,--,-2089,1, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-2166,--,-163,--,5140,--,2221,--,5528,--,1419,--,1122,--,713,--,1130,--,574,--,4374,--,2614,6134,5852,3216, 
 投资损失(万元),--,-511,--,-197,--,-66,--,19,--,574,--,515,--,1017,--,87,--,-8,--,-22,--,-96,--,-49,-74,163,--, 
 递延所得税资产减少(万元),--,512,--,13,--,-515,--,-3,--,4,--,1,--,5,--,2,--,11,--,8,--,-123,--,-2,-0,134,-52, 
 递延所得税负债增加(万元),--,-7,--,-3,--,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-547,--,-241,--,-1407,--,177,--,173,--,399,--,-1199,--,-16,--,393,--,329,--,-467,--,96,-547,-21,-243, 
 经营性应收项目的减少(万元),--,2965,--,-654,--,-810,--,-1719,--,1169,--,-1061,--,-2801,--,-470,--,-28,--,-5759,--,703,--,-790,-212,624,-1690, 
 经营性应付项目的增加(万元),--,304,--,-1892,--,6189,--,-626,--,-1027,--,1694,--,3530,--,2336,--,-49,--,458,--,1045,--,1193,22,101,411, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,54746,--,28692,--,48810,--,24768,--,36942,--,19788,--,32200,--,21203,--,34876,--,14099,--,34849,--,21987,40620,33507,24792, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36180,26520,46167,32896,33310,36733,36846,33946,36668,23205,23956,22168,24415,19048,24360,12906,9512,9032,12285,16838,15073,8459,18111,25540,8728,4646,5743, 
 现金的期初余额(万元),26520,36733,36733,36733,36733,23205,23205,23205,23205,19048,19048,19048,15088,9032,9032,9032,9032,8459,8459,8459,8459,8728,8728,8728,4646,5743,10176, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9660,-10213,9434,-3837,-3424,13528,13641,10740,13463,4157,4908,3120,9327,10016,15328,3874,480,573,3826,8379,6614,-269,9383,16811,4082,-1097,-4433, 

