 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 资产减值准备(万元),--,698,--,2187,--,776,57,-1304,--,839,3011,--,--,--,1623,--,--,--,--,--,--,--,--,--,1547,-2922,2274, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,24366,--,43869,--,21287,9410,41251,--,21330,45416,--,--,--,45596,--,--,--,--,--,--,--,--,--,39168,35533,30604, 
 无形资产摊销(万元),--,358,--,897,--,457,228,1277,--,735,1196,--,--,--,989,--,--,--,--,--,--,--,--,--,336,1010,146, 
 长期待摊费用摊销(万元),--,18,--,36,--,12,9,92,--,25,38,--,--,--,35,--,--,--,--,--,--,--,--,--,51,51,39, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-153,--,-86,--,-2,--,--,20,--,--,--,-34,--,--,--,--,--,--,--,--,--,16,-183,17, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,187,--,-1004,--,--,-52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2636,--,-1386,--,5036,2829,5071,--,5232,11049,--,--,--,9105,--,--,--,--,--,--,--,--,--,8784,10500,12859, 
 投资损失(万元),--,-4360,--,-1180,--,-290,-9,--,--,--,526,--,--,--,-513,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-8,--,-2814,--,-59,19,-67,--,-303,-432,--,--,--,952,--,--,--,--,--,--,--,--,--,-593,-429,-859, 
 递延所得税负债增加(万元),--,-28,--,151,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-25718,--,-8868,--,37945,30092,17843,--,-20375,-22175,--,--,--,32733,--,--,--,--,--,--,--,--,--,-64272,30604,-14798, 
 经营性应收项目的减少(万元),--,-89770,--,-104436,--,-69105,-40478,-71950,--,-47473,-21520,--,--,--,-55027,--,--,--,--,--,--,--,--,--,-3896,-16456,-2107, 
 经营性应付项目的增加(万元),--,54228,--,25229,--,24161,10893,8636,--,29628,23773,--,--,--,29343,--,--,--,--,--,--,--,--,--,1510,10604,6517, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-10179,--,35046,--,58805,29060,81388,--,27702,142247,--,--,--,155134,--,--,--,--,--,--,--,--,--,33359,110578,39371, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),217967,201917,213749,229807,376829,132847,118719,203433,235208,241689,250336,203888,183147,114514,172168,121491,113581,110843,86848,88353,45345,63421,44266,41326,27739,50476,31282, 
 现金的期初余额(万元),229807,229807,230704,203433,203433,203433,203433,250336,250336,250336,172168,172168,172168,172168,86848,86848,86848,86848,44266,44266,44266,44266,28009,28009,50476,31282,23956, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11840,-27890,-16955,26374,173396,-70585,-84713,-46903,-15127,-8646,78168,31720,10979,-57654,85320,34673,26734,23995,42581,44086,1078,19154,16258,13317,-22737,19195,7325, 

