 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),786,1978,1592,1067,682,1288,982,443,113,900,551,263,36,324,295,266,221,664,700,332,159,753,345,311,158,696,41,81, 
 收到的其他与经营活动有关的现金(万元),379,1661,2255,1222,649,854,1157,738,645,753,3086,2355,984,1044,695,628,246,1933,1614,956,616,1575,1225,988,191,2073,3268,738, 
 经营活动现金流入小计(万元),19617,83057,61649,40511,19226,57374,44110,29754,15876,63755,50144,34021,16199,46610,33170,22901,12766,45586,32809,17347,9534,32940,23060,15224,7837,33031,30953,21796, 
 购买商品、接受劳务支付的现金(万元),15571,43215,31931,18298,9725,32021,26309,16312,8861,29717,25026,15239,7682,25250,18286,11185,5474,23514,18365,9567,4626,20494,14339,9332,4158,18587,16229,11812, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4142,16652,11788,7690,3688,14677,10303,6492,2920,15145,11026,7500,3595,12557,8784,5691,2464,10537,7533,4200,1815,7132,5278,3405,1559,6756,5618,4260, 
 支付的各项税费(万元),686,1950,1430,1051,541,1512,1235,922,793,2186,1765,1267,751,1978,1310,930,290,1908,1349,497,303,1402,1039,649,501,1005,1239,711, 
 支付的其他与经营活动有关的现金(万元),1959,7572,6123,3987,2152,6253,4496,3077,1940,4101,4616,3472,1495,3888,2921,1932,897,3462,2627,1764,673,2278,1954,1486,1112,2179,1823,2413, 
 经营活动现金流出小计(万元),22358,69389,51272,31026,16107,54464,42344,26804,14514,51149,42433,27478,13523,43673,31301,19739,9126,39420,29874,16028,7418,31307,22611,14872,7330,28527,24909,19196, 
 经营活动产生的现金流量净额(万元),-2741,13668,10377,9485,3119,2910,1766,2951,1362,12606,7711,6543,2676,2938,1870,3162,3640,6166,2934,1319,2116,1633,449,352,507,4504,6044,2600, 
 收回投资所收到的现金(万元),--,--,--,--,--,23,1023,1023,1000,--,--,--,--,15,1215,615,15,--,--,--,--,--,--,--,--,--,--,5, 
 取得投资收益所收到的现金(万元),--,9,9,9,9,16,3,3,3,9,9,9,9,17,4,2,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,56,46,40,21,61,6,6,--,189,186,128,--,73,32,31,--,41,30,13,7,66,2,2,--,393,404,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--, 
 收到的其他与投资活动有关的现金(万元),91,2241,1842,732,565,2073,886,866,100,2568,1300,1300,1300,2600,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),91,2306,1897,781,595,2173,1918,1898,1103,2766,1495,1437,1309,2705,1251,648,15,41,30,13,7,66,2,2,0,393,504,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4013,11836,9824,4819,2178,6794,4824,3929,1949,7531,5343,4205,2533,7398,6221,4076,2330,18262,14618,12020,6861,6940,5388,3345,1685,4773,4484,649, 
 投资所支付的现金(万元),--,16000,16000,11000,4000,60,--,--,--,--,--,--,--,--,2050,900,300,7850,3950,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,-353,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1101,--,--,--,--,--,--,--,1000,1000,--,--,3900,--,--,--,--,--,--,--,--,--,--,--,--,285,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4013,28584,25824,15819,6178,6854,4824,3929,1949,8531,6343,4205,2533,11298,8271,4976,2630,26113,18569,12020,6861,6940,5388,3345,1685,4773,4769,649, 
 投资活动产生的现金流量净额(万元),-3922,-26278,-23927,-15038,-5583,-4681,-2907,-2031,-846,-5765,-4848,-2768,-1224,-8592,-7020,-4328,-2615,-26072,-18538,-12007,-6854,-6874,-5386,-3343,-1685,-4380,-4265,-639, 
 吸收投资收到的现金(万元),43433,3496,1537,870,--,4105,660,330,330,223,223,223,223,50,50,50,50,--,--,--,--,33490,33490,33490,--,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1333,2930,1537,870,--,1260,660,330,330,223,223,223,223,50,50,50,50,--,--,--,--,--,--,--,--,--,--,0, 
 取得借款收到的现金(万元),700,21998,21998,7980,3350,8468,6000,4500,2000,14343,11258,8291,5478,11350,5478,3456,1856,8696,3801,780,--,2750,2250,1250,332,2449,2602,--, 
 发行债券收到的现金(万元),--,--,--,--,--,9794,9794,9794,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,12,--,--,--,--, 
 筹资活动现金流入小计(万元),47633,25494,23535,8850,3350,22367,16454,14624,2330,14566,11480,8513,5701,11400,5528,3506,1906,8696,3801,780,0,36240,35821,34751,332,2449,2602,0, 
 偿还债务支付的现金(万元),5045,9059,5285,3590,3230,13432,8636,5490,5295,12467,8672,6777,5090,7401,5171,2594,1387,4311,3052,1777,12,2638,2122,695,352,3486,133,72, 
 分配股利、利润或偿付利息所支付的现金(万元),252,2043,1821,1277,68,2841,2735,2574,168,2976,2795,2568,168,1612,1506,1388,133,1337,1235,1151,23,112,67,53,26,28,5,28, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),31,4034,208,128,43,260,234,234,74,90,90,32,--,9,9,7,7,56,11,7,3,721,721,147,108,242,--,--, 
 筹资活动现金流出小计(万元),5327,15137,7313,4994,3341,16534,11605,8299,5537,15533,11556,9377,5258,9022,6686,3990,1527,5704,4298,2936,39,3471,2910,895,486,3756,138,100, 
 筹资活动产生的现金流量净额(万元),42306,10357,16222,3856,9,5833,4849,6325,-3207,-967,-76,-864,443,2378,-1158,-484,378,2992,-496,-2156,-39,32769,32912,33856,-154,-1306,2464,-99, 
 汇率变动对现金及现金等价物的影响(万元),-166,-550,-375,-134,-13,183,110,85,14,249,160,24,13,27,23,24,-1,-32,-29,-15,-3,-24,7,-1,1,-21,-10,-22, 
 现金及现金等价物净增加额(万元),35477,-2803,2297,-1832,-2468,4244,3818,7331,-2677,6122,2947,2935,1908,-3250,-6285,-1626,1402,-16946,-16129,-12859,-4779,27504,27983,30863,-1332,-1204,4233,1840, 
 加:期初现金及现金等价物余额(万元),21199,24002,24002,24002,24002,19758,19758,19758,19758,13636,13636,13636,13636,16885,16885,16885,16885,33831,33831,33672,33672,6168,6168,6168,--,7372,3138,1299, 
 期末现金及现金等价物余额(万元),56677,21199,26299,22171,21534,24002,23576,27089,17081,19758,16583,16571,15544,13636,10600,15259,18288,16885,17702,20813,28893,33672,34151,37032,--,6168,7372,3138, 
 净利润(万元),--,2611,--,1867,--,3022,--,1307,--,5356,--,2038,--,4890,--,1314,--,4969,--,2150,--,3964,--,2536,--,5546,4883,3844, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,714,--,123,--,518,--,294,--,288,--,151,--,609,--,238,--,252,--,142,--,355,--,84,--,176,-146,133, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4277,--,2172,--,3414,--,1640,--,2820,--,1365,--,2326,--,1110,--,1671,--,699,--,1113,--,504,--,753,541,505, 
 无形资产摊销(万元),--,363,--,152,--,142,--,63,--,94,--,48,--,96,--,51,--,106,--,45,--,65,--,28,--,47,55,45, 
 长期待摊费用摊销(万元),--,824,--,397,--,822,--,400,--,601,--,221,--,292,--,139,--,213,--,104,--,209,--,90,--,151,120,71, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,7,--,-10,--,7,--,-1,--,-6,--,-8,--,-5,--,-1,--,-20,--,-0,--,-10,--,-0,--,-17,14,-32, 
 固定资产报废损失(万元),--,3,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,-0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1498,--,263,--,1072,--,-146,--,738,--,-127,--,513,--,-55,--,237,--,40,--,112,--,37,--,167,287,44, 
 投资损失(万元),--,-9,--,-9,--,-3,--,-3,--,-9,--,-9,--,-17,--,-2,--,--,--,0,--,--,--,--,--,--,-32,2, 
 递延所得税资产减少(万元),--,-836,--,-379,--,40,--,-55,--,-119,--,11,--,-115,--,11,--,17,--,-15,--,-4,--,-6,--,-20,17,-25, 
 递延所得税负债增加(万元),--,236,--,254,--,-0,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,360,--,-659,--,-5515,--,-3851,--,-1380,--,-2711,--,-357,--,-2449,--,671,--,261,--,-2064,--,-1593,--,-1645,-699,-34, 
 经营性应收项目的减少(万元),--,-2299,--,559,--,-2113,--,1523,--,2391,--,4274,--,-8395,--,808,--,-6233,--,-2244,--,-2403,--,-2417,--,-1492,3104,-1811, 
 经营性应付项目的增加(万元),--,5041,--,4239,--,1293,--,1103,--,2153,--,907,--,1575,--,1647,--,4283,--,137,--,296,--,1090,--,835,-2100,-141, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,878,--,514,--,211,--,677,--,-322,--,384,--,1526,--,350,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,13668,--,9485,--,2910,--,2951,--,12606,--,6543,--,2938,--,3162,--,6166,--,1319,--,1633,--,352,--,4504,6044,2600, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),56677,21199,26299,22171,21534,24002,23576,27089,17081,19758,16583,16571,15544,13636,10600,15259,18288,16885,17702,20813,28893,33672,34151,37032,--,6168,7372,3138, 
 现金的期初余额(万元),21199,24002,24002,24002,24002,19758,19758,19758,19758,13636,13636,13636,13636,16885,16885,16885,16885,33831,33831,33672,33672,6168,6168,6168,--,7372,3138,1299, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),35477,-2803,2297,-1832,-2468,4244,3818,7331,-2677,6122,2947,2935,1908,-3250,-6285,-1626,1402,-16946,-16129,-12859,-4779,27504,27983,30863,--,-1204,4233,1840, 

