 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2442,9320,6804,4602,2301,8282,6198,4091,2004,7497,5295,3551,1800,6463,4742,3184,1589,5578,4132,2683,5072,5238,3447,2118, 
 支付的各项税费(万元),1567,4142,2881,2148,808,3526,2528,1522,780,3258,2294,1660,835,3305,2626,1615,926,3404,2654,1374,3348,5447,4329,1448, 
 支付的其他与经营活动有关的现金(万元),1044,2378,3024,2157,1079,2025,2315,1893,1204,2156,2065,1147,924,2553,855,678,443,2056,1458,867,1842,2020,1473,963, 
 经营活动现金流出小计(万元),10191,34182,26317,17668,8842,31751,22249,14587,7472,28163,22865,16775,8597,27711,18347,14321,7853,19152,17625,11876,24100,29890,21540,11334, 
 经营活动产生的现金流量净额(万元),1255,7159,4692,1846,1042,6361,4329,3430,1181,4919,3651,1123,64,4855,3065,999,-2097,6177,2875,2427,6632,10105,16838,5010, 
 收回投资所收到的现金(万元),14274,95207,78584,52658,27552,119344,89000,73431,46187,87041,--,--,--,--,--,--,--,--,--,--,--,--,6695,286, 
 取得投资收益所收到的现金(万元),164,983,716,422,150,567,424,343,212,837,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),478,49,60,13,1,2,1,--,--,61,63,6,--,33,8,5,--,3,1,1,--,3,56,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,520,--, 
 收到的其他与投资活动有关的现金(万元),--,313,--,--,--,5279,205,135,65,3132,--,--,--,--,--,--,--,--,--,--,--,--,454,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14917,96553,79360,53092,27703,125192,89631,73909,46464,91071,63,6,0,33,8,5,0,3,1,1,0,3,7725,286, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2051,5859,4633,3510,2360,1318,1964,1394,250,8832,6784,6578,1110,4518,3770,3096,1338,3171,1583,712,6017,11497,4149,2240, 
 投资所支付的现金(万元),13627,90498,70290,43090,23090,127421,91270,57570,47370,112203,3936,3936,--,--,--,--,--,--,--,--,--,442,206,5355, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,300,--,--,--,--,--,--,--,8000,500,200,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),15678,96657,74923,46600,25450,128738,93235,58964,47620,129036,11220,10714,1110,4518,3770,3096,1338,3171,1583,712,6017,11940,4355,7595, 
 投资活动产生的现金流量净额(万元),-761,-105,4437,6493,2253,-3547,-3604,14945,-1156,-37965,-11157,-10709,-1110,-4485,-3762,-3091,-1338,-3167,-1582,-711,-6017,-11937,3370,-7309, 
 吸收投资收到的现金(万元),--,--,--,--,--,956,956,--,--,--,--,--,--,33922,--,--,--,--,--,--,--,--,12348,200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,385,200, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,6000,5500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1705,--,--,--,--,--,--,937,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,956,956,0,0,0,0,0,0,35627,0,0,0,300,0,0,937,0,18348,5700, 
 偿还债务支付的现金(万元),--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1800,8700,4900, 
 分配股利、利润或偿付利息所支付的现金(万元),--,2249,1757,1757,--,2238,2238,922,--,11190,11190,8234,--,--,--,--,--,--,--,--,--,1251,9262,178, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,120,120,60,60,277,50,35,--,195,135,35,139,937,--,--, 
 筹资活动现金流出小计(万元),0,2249,1757,1757,0,2538,2238,922,0,11310,11310,8294,60,277,50,35,0,195,135,35,139,3988,17962,5078, 
 筹资活动产生的现金流量净额(万元),0,-2249,-1757,-1757,0,-1583,-1283,-922,0,-11310,-11310,-8294,-60,35351,-50,-35,0,105,-135,-35,798,-3988,386,622, 
 汇率变动对现金及现金等价物的影响(万元),-217,-182,-268,-110,-4,290,190,152,21,255,324,31,-81,-132,61,54,33,-143,-117,-113,-31,-133,-116,-8, 
 现金及现金等价物净增加额(万元),277,4623,7103,6471,3291,1521,-367,17605,46,-44101,-18492,-17848,-1186,35589,-687,-2073,-3402,2972,1042,1568,1381,-5953,20478,-1684, 
 加:期初现金及现金等价物余额(万元),18046,13423,13423,13423,13423,11902,11902,11902,11902,56003,56003,56003,56003,20414,20414,20414,20414,17442,17442,17442,16061,22013,1536,3220, 
 期末现金及现金等价物余额(万元),18323,18046,20526,19894,16714,13423,11535,29506,11948,11902,37511,38155,54817,56003,19727,18340,17011,20414,18484,19011,17442,16061,22013,1536, 
 净利润(万元),--,10780,--,4199,--,8094,--,3259,--,7225,--,3838,--,6468,--,3409,--,7824,--,4254,9302,14604,10599,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,48,--,698,--,176,--,451,--,951,--,469,--,436,--,354,--,470,--,282,592,10,-86,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4091,--,2042,--,4205,--,2144,--,3869,--,1982,--,3475,--,1648,--,2830,--,1354,2401,1955,1593,--, 
 无形资产摊销(万元),--,62,--,26,--,53,--,26,--,53,--,41,--,58,--,26,--,44,--,20,39,52,27,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,6,--,--,--,-2,--,--,--,131,--,19,--,-16,--,-13,--,23,--,4,--,1,-24,--, 
 固定资产报废损失(万元),--,8,--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-72,--,-21,--,55,--,15,--,17,--,60,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,375,--,110,--,-290,--,-152,--,-255,--,-31,--,132,--,-54,--,143,--,113,31,151,129,--, 
 投资损失(万元),--,-1324,--,-391,--,-668,--,-387,--,-934,--,--,--,--,--,--,--,--,--,--,--,--,-119,--, 
 递延所得税资产减少(万元),--,-199,--,-231,--,-184,--,-77,--,190,--,-94,--,-16,--,-201,--,-54,--,17,-76,-62,53,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,--,--,--,--, 
 存货的减少(万元),--,-960,--,-2013,--,-879,--,42,--,826,--,-1375,--,-2604,--,-2735,--,-1473,--,-544,-1794,-4753,-1274,--, 
 经营性应收项目的减少(万元),--,-7448,--,-2600,--,-4489,--,-2148,--,-7058,--,-1778,--,-2955,--,-2677,--,-4440,--,-4928,-3109,-2705,2368,--, 
 经营性应付项目的增加(万元),--,1792,--,2,--,290,--,258,--,-96,--,-2008,--,-122,--,1241,--,810,--,1847,-753,851,749,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2822,--, 
 经营活动产生现金流量净额(万元),--,7159,--,1846,--,6361,--,3430,--,4919,--,1123,--,4855,--,999,--,6177,--,2427,6632,10105,16838,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18323,18046,20526,19894,16714,13423,11535,29506,11948,11902,37511,38155,54817,56003,19727,18340,17011,20414,18484,19011,17442,16061,22013,1536, 
 现金的期初余额(万元),18046,13423,13423,13423,13423,11902,11902,11902,11902,56003,56003,56003,56003,20414,20414,20414,20414,17442,17442,17442,16061,22013,1536,3220, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),277,4623,7103,6471,3291,1521,-367,17605,46,-44101,-18492,-17848,-1186,35589,-687,-2073,-3402,2972,1042,1568,1381,-5953,20478,-1684, 

