 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1165,4093,2955,1768,934,3458,2555,1759,949,3581,2650,1774,932,3474,2626,1747,952,3222,2443,2482,1888, 
 支付的各项税费(万元),1132,4933,3150,1492,648,8020,6962,3987,1696,6027,4825,3978,1948,8031,6720,3932,1549,9540,7537,7101,6570, 
 支付的其他与经营活动有关的现金(万元),1399,6335,8258,1954,783,3974,9502,4691,5705,11633,15076,3467,2203,5339,169145,4158,1173,2583,135841,2105,4533, 
 经营活动现金流出小计(万元),81805,312157,180115,105362,52355,221814,171801,135024,67508,338512,258942,188965,96973,352672,414241,172561,92051,377519,421534,307105,278662, 
 经营活动产生的现金流量净额(万元),7993,7592,41656,37711,6139,40171,29177,19712,7449,9440,3216,2175,3708,24939,11361,35430,5690,59872,18251,16848,8897, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,272,272,272,128,409,298,241,85,653,485,118,--,36,28,28,--,70,70,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,6,5,5,--,--,--,--,--,5,4,--,--,1,1,1,1,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,29600,29600,29600,14800,52500,37500,30000,--,150,--,--,--,--,--,--,--,255,2,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,29879,29877,29877,14928,52909,37798,30241,85,809,489,118,0,37,29,29,1,325,72,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21749,834,560,396,286,3241,3291,2617,2044,3798,3098,1405,151,4085,3840,3707,1226,719,553,733,1298, 
 投资所支付的现金(万元),--,277,100,100,100,105,105,--,--,700,--,--,--,1321,1321,1321,--,--,--,7606,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,60,61,--,--,5133,5166,5220,--,--,--,--,--,--,--,--,--,82,-10,1761,--, 
 支付的其他与投资活动有关的现金(万元),--,19800,14800,14800,14800,57300,42500,27500,10000,10000,20000,20000,20000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21749,20971,15521,15296,15186,65779,51062,35337,12044,14498,23098,21405,20151,5406,5161,5028,1226,801,542,10100,1298, 
 投资活动产生的现金流量净额(万元),-21749,8907,14356,14581,-258,-12870,-13265,-5097,-11959,-13690,-22609,-21286,-20151,-5369,-5132,-4999,-1225,-476,-471,-10100,-1298, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,41315,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20500,73500,46500,28500,16500,92763,58500,39500,8000,70953,34000,15000,8000,65250,35650,19710,--,41280,31280,92843,48500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),568,8000,--,--,330,7112,6527,7549,515,1881,3641,4229,--,1794,1794,1794,--,--,--,--,--, 
 筹资活动现金流入小计(万元),21068,81500,46500,28500,16830,99875,65027,47049,8515,72834,37641,19229,8000,108359,37444,21504,0,41280,31280,92843,48500, 
 偿还债务支付的现金(万元),12500,78500,53000,39500,23000,81566,62066,38500,14000,53740,28740,13450,2700,42060,29220,25660,5450,51583,42893,81440,36050, 
 分配股利、利润或偿付利息所支付的现金(万元),1602,6929,5432,2708,1126,6407,5010,2422,1238,5945,4624,3306,1325,4141,3093,2135,1142,4078,3018,4005,2169, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4402,2284,40792,20477,3235,43602,29694,17071,2467,31655,20782,12992,3711,50456,21578,19564,5696,51455,20445,10527,5139, 
 筹资活动现金流出小计(万元),18504,87713,99224,62685,27360,131575,96770,57994,17705,91340,54146,29748,7736,96658,53892,47359,12288,107116,66357,95972,43358, 
 筹资活动产生的现金流量净额(万元),2564,-6213,-52724,-34185,-10530,-31700,-31743,-10945,-9190,-18505,-16505,-10519,264,11701,-16448,-25855,-12288,-65836,-35077,-3129,5142, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11193,10286,3288,18107,-4650,-4400,-15831,3671,-13700,-22754,-35898,-29630,-16180,31271,-10218,4576,-7823,-6440,-17297,3619,12741, 
 加:期初现金及现金等价物余额(万元),35858,25572,25572,25572,25572,29972,29972,29972,29972,52726,52726,52726,52726,21455,21455,21455,21455,27895,27895,24276,11535, 
 期末现金及现金等价物余额(万元),24666,35858,28860,43679,20923,25572,14142,33643,16272,29972,16828,23096,36547,52726,11237,26031,13632,21455,10598,27895,24276, 
 净利润(万元),--,5643,--,3858,--,4873,--,900,--,5736,--,3598,--,9847,--,4374,--,11112,--,8736,7713, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,914,--,135,--,19,--,760,--,1019,--,44,--,56,--,18,--,191,--,88,1271, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1166,--,578,--,1008,--,467,--,744,--,314,--,741,--,385,--,474,--,260,234, 
 无形资产摊销(万元),--,135,--,67,--,135,--,68,--,135,--,67,--,6,--,3,--,7,--,7,15, 
 长期待摊费用摊销(万元),--,1372,--,675,--,1347,--,662,--,1238,--,557,--,446,--,237,--,621,--,426,238, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,-5,--,--,--,--,--,-0,--,--,--,-1,--,-1,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,1804,--,628,--,-1028,--,6794,--,-121,--,449,--,2625,--,4562,--,-3361,--,703,-1232, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,5989,--,2746,--,5484,--,2456,--,5153,--,2526,--,4234,--,2098,--,4028,--,3634,2218, 
 投资损失(万元),--,-1390,--,-345,--,4370,--,1575,--,-2440,--,-1032,--,-1850,--,240,--,-6340,--,-179,368, 
 递延所得税资产减少(万元),--,-137,--,39,--,-202,--,-1583,--,-258,--,6,--,13,--,-157,--,-71,--,348,-367, 
 递延所得税负债增加(万元),--,-525,--,-177,--,178,--,-376,--,47,--,50,--,-697,--,-1008,--,1070,--,-176,308, 
 存货的减少(万元),--,-271,--,7485,--,-9074,--,10936,--,-18810,--,-11083,--,-30439,--,6696,--,-1413,--,-8097,-3358, 
 经营性应收项目的减少(万元),--,-23861,--,-19330,--,24354,--,-5079,--,20767,--,9762,--,34422,--,6275,--,37213,--,3529,2401, 
 经营性应付项目的增加(万元),--,16770,--,41359,--,8701,--,2132,--,-3768,--,-3082,--,5533,--,11708,--,17152,--,7569,-911, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-11,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,-811,--,--,--, 
 经营活动产生现金流量净额(万元),--,7592,--,37711,--,40171,--,19712,--,9440,--,2175,--,24939,--,35430,--,59872,--,16848,8897, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),24666,35858,28860,43679,20923,25572,14142,33643,16272,29972,16828,23096,36547,52726,11237,26031,13632,21455,10598,27895,24276, 
 现金的期初余额(万元),35858,25572,25572,25572,25572,29972,29972,29972,29972,52726,52726,52726,52726,21455,21455,21455,21455,27895,27895,24276,11535, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11193,10286,3288,18107,-4650,-4400,-15831,3671,-13700,-22754,-35898,-29630,-16180,31271,-10218,4576,-7823,-6440,-17297,3619,12741, 

