 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31, 
 筹资活动产生的现金流量净额(万元),27919,125661,132058,132913,43238,47861,50851,65649,17932,241899,242325,26166,8691,1034,649,-2904,6676,164650,167331,173967,-19,-2633,490,553,1000,37136,37149,37046,-3022,-5065,-6550,-2992,92,1828,3821,-2545,--,25759,25580,25609,-1913,-2137,-1497,696,1034, 
 汇率变动对现金及现金等价物的影响(万元),--,-32,--,--,--,18,--,--,--,-26,--,--,--,-0,--,--,--,-2,--,--,--,2,--,--,--,2,-1,-1,--,-3,-0,0,--,-0,-0,-0,-0,-3,0,0,1,-1,0,0,2, 
 现金及现金等价物净增加额(万元),-78637,11946,-61220,-28417,-39534,-14442,-32743,-30653,-22293,157773,141587,-33018,-38198,-68768,-63326,-53059,-15959,122559,115797,155445,-14177,-12997,-17008,-17937,-15322,35295,29871,31152,-8306,-6017,-13001,-6885,-4459,1129,3237,-3348,-2836,26177,24356,23659,-7245,1999,-3137,2873,2758, 
 加:期初现金及现金等价物余额(万元),261978,250033,250033,250033,250114,264474,264474,264474,264474,106701,106701,106701,106701,175469,175469,175469,175469,52910,52910,52910,52910,65908,65908,65908,65908,30612,30612,30612,30612,36629,36629,36629,36629,35500,35500,35500,35500,9323,9323,9323,0,7324,0,4451,1693, 
 期末现金及现金等价物余额(万元),183341,261978,188813,221616,210580,250033,231731,233821,242181,264474,248288,73683,68503,106701,112143,122410,159510,175469,168707,208355,38733,52910,48899,47970,50586,65908,60483,61765,22306,30612,23628,29744,32170,36629,38737,32152,32664,35500,33680,32982,0,9323,0,7324,4451, 
 净利润(万元),--,47918,--,10110,--,49678,--,24820,--,43658,--,14116,--,38849,--,11786,--,27844,--,8257,--,18174,--,5779,--,13259,--,--,--,10111,0,0,--,8005,--,0,0,7007,0,0,0,5356,0,3515,993, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),--,11005,--,5233,--,6561,--,4756,--,3839,--,2942,--,3335,--,1376,--,1441,--,951,--,1044,--,1151,--,965,--,--,--,265,0,0,--,231,--,0,--,144,--,0,0,-150,0,221,259, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,14366,--,5868,--,11310,--,2399,--,8610,--,3894,--,6003,--,2596,--,4033,--,1546,--,2631,--,1413,--,1995,--,--,--,969,0,0,--,732,--,0,0,792,0,0,0,660,0,484,315, 
 无形资产摊销(万元),--,24380,--,12008,--,20105,--,2445,--,17952,--,8410,--,13176,--,6132,--,9011,--,3575,--,3547,--,1515,--,2591,--,--,--,1713,0,0,--,1099,--,0,--,337,--,0,0,173,0,68,66, 
 长期待摊费用摊销(万元),--,1250,--,286,--,395,--,64,--,390,--,214,--,270,--,242,--,96,--,79,--,75,--,24,--,43,--,--,--,43,0,0,--,59,--,0,--,65,--,0,0,16,0,12,7, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-574,--,10,--,774,--,27,--,-11,--,-2,--,84,--,39,--,90,--,6,--,-4,--,6,--,-4,--,--,--,0,0,0,--,-78,--,0,--,5,--,0,0,9,0,4,0, 
 固定资产报废损失(万元),--,71,--,--,--,--,--,--,--,--,--,-4,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,1,0,0,5, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 财务费用(万元),--,-2790,--,-1138,--,-3554,--,-1353,--,-3938,--,-1299,--,-4269,--,-3202,--,-2037,--,-492,--,-1296,--,-955,--,-303,--,--,--,-251,0,0,--,-576,--,0,--,-108,--,0,0,287,0,379,147, 
 投资损失(万元),--,-4872,--,265,--,-14656,--,-12403,--,-3911,--,-1201,--,-1272,--,-61,--,-300,--,-84,--,-249,--,102,--,135,--,--,--,77,0,0,--,-16,--,0,--,-1,--,0,0,-4,0,153,37, 
 递延所得税资产减少(万元),--,-9147,--,-2461,--,-2670,--,145,--,-4489,--,-663,--,-2181,--,-92,--,-1808,--,-493,--,-582,--,-367,--,-327,--,--,--,-523,0,0,--,-190,--,0,--,-49,--,0,0,-74,0,-5,114, 
 递延所得税负债增加(万元),--,-703,--,-72,--,46,--,900,--,295,--,886,--,529,--,533,--,1017,--,1054,--,549,--,--,--,--,--,--,--,0,0,0,--,0,--,0,0,-0,0,0,0,0,0,0,0, 
 存货的减少(万元),--,-27249,--,-22818,--,-26664,--,-1435,--,-13709,--,-11203,--,-4783,--,-33,--,-1809,--,29,--,-3674,--,-812,--,-1478,--,--,--,-28,0,0,--,-2649,--,0,--,-330,--,0,0,928,0,-1042,-512, 
 经营性应收项目的减少(万元),--,-145238,--,-75423,--,-78931,--,-61077,--,-41486,--,-40773,--,-49457,--,-20072,--,-30954,--,-17537,--,-14418,--,-10605,--,-12040,--,--,--,-5304,0,0,--,-2856,--,0,0,-3218,0,0,0,517,0,-1306,491, 
 经营性应付项目的增加(万元),--,120552,--,-4984,--,67535,--,-4959,--,44119,--,15242,--,40377,--,1140,--,21021,--,3390,--,9082,--,2254,--,6917,--,--,--,1861,0,0,--,2891,--,0,0,1444,0,0,0,-149,0,80,943, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,0,0,0,0,0, 
 其他(万元),--,7303,--,--,--,--,--,--,--,241,--,--,--,1348,--,--,--,1960,--,--,--,1326,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,36273,--,-73116,--,29930,--,-45671,--,51560,--,-9440,--,42008,--,385,--,29607,--,284,--,16206,--,-496,--,11754,--,--,--,8934,0,0,--,6653,--,0,--,6088,--,0,0,7568,0,2565,2863, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 现金的期末余额(万元),183341,261978,188813,221616,210580,250033,231731,233821,242181,264474,248288,73683,68503,106701,112143,122410,159510,175469,168707,208355,38733,52910,48899,47970,50586,65908,60483,61765,22306,30612,23628,29744,32170,36629,38737,32152,32664,35500,33680,32982,0,9323,0,7324,4451, 
 现金的期初余额(万元),261978,250033,250033,250033,250114,264474,264474,264474,264474,106701,106701,106701,106701,175469,175469,175469,175469,52910,52910,52910,52910,65908,65908,65908,65908,30612,30612,30612,30612,36629,36629,36629,36629,35500,35500,35500,35500,9323,9323,9323,0,7324,0,4451,1693, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-78637,11946,-61220,-28417,-39534,-14442,-32743,-30653,-22293,157773,141587,-33018,-38198,-68768,-63326,-53059,-15959,122559,115797,155445,-14177,-12997,-17008,-17937,-15322,35295,29871,31152,-8306,-6017,-13001,-6885,-4459,1129,3237,-3348,-2836,26177,24356,23659,0,1999,0,2873,2758, 

