 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 投资活动现金流出小计(万元),11026,44370,44163,7904,3905,130515,65581,47483,31714,153178,103955,101157,79605,110958,99605,83140,2223,188797,44627,36400,11608,23094,10855,2998,14544,24161,15397, 
 投资活动产生的现金流量净额(万元),-11005,-2202,-29563,-3353,632,-86990,-40312,-37324,-31713,-65225,-77920,-99922,-79582,69503,-15832,584,-2214,-96655,-29427,-26304,-11607,-11979,-10823,-2995,-13725,-24080,-14347, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,90,--,--,--,--,--,--,--,89848,88907,--,--,27000,100, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,25000,25000,15000,15000,20000,--,--,--,45000,20000,20000,--,--,--,--,--,--,--,--,--,--,--,--,1000,4000,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,25000,25000,15000,15000,20000,0,0,0,45000,20000,20000,0,90,0,0,0,0,0,0,0,89848,88907,0,1000,31000,2100, 
 偿还债务支付的现金(万元),10000,15000,15000,15000,10000,10000,--,--,--,45000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,4000,2300, 
 分配股利、利润或偿付利息所支付的现金(万元),118,3310,3026,2927,209,101,--,19,27,6072,5677,1326,--,4240,4240,2080,--,6265,5236,4405,--,--,--,--,3859,8464,6494, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,941,--,--,--,--,--, 
 筹资活动现金流出小计(万元),10118,18310,18026,17927,10209,10101,0,19,27,51072,5677,1326,0,4240,4240,2080,0,6265,5236,4405,0,941,0,0,6859,12464,8794, 
 筹资活动产生的现金流量净额(万元),-10118,6690,6974,-2927,4791,9899,0,-19,-27,-6072,14323,18674,0,-4150,-4240,-2080,0,-6265,-5236,-4405,0,88907,88907,0,-5859,18536,-6694, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-25619,52449,-1349,8427,16582,-49887,-35864,-31564,-31574,-51727,-82164,-74264,-72766,93256,-2520,10804,5437,-75029,-16979,-15673,-9125,95814,94574,3491,5589,4510,5245, 
 加:期初现金及现金等价物余额(万元),86991,34542,34542,34542,34542,84429,84429,84429,84429,136156,136156,136156,136156,42900,42900,42900,42900,117929,117929,117929,117929,22115,22765,22115,16526,12016,6772, 
 期末现金及现金等价物余额(万元),61372,86991,33193,42970,51124,34542,48565,52865,52856,84429,53993,61893,63390,136156,40380,53704,48337,42900,100950,102256,108804,117929,117340,25607,22115,16526,12016, 
 净利润(万元),--,16493,--,9852,--,14432,--,10216,--,17897,--,11732,--,17023,--,10623,--,15702,--,10309,--,17349,--,10146,17061,15076,12070, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,631,--,--,--,6,--,106,--,-13,--,1,--,13,--,10,--,-5,--,-6,--,-6,--,-3,-0,-44,-266, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,9243,--,4608,--,7883,--,3670,--,5778,--,2740,--,4917,--,2428,--,5351,--,2499,--,3986,--,1901,3190,2125,1160, 
 无形资产摊销(万元),--,4405,--,2440,--,3507,--,1356,--,1435,--,292,--,115,--,58,--,109,--,54,--,82,--,35,71,73,60, 
 长期待摊费用摊销(万元),--,5034,--,2074,--,3338,--,1492,--,1965,--,725,--,1222,--,569,--,1827,--,873,--,1217,--,520,736,855,1932, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,811,--,17,--,18,--,9,--,80,--,68,--,-27,--,157,--,113,--,12,--,21,--,9,-448,1,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,726,--,343,--,101,--,19,--,792,--,64,--,--,--,--,--,--,--,--,--,--,--,--,24,15,30, 
 投资损失(万元),--,2133,--,769,--,-120,--,-151,--,-3718,--,-1235,--,-5241,--,-2575,--,-1056,--,-95,--,-84,--,--,--,--,-16, 
 递延所得税资产减少(万元),--,-74,--,--,--,113,--,181,--,-76,--,-72,--,-163,--,-38,--,11,--,-1,--,47,--,39,-73,19,55, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 存货的减少(万元),--,-1245,--,-11415,--,-20664,--,-7362,--,-19368,--,-8741,--,126,--,4951,--,-2357,--,1239,--,-3955,--,6870,-17212,-7928,-2007, 
 经营性应收项目的减少(万元),--,1156,--,-198,--,-6910,--,8936,--,-12677,--,-6098,--,-38,--,-318,--,-3434,--,-2649,--,-4406,--,-4729,-4223,-1987,3498, 
 经营性应付项目的增加(万元),--,8646,--,6216,--,25500,--,-12692,--,27476,--,7507,--,9955,--,-3565,--,11629,--,2801,--,4634,--,-8301,26048,1849,9769, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,47962,--,14707,--,27204,--,5779,--,19570,--,6984,--,27904,--,12299,--,27891,--,15037,--,18886,--,6487,25173,10055,26286, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),61372,86991,33193,42970,51124,34542,48565,--,52856,84429,53993,61893,63390,136156,40380,53704,48337,42900,100950,102256,108804,117929,117340,25607,22115,16526,12016, 
 现金的期初余额(万元),86991,34542,34542,34542,34542,84429,84429,84429,84429,136156,136156,136156,136156,42900,42900,42900,42900,117929,117929,117929,117929,22115,22765,22115,16526,12016,6772, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,52865,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-25619,52449,-1349,8427,16582,-49887,-35864,-31564,-31574,-51727,-82164,-74264,-72766,93256,-2520,10804,5437,-75029,-16979,-15673,-9125,95814,94574,3491,5589,4510,5245, 

