 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),--,--,7051,--,--,6070,6891,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,293,--,--,177,14,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,3119,--,--,2667,2459,--, 
 无形资产摊销(万元),--,--,68,--,--,31,29,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,61,--,--,-86,-55,--, 
 固定资产报废损失(万元),--,--,--,--,--,105,15,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,2,--,--,3,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,-65,--,--,-27,-2,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,-34,--,--,726,-1195,--, 
 经营性应收项目的减少(万元),--,--,456,--,--,-1020,423,--, 
 经营性应付项目的增加(万元),--,--,-8380,--,--,-7226,-893,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,--,2572,--,--,1420,7686,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),43577,7469,7291,5873,6668,6448,9165,6329, 
 现金的期初余额(万元),7291,7291,6448,6448,6448,9165,6329,4986, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),36287,179,843,-575,220,-2718,2836,1343, 

